Name,Sex,Age,Height,Weight,NOC,Year,Event,Medal
Elin Ann-Sofi Pettersson-Colling (-Saltin),F,20.0,,,SWE,1952,Floor,none
Elin Ann-Sofi Pettersson-Colling (-Saltin),F,24.0,,,SWE,1956,Floor,none
Phan Th H Thanh,F,20.0,160.0,48.0,VIE,2012,Floor,none
"Jaycie Lynn Phelps (-McClure, -Marus)",F,16.0,,,USA,1996,Floor,none
Roxanne Taillard Pierce (-Mancha),F,17.0,163.0,48.0,USA,1972,Floor,none
Marta Pihan-Kulesza,F,21.0,162.0,53.0,POL,2008,Floor,none
Marta Pihan-Kulesza,F,25.0,162.0,53.0,POL,2012,Floor,none
Jennifer Elizabeth M. Pinches,F,18.0,160.0,55.0,GBR,2012,Floor,none
Yvonne Pioch,F,16.0,160.0,50.0,GER,1996,Floor,none
"Yelena Mikhaylovna ""Lena"" Piskun",F,18.0,153.0,39.0,BLR,1996,Floor,none
Irne Pittelioen (-Eggremont),F,25.0,,,FRA,1952,Floor,none
Lidia Pitteri,F,18.0,,,ITA,1952,Floor,none
Amelie Plante,F,20.0,158.0,51.0,CAN,2004,Floor,none
Romina Cecilia Plataroti Francisco,F,15.0,,,ARG,1992,Floor,none
Diana Plaza Martn,F,15.0,147.0,38.0,ESP,1996,Floor,none
Liliya Oleksandrivna Podkopaieva (-Nahorniy),F,17.0,149.0,42.0,UKR,1996,Floor,Gold
Nevenka Poganik,F,24.0,161.0,55.0,YUG,1960,Floor,none
Anna Pohludkov,F,16.0,166.0,54.0,TCH,1976,Floor,none
"Gillian ""Jill"" Pollard (-Coulton, -Livingstone)",F,25.0,155.0,53.0,GBR,1960,Floor,none
Iveta Polokov,F,18.0,158.0,46.0,TCH,1988,Floor,none
Iveta Polokov,F,21.0,158.0,46.0,TCH,1992,Floor,none
Alena Valentinovna Polozkova,F,16.0,153.0,43.0,BLR,1996,Floor,none
Alena Valentinovna Polozkova,F,21.0,153.0,43.0,BLR,2000,Floor,none
Ctlina Ponor,F,16.0,160.0,47.0,ROU,2004,Floor,Gold
Ctlina Ponor,F,24.0,160.0,47.0,ROU,2012,Floor,Silver
Ctlina Ponor,F,28.0,160.0,47.0,ROU,2016,Floor,none
Celestina Popa,F,18.0,145.0,35.0,ROU,1988,Floor,none
Eva Podkov,F,17.0,161.0,48.0,TCH,1976,Floor,none
Uta Poreceanu-Schlandt,F,23.0,156.0,54.0,ROU,1960,Floor,none
Luisa Fernanda Portocarrero Daz,F,15.0,,,GUA,1992,Floor,none
Annette Potempa,F,15.0,149.0,38.0,GER,1992,Floor,none
Gabriela Potorac,F,15.0,144.0,35.0,ROU,1988,Floor,none
Gabriella Pozzuolo-Marchi,F,21.0,162.0,57.0,ITA,1968,Floor,none
Maria Claudia Prescan,F,20.0,156.0,42.0,ROU,2000,Floor,none
Mary Prestidge,F,19.0,165.0,53.0,GBR,1968,Floor,none
Elisabetta Preziosa,F,18.0,155.0,,ITA,2012,Floor,none
Hayley Price,F,18.0,157.0,46.0,GBR,1984,Floor,none
Ludmila Prince (Druvena-),F,21.0,152.0,47.0,LAT,1996,Floor,none
Penka Mircheva Prisadashka,F,23.0,,,BUL,1952,Floor,none
Yelena Sergeyevna Produnova,F,20.0,150.0,39.0,RUS,2000,Floor,none
Maryna Sviatoslavivna Proskurina,F,22.0,167.0,55.0,UKR,2008,Floor,none
Rosalinda Puente,F,15.0,146.0,50.0,MEX,1968,Floor,none
Heather Mary Purnell,F,17.0,161.0,56.0,CAN,2004,Floor,none
Nevenka Pukarevi,F,20.0,156.0,47.0,YUG,1972,Floor,none
Pyon Kwang-Sun,F,17.0,145.0,36.0,PRK,2004,Floor,none
Pirkko Liisa Pyyknen (-Mkel),F,16.0,158.0,48.0,FIN,1952,Floor,none
Qiao Ya,F,19.0,152.0,41.0,CHN,1996,Floor,none
Lorena Quines Moreno,F,15.0,,,PUR,2012,Floor,none
Jana Rabasov (-Bartoov),F,18.0,,,TCH,1952,Floor,none
"Joyce May Racek (-Markley, -Budrunas)",F,18.0,160.0,61.0,USA,1956,Floor,none
Birgit Radochla (-Michailoff),F,19.0,163.0,60.0,GER,1964,Floor,none
Andreea Mdlina Rducan,F,16.0,148.0,37.0,ROU,2000,Floor,none
Corinne Ragazzacci (-Perier),F,15.0,161.0,54.0,FRA,1984,Floor,none
"Alexandra Rose ""Aly"" Raisman",F,18.0,157.0,52.0,USA,2012,Floor,Gold
"Alexandra Rose ""Aly"" Raisman",F,22.0,157.0,52.0,USA,2016,Floor,Silver
Marjorie Raistrick-Carter,F,18.0,163.0,57.0,GBR,1952,Floor,none
Marjorie Raistrick-Carter,F,26.0,163.0,57.0,GBR,1960,Floor,none
Antoaneta Rakhneva,F,17.0,155.0,47.0,BUL,1980,Floor,none
Helena Rakoczy (Krzynow-),F,30.0,166.0,55.0,POL,1952,Floor,none
Helena Rakoczy (Krzynow-),F,34.0,166.0,55.0,POL,1956,Floor,none
Nelly Ramassamy,F,16.0,157.0,48.0,FRA,2000,Floor,none
Mara Elena Ramrez,F,17.0,154.0,50.0,MEX,1968,Floor,none
Tsvetanka Rangelova,F,21.0,163.0,52.0,BUL,1960,Floor,none
Janine Rene Rankin,F,16.0,162.0,52.0,CAN,1988,Floor,none
Janine Rene Rankin,F,20.0,162.0,52.0,CAN,1992,Floor,none
Mary Elise Ray,F,18.0,152.0,48.0,USA,2000,Floor,none
Ivelina Petrova Raykova,F,16.0,154.0,40.0,BUL,1988,Floor,none
Lisa Ann Read (-Barnes),F,18.0,,,AUS,1992,Floor,none
Luciana Reali,F,16.0,,,ITA,1952,Floor,none
Luciana Reali,F,20.0,,,ITA,1956,Floor,none
Annika Louise Reeder,F,16.0,157.0,51.0,GBR,1996,Floor,none
Annika Louise Reeder,F,20.0,157.0,51.0,GBR,2000,Floor,none
Delphine Regease,F,16.0,155.0,46.0,FRA,2000,Floor,none
Alena Reichov (-Zmostn),F,18.0,,,TCH,1952,Floor,none
Alena Reichov (-Zmostn),F,23.0,,,TCH,1956,Floor,none
Stefania Reindl,F,30.0,156.0,50.0,POL,1952,Floor,none
Hildegard Reitter (-Engel),F,,,,AUT,1960,Floor,none
Katharina Rensch (-Schirmer),F,15.0,159.0,45.0,GDR,1980,Floor,none
Beate Renschler,F,17.0,165.0,47.0,FRG,1976,Floor,none
Mary Lou Retton (-Kelley),F,16.0,145.0,42.0,USA,1984,Floor,Bronze
Ri Hae-Yon,F,16.0,144.0,37.0,PRK,2004,Floor,none
Lusa Parente Ribeiro de Carvalho,F,15.0,148.0,37.0,BRA,1988,Floor,none
Lusa Parente Ribeiro de Carvalho,F,19.0,148.0,37.0,BRA,1992,Floor,none
Kate Geraldine Richardson,F,16.0,152.0,47.0,CAN,2000,Floor,none
Kate Geraldine Richardson,F,20.0,152.0,47.0,CAN,2004,Floor,none
Sharon Lee Richardson (-Zuber),F,17.0,162.0,46.0,USA,1960,Floor,none
Hana n,F,19.0,157.0,40.0,TCH,1988,Floor,none
"Cathleen Roxanne ""Cathy"" Rigby (-Mason, -McCoy)",F,15.0,149.0,45.0,USA,1968,Floor,none
"Cathleen Roxanne ""Cathy"" Rigby (-Mason, -McCoy)",F,19.0,149.0,45.0,USA,1972,Floor,none
Bohumila imnov (-etkov),F,21.0,164.0,54.0,TCH,1968,Floor,none
Laura Rivera Rodrguez,F,13.0,155.0,47.0,MEX,1968,Floor,none
Laura Rivera Rodrguez,F,17.0,155.0,47.0,MEX,1972,Floor,none
Rowena Jane Roberts,F,15.0,149.0,41.0,GBR,1992,Floor,none
"Valerie Lois ""Val"" Roberts (-Beitzel)",F,22.0,157.0,61.0,AUS,1960,Floor,none
"Valerie Lois ""Val"" Roberts (-Beitzel)",F,26.0,157.0,61.0,AUS,1964,Floor,none
Laura Robertson,F,18.0,162.0,52.0,NZL,2000,Floor,none
Giordana Rocchi,F,15.0,153.0,43.0,ITA,1996,Floor,none
Ana Paula Rodrigues,F,16.0,163.0,43.0,BRA,2004,Floor,none
Ruth Rolln Gonzlez,F,15.0,,,ESP,1992,Floor,none
Jenny Marie Rolland,F,17.0,154.0,45.0,FRA,1992,Floor,none
Catherine Romano (-Bonnety),F,16.0,140.0,35.0,FRA,1988,Floor,none
Eva Rnstrm (-Ericsson),F,23.0,,,SWE,1956,Floor,none
"Patricia ""Patti"" Rope (-Portis)",F,16.0,164.0,48.0,CAN,1976,Floor,none
Gun Margareta Rring (-Lindh),F,22.0,,,SWE,1952,Floor,none
"Johanna Hendrika ""Annie"" Ros (-Brouwers)",F,26.0,,,NED,1952,Floor,none
Kyla Briana Ross,F,15.0,157.0,45.0,USA,2012,Floor,none
Monique Rossi,F,22.0,162.0,54.0,FRA,1960,Floor,none
Monica Rou,F,17.0,153.0,44.0,ROU,2004,Floor,none
Milica Roman,F,,,,YUG,1952,Floor,none
Sonja Roman,F,,,,YUG,1952,Floor,none
Olha Rozshchupkina,F,16.0,142.0,36.0,UKR,2000,Floor,none
"Sandra Marlene Ruddick (Anderson-, -John)",F,24.0,176.0,59.0,USA,1956,Floor,none
Eva Mara Rueda Bravo,F,17.0,158.0,55.0,ESP,1988,Floor,none
Eva Mara Rueda Bravo,F,20.0,158.0,55.0,ESP,1992,Floor,none
Melita (-Melitta) Ruhn (-Fleischer),F,15.0,156.0,42.0,ROU,1980,Floor,none
Ernestine Jean Russell-Carter (-Weaver),F,18.0,153.0,52.0,CAN,1956,Floor,none
Ernestine Jean Russell-Carter (-Weaver),F,21.0,153.0,52.0,CAN,1960,Floor,none
Monette Simone Russo,F,16.0,149.0,40.0,AUS,2004,Floor,none
Monica Kathleen Rutherford (-Phelps),F,20.0,160.0,61.0,GBR,1964,Floor,none
Hana Rikov (-Vorlkov),F,19.0,162.0,58.0,TCH,1960,Floor,none
Hana Rikov (-Vorlkov),F,23.0,162.0,58.0,TCH,1964,Floor,none
Leanne Rycroft,F,19.0,152.0,45.0,AUS,1988,Floor,none
Ewa Margareta Rydell (-Orrensj),F,18.0,155.0,50.0,SWE,1960,Floor,none
Ewa Margareta Rydell (-Orrensj),F,22.0,155.0,50.0,SWE,1964,Floor,none
Elvira Fuadovna Saadi,F,20.0,166.0,53.0,URS,1972,Floor,none
Elvira Fuadovna Saadi,F,24.0,166.0,53.0,URS,1976,Floor,none
Elena Sclici (-Petroanu),F,,,,ROU,1956,Floor,none
Donatella Sacchi,F,17.0,164.0,56.0,ITA,1976,Floor,none
Alicia Marie Sacramone (-Quinn),F,20.0,155.0,53.0,USA,2008,Floor,none
Julieta Senz de Sicilia,F,14.0,153.0,41.0,MEX,1968,Floor,none
Adela Sajn,F,18.0,167.0,52.0,SLO,2008,Floor,none
Shizuko Sakashita,F,22.0,,,JPN,1956,Floor,none
Ritva Tuulikki Salonen (Leppnen-),F,24.0,167.0,59.0,FIN,1960,Floor,none
Vappu Orvokki Salonen (-Haapanen),F,23.0,157.0,53.0,FIN,1952,Floor,none
Makiko Sanada,F,15.0,153.0,41.0,JPN,1988,Floor,none
Nathalia Snchez Crdenas,F,16.0,138.0,38.0,COL,2008,Floor,none
"Josefa ""Pepita"" Snchez Soler",F,20.0,150.0,44.0,ESP,1972,Floor,none
Ingrid Clara Charlotta Sandahl (-Sundell),F,27.0,,,SWE,1952,Floor,none
Gro Margit Sandberg,F,16.0,165.0,50.0,NOR,1972,Floor,none
Bergljot Sandvik-Johansen,F,30.0,167.0,58.0,NOR,1952,Floor,none
Gabriella Santarelli,F,24.0,155.0,54.0,ITA,1960,Floor,none
Ingrid Santer,F,17.0,159.0,43.0,FRG,1972,Floor,none
Tuovi Inkeri Sappinen (-Cochrane),F,19.0,158.0,50.0,FIN,1960,Floor,none
Flvia Lopes Saraiva,F,16.0,133.0,31.0,BRA,2016,Floor,none
Katarna arisk (-Mulders),F,14.0,174.0,44.0,TCH,1980,Floor,none
Anita auerov,F,17.0,162.0,50.0,TCH,1980,Floor,none
Irina Sazonova,F,24.0,160.0,55.0,ISL,2016,Floor,none
Liliana Scaricabarozzi,F,17.0,,,ITA,1952,Floor,none
Pauline Sieglinde Schfer,F,19.0,162.0,55.0,GER,2016,Floor,none
Sophie Celina Scheder,F,19.0,167.0,56.0,GER,2016,Floor,none
Bettina Schieferdecker,F,20.0,164.0,53.0,GDR,1988,Floor,none
Gretel Schiener,F,20.0,170.0,49.0,GER,1960,Floor,none
Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,GDR,1972,Floor,none
Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,GDR,1968,Floor,none
Christine Schmitt (-Dressel),F,19.0,172.0,54.0,GDR,1972,Floor,none
Renate Schneider,F,21.0,159.0,50.0,GER,1960,Floor,none
Anke Schnfelder,F,16.0,163.0,46.0,GER,1992,Floor,none
Uta Schorn (-Freise),F,15.0,157.0,43.0,FRG,1972,Floor,none
Uta Schorn (-Freise),F,18.0,157.0,43.0,FRG,1976,Floor,none
Edeltraud Schramm (-Grossfurthner),F,28.0,,,AUT,1952,Floor,none
Diana Schrder,F,17.0,163.0,46.0,GER,1992,Floor,none
Clara Marie Schroth-Lomady,F,31.0,,,USA,1952,Floor,none
"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,FRG,1976,Floor,none
Heike Schwarm,F,16.0,162.0,50.0,FRG,1984,Floor,none
Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,TCH,1964,Floor,none
Inge Sedlmaier,F,27.0,,,GER,1952,Floor,none
Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,FRA,1976,Floor,none
Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,SUI,1984,Floor,none
Elisabeth Seitz,F,18.0,162.0,57.0,GER,2012,Floor,none
Elisabeth Seitz,F,22.0,162.0,57.0,GER,2016,Floor,none
Zuzana Sekerov,F,15.0,156.0,50.0,SVK,2000,Floor,none
Zuzana Sekerov,F,19.0,156.0,50.0,SVK,2004,Floor,none
Suzuko Seki,F,20.0,,,JPN,1956,Floor,none
Aya Sekine,F,18.0,157.0,44.0,JPN,1996,Floor,none
"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,NED,1952,Floor,none
"Catharina ""Tootje"" Selbach",F,24.0,,,NED,1952,Floor,none
Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,RUS,2008,Floor,none
Kyoko Seo,F,20.0,144.0,37.0,JPN,1992,Floor,none
Sophia Serseri,F,16.0,154.0,45.0,FRA,2012,Floor,none
Veronica Servente Tealdy,F,15.0,,,ITA,1992,Floor,none
Isabelle Severino,F,16.0,169.0,57.0,FRA,1996,Floor,none
Isabelle Severino,F,24.0,169.0,57.0,FRA,2004,Floor,none
Kylie Noele Shadbolt,F,19.0,,,AUS,1992,Floor,none
"Galina Yakovlevna Shamray (Rudko-, -Ilyina)",F,20.0,,,URS,1952,Floor,none
Shang Chunsong,F,20.0,143.0,34.0,CHN,2016,Floor,none
Olena Mykolaivna Shaparna,F,17.0,159.0,42.0,UKR,1996,Floor,none
Nataliya Vitalyevna Shaposhnikova (-Sut),F,19.0,158.0,46.0,URS,1980,Floor,Bronze
Revital Sharon,F,17.0,164.0,49.0,ISR,1988,Floor,none
Nadya Shatarova,F,16.0,152.0,37.0,BUL,1976,Floor,none
Olha Kostiantynivna Shcherbatykh,F,16.0,143.0,34.0,UKR,2004,Floor,none
Liubov Sheremeta,F,16.0,136.0,30.0,UKR,1996,Floor,none
Yelena Nikolayevna Shevchenko,F,16.0,152.0,42.0,URS,1988,Floor,none
Miho Shinoda,F,16.0,152.0,38.0,JPN,1988,Floor,none
Yuko Shintake,F,17.0,154.0,,JPN,2008,Floor,none
Yuko Shintake,F,21.0,154.0,,JPN,2012,Floor,none
Toshiko Shirasu-Aihara,F,21.0,147.0,47.0,JPN,1960,Floor,none
Toshiko Shirasu-Aihara,F,25.0,147.0,47.0,JPN,1964,Floor,none
Yelena Lvovna Shushunova,F,19.0,147.0,41.0,URS,1988,Floor,none
Danile Sicot-Coulon,F,21.0,160.0,58.0,FRA,1956,Floor,none
Danile Sicot-Coulon,F,25.0,160.0,58.0,FRA,1960,Floor,none
Jacqueline Sievert,F,16.0,167.0,51.0,SUI,1972,Floor,none
Viorica Daniela Siliva (-Harper),F,16.0,145.0,38.0,ROU,1988,Floor,Gold
Ana Cludia Trindade Araujo da Silva,F,16.0,150.0,37.0,BRA,2008,Floor,none
Natlia Cunha e Silva,F,24.0,,,POR,1952,Floor,none
Sim Jae-Yeong,F,16.0,154.0,46.0,KOR,1984,Floor,none
Raija Annikki Simola (-Sivander),F,20.0,,,FIN,1952,Floor,none
"Anna Barbara ""Nanny"" Simon",F,21.0,,,NED,1952,Floor,none
Sin Myong-Ok,F,14.0,144.0,38.0,PRK,1980,Floor,none
Melina Debora Sirolli,F,16.0,157.0,43.0,ARG,2000,Floor,none
Wenche Sjong,F,17.0,167.0,55.0,NOR,1968,Floor,none
Lisa Maree Skinner,F,15.0,155.0,46.0,AUS,1996,Floor,none
Lisa Maree Skinner,F,19.0,155.0,46.0,AUS,2000,Floor,none
Miroslava Sklenikov,F,17.0,163.0,54.0,TCH,1968,Floor,none
Joanna Skowroska,F,18.0,153.0,44.0,POL,2000,Floor,none
Allana Amy Slater,F,16.0,155.0,50.0,AUS,2000,Floor,none
Allana Amy Slater,F,20.0,155.0,50.0,AUS,2004,Floor,none
Barbara J. Slater,F,17.0,157.0,48.0,GBR,1976,Floor,none
Eveline Slavici,F,19.0,,,ROU,1952,Floor,none
Bridget Elizabeth Sloan,F,16.0,150.0,47.0,USA,2008,Floor,none
"Jennifer ""Jenny"" Smith",F,16.0,149.0,43.0,AUS,1996,Floor,none
Drahomra Smolkov,F,17.0,158.0,45.0,TCH,1976,Floor,none
Ada Smolnikar,F,,,,YUG,1952,Floor,none
"Anna Maria ""Ans"" Smulders-van Gerwen",F,21.0,161.0,57.0,NED,1972,Floor,none
"Anna Maria ""Ans"" Smulders-van Gerwen",F,25.0,161.0,57.0,NED,1976,Floor,none
Katarzyna Snopko,F,14.0,157.0,45.0,POL,1980,Floor,none
"Nicoleta Daniela ""Dana"" ofronie",F,16.0,146.0,37.0,ROU,2004,Floor,Silver
Kazuko Sogabe,F,20.0,151.0,48.0,JPN,1956,Floor,none
Kazuko Sogabe,F,24.0,151.0,48.0,JPN,1960,Floor,none
Alexandra Soler,F,16.0,156.0,49.0,FRA,2000,Floor,none
Son Un-Hui,F,18.0,150.0,45.0,PRK,2000,Floor,none
Roselore Sonntag (Stbe-),F,26.0,165.0,51.0,GER,1960,Floor,none
Gail Evelyn Sontgerath (-Whitney),F,16.0,162.0,54.0,USA,1960,Floor,none
Wanda Soprani,F,20.0,156.0,55.0,ITA,1960,Floor,none
Jamileh Sorouri,F,14.0,147.0,38.0,IRI,1964,Floor,none
Las da Silva Souza,F,15.0,156.0,47.0,BRA,2004,Floor,none
Nada Spasi,F,,,,YUG,1952,Floor,none
Saltirka Parvanova Spasova-Tarpova,F,18.0,157.0,51.0,BUL,1952,Floor,none
Saltirka Parvanova Spasova-Tarpova,F,23.0,157.0,51.0,BUL,1956,Floor,none
Saltirka Parvanova Spasova-Tarpova,F,27.0,157.0,51.0,BUL,1960,Floor,none
"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,USA,1964,Floor,none
Jean Charlotte Spencer,F,24.0,165.0,60.0,NZL,1964,Floor,none
Darya Sergeyevna Spiridonova,F,18.0,156.0,45.0,RUS,2016,Floor,none
"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,USA,1988,Floor,none
Valentina Spongia,F,17.0,161.0,50.0,ITA,1976,Floor,none
Boena Srncov (-Krejcarov),F,27.0,,,TCH,1952,Floor,none
"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,USA,1988,Floor,none
Tsvetanka Dobreva Stancheva,F,22.0,,,BUL,1952,Floor,none
Tsvetanka Dobreva Stancheva,F,27.0,,,BUL,1956,Floor,none
Vasilka Peneva Stancheva,F,22.0,,,BUL,1952,Floor,none
Mihaela Stnule,F,17.0,152.0,44.0,ROU,1984,Floor,none
Kathleen Stark (-Kern),F,16.0,166.0,51.0,GER,1992,Floor,none
Kathleen Stark (-Kern),F,20.0,166.0,51.0,GER,1996,Floor,none
Ute Starke (-Kahlenberg),F,21.0,171.0,49.0,GER,1960,Floor,none
Ute Starke (-Kahlenberg),F,25.0,171.0,49.0,GER,1964,Floor,none
Ute Starke (-Kahlenberg),F,29.0,171.0,49.0,GDR,1968,Floor,none
Monica Stefani,F,14.0,157.0,47.0,ITA,1972,Floor,none
"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,FRG,1968,Floor,none
Christine Steger,F,14.0,165.0,49.0,SUI,1972,Floor,none
Judith Steiger,F,15.0,150.0,45.0,SUI,1972,Floor,none
Anna Stein,F,18.0,166.0,56.0,FRG,1968,Floor,none
Giulia Steingruber,F,18.0,160.0,56.0,SUI,2012,Floor,none
Giulia Steingruber,F,22.0,160.0,56.0,SUI,2016,Floor,none
Yvonne Stoffel-Wagener,F,29.0,160.0,62.0,LUX,1960,Floor,none
Barbara Stolz (Dix-),F,23.0,153.0,51.0,GER,1964,Floor,none
Kylie Anne Stone (McCall-),F,17.0,160.0,58.0,CAN,2004,Floor,none
Beta Storczer (-Martinek),F,19.0,162.0,47.0,HUN,1988,Floor,none
Boryana Petrova Stoyanova,F,20.0,158.0,45.0,BUL,1988,Floor,none
Neli Stoyanova,F,21.0,164.0,60.0,BUL,1968,Floor,none
Olha Volodymyrivna Strazheva,F,15.0,152.0,40.0,URS,1988,Floor,none
Lori Gail Strong (-Ballard),F,16.0,157.0,52.0,CAN,1988,Floor,none
Lori Gail Strong (-Ballard),F,19.0,157.0,52.0,CAN,1992,Floor,none
Kerri Allyson Strug (-Fischer),F,14.0,142.0,37.0,USA,1992,Floor,none
Kerri Allyson Strug (-Fischer),F,18.0,142.0,37.0,USA,1996,Floor,none
Karola Sube (-Ziesche),F,16.0,153.0,40.0,GDR,1980,Floor,none
Risa Sugawara,F,18.0,149.0,42.0,JPN,1996,Floor,none
Aiko Sugihara,F,16.0,146.0,35.0,JPN,2016,Floor,none
Sui Lu,F,20.0,153.0,43.0,CHN,2012,Floor,none
Marina Sulicich (-Campbell),F,16.0,156.0,45.0,AUS,1980,Floor,none
Dorothy Summers,F,18.0,156.0,51.0,GBR,1960,Floor,none
"Jennifer Lee ""Jenny"" Sunderland (-Couch)",F,18.0,161.0,50.0,AUS,1972,Floor,none
Birgit S (-Saul),F,18.0,164.0,50.0,GDR,1980,Floor,none
Ludmila vdov (Schnov-),F,23.0,158.0,55.0,TCH,1960,Floor,none
Laura vilpait,F,18.0,154.0,,LTU,2012,Floor,none
Stefania Maria wierzy (-Moro),F,18.0,158.0,52.0,POL,1952,Floor,none
Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,ROU,1984,Floor,Gold
Krisztina Szarka,F,18.0,159.0,52.0,HUN,2004,Floor,none
Lidia Szczerbiska (-Krl),F,22.0,156.0,52.0,POL,1956,Floor,none
Miho Takenaka,F,15.0,152.0,42.0,JPN,2000,Floor,none
Tracee Ann Talavera (-Kent),F,17.0,162.0,50.0,USA,1984,Floor,none
"Anamaria ""Ana"" Tmrjan",F,17.0,145.0,37.0,ROU,2008,Floor,none
Joyce Eileen Tanac (-Schroeder),F,18.0,156.0,49.0,USA,1968,Floor,none
Rie Tanaka,F,25.0,157.0,,JPN,2012,Floor,none
Keiko Tanaka-Ikeda,F,23.0,154.0,54.0,JPN,1956,Floor,none
Keiko Tanaka-Ikeda,F,26.0,154.0,54.0,JPN,1960,Floor,none
Keiko Tanaka-Ikeda,F,30.0,154.0,54.0,JPN,1964,Floor,none
Nikolina Tankucheva,F,22.0,157.0,46.0,BUL,2008,Floor,none
Yuliya Tarasenko,F,19.0,156.0,46.0,BLR,2004,Floor,none
Svetlana Viktorovna Tarasevich,F,16.0,,,BLR,1996,Floor,none
Olga Tass-Lemhnyi (Todenbier-),F,23.0,160.0,57.0,HUN,1952,Floor,none
Olga Tass-Lemhnyi (Todenbier-),F,27.0,160.0,57.0,HUN,1956,Floor,none
Olga Tass-Lemhnyi (Todenbier-),F,31.0,160.0,57.0,HUN,1960,Floor,none
Diana Teixeira,F,15.0,150.0,39.0,POR,1996,Floor,none
Georgia-Anastasia Tembou,F,16.0,142.0,37.0,GRE,1996,Floor,none
Asuka Teramoto,F,16.0,145.0,37.0,JPN,2012,Floor,none
Asuka Teramoto,F,20.0,145.0,37.0,JPN,2016,Floor,none
Olha Teslenko,F,19.0,151.0,40.0,UKR,2000,Floor,none
Elvire Teza,F,15.0,156.0,50.0,FRA,1996,Floor,none
Elvire Teza,F,19.0,156.0,50.0,FRA,2000,Floor,none
Marija Teak,F,15.0,156.0,48.0,YUG,1972,Floor,none
Nancy Lynn Thies (-Marshall),F,15.0,161.0,49.0,USA,1972,Floor,none
Andrea Thomas,F,15.0,152.0,37.0,CAN,1984,Floor,none
Paula Lyn Thomas,F,19.0,157.0,47.0,GBR,2000,Floor,none
Margaret Thomas-Neale,F,20.0,152.0,52.0,GBR,1952,Floor,none
Margaret Thomas-Neale,F,29.0,152.0,52.0,GBR,1960,Floor,none
Eythora Elisabet Thorsdottir,F,17.0,160.0,47.0,NED,2016,Floor,none
Drte Thmmler (Pawlak-),F,16.0,151.0,40.0,GDR,1988,Floor,none
Vronique Tilmont,F,17.0,,,FRA,1972,Floor,none
Amy Tinkler,F,16.0,152.0,47.0,GBR,2016,Floor,Bronze
Adolfna Tkakov-Taov,F,21.0,158.0,53.0,TCH,1960,Floor,none
Adolfna Tkakov-Taov,F,25.0,158.0,53.0,TCH,1964,Floor,none
Svetlana Ivanova Todorova,F,17.0,164.0,46.0,BUL,1992,Floor,none
Mrta Tolnai-Erds (Szotczky-),F,23.0,162.0,55.0,HUN,1964,Floor,none
Mrta Tolnai-Erds (Szotczky-),F,27.0,162.0,55.0,HUN,1968,Floor,none
Anita Tomulevski (-Bjerregrd),F,15.0,156.0,45.0,NOR,1992,Floor,none
Krasimira Toneva,F,15.0,144.0,34.0,BUL,1980,Floor,none
Linda Toorop (-Moor),F,16.0,165.0,53.0,NED,1972,Floor,none
Ruth Elizabeth Topalian (Lehle-),F,25.0,,,USA,1952,Floor,none
Silviya Topalova,F,16.0,157.0,41.0,BUL,1980,Floor,none
Margit Tth,F,14.0,156.0,44.0,HUN,1976,Floor,none
Yvonne Natalie Tousek,F,16.0,160.0,47.0,CAN,1996,Floor,none
Yvonne Natalie Tousek,F,20.0,160.0,47.0,CAN,2000,Floor,none
Hedwig Traindl,F,17.0,,,AUT,1952,Floor,none
Else Trangbk (Thorsanger-),F,22.0,162.0,53.0,DEN,1968,Floor,none
Mria Tressel,F,18.0,162.0,62.0,HUN,1964,Floor,none
Orlie Troscompt,F,15.0,144.0,40.0,FRA,1996,Floor,none
Gabriela Truc,F,18.0,157.0,45.0,ROU,1976,Floor,none
Tsagaandorjiin Gndegmaa,F,18.0,152.0,51.0,MGL,1964,Floor,none
Tsagaandorjiin Gndegmaa,F,22.0,152.0,51.0,MGL,1968,Floor,none
Vasiliki Tsavdaridou,F,15.0,142.0,36.0,GRE,1996,Floor,none
Hiroko Tsuji (-Kato),F,25.0,151.0,47.0,JPN,1964,Floor,none
Kimiko Tsukada,F,22.0,153.0,47.0,JPN,1960,Floor,none
Sharon Tsukamoto (-Rutledge),F,19.0,152.0,47.0,CAN,1972,Floor,none
Koko Tsurumi,F,15.0,141.0,34.0,JPN,2008,Floor,none
Reneta Tsvetkova,F,14.0,162.0,53.0,BUL,1972,Floor,none
Jessica Tudos,F,15.0,137.0,35.0,CAN,1984,Floor,none
Mirela ugurlan,F,15.0,,,ROU,1996,Floor,none
