Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Total_Score
w,TPE,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,18.0,4.1,5.866,0.0,9.966,Hua TING,9.966
w,TPE,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,17.0,3.4,8.566,0.0,11.966,Hua TING,11.966000000000001
w,TPE,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,32.0,8.6,3.4,0.0,12.0,Hua TING,12.0
w,TPE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,13.0,5.4,7.6,0.0,13.0,Hua Tien TING,13.0
w,TPE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,13.0,7.6,5.4,0.0,13.0,Hua Tien TING,13.0
w,TPE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,76.0,4.7,7.566,0.0,12.266,Hua Tien TING,12.266
w,TPE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,76.0,7.566,4.7,0.0,12.266,Hua Tien TING,12.266
w,TPE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,102.0,4.5,7.1,0.3,11.3,Hua Tien TING,11.299999999999999
w,TPE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,102.0,7.1,4.5,0.3,11.3,Hua Tien TING,11.299999999999999
w,TPE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,114.0,4.2,8.4,0.3,12.3,Hua Tien TING,12.3
w,TPE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",BB,4.0,5.4,7.7,0.0,13.1,Hua Tien TING,13.100000000000001
w,TPE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,2.0,5.6,8.033,0.0,13.633,Hua Tien TING,13.633
w,TPE,,World Cup,final,"Baku, Azerbaijan",BB,7.0,4.9,6.533,0.0,11.433,Hua Tien TING,11.433
w,TPE,,World Cup,qual,"Baku, Azerbaijan",BB,7.0,5.0,7.766,0.0,12.766,Hua Tien TING,12.766
w,TPE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",BB,18.0,5.3,6.866,0.0,12.166,Hua Tien TING,12.166
w,TPE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",UB,16.0,4.4,5.966,0.0,10.366,Hua Tien TING,10.366
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,38.0,4.7,5.75,0.0,10.45,Emily TODD,10.45
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,16.0,4.7,7.45,0.0,12.15,Emily TODD,12.15
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,final,"Liverpool, England",UB,7.0,4.3,7.95,0.0,12.25,Emily TODD,12.25
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,9.0,4.3,8.2,0.0,12.5,Emily TODD,12.5
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,32.0,3.8,8.85,0.0,12.65,Emily TODD,12.649999999999999
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,23.0,4.6,6.85,0.0,11.45,Emily TODD,11.45
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,37.0,4.4,6.2,0.0,10.6,Emily TODD,10.600000000000001
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",UB,6.0,4.5,8.2,0.0,12.7,Emily TODD,12.7
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,7.0,4.5,8.2,0.0,12.7,Emily TODD,12.7
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,24.0,3.8,0.0,0.0,12.7,Emily TODD,3.8
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,51.0,4.3,7.5,0.0,11.8,Juliane TOESSEBRO,11.8
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,54.0,4.4,7.566,0.0,11.966,Juliane TOESSEBRO,11.966000000000001
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,71.0,3.8,7.4,0.0,11.2,Juliane TOESSEBRO,11.2
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,75.0,4.2,8.4,0.3,12.3,Juliane TOESSEBRO,12.3
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,84.0,4.5,6.833,0.0,11.333,Juliane TOESSEBRO,11.333
w,NOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,84.0,6.833,4.5,0.0,11.333,Juliane TOESSEBRO,11.333
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,71.0,4.5,7.8,0.0,12.3,Juliane TOESSEBRO,12.3
w,NOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,71.0,7.8,4.5,0.0,12.3,Juliane TOESSEBRO,12.3
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,101.0,3.8,7.566,0.0,11.366,Juliane TOESSEBRO,11.366
w,NOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,101.0,7.566,3.8,0.0,11.366,Juliane TOESSEBRO,11.366
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,105.0,4.2,8.233,0.0,12.433,Juliane TOESSEBRO,12.433
w,NOR,,World Cup,qual,"Baku, Azerbaijan",BB,33.0,4.5,6.533,0.0,11.033,Juliane TOESSEBRO,11.033000000000001
w,NOR,,World Cup,qual,"Baku, Azerbaijan",FX,35.0,4.3,6.233,0.4,10.133,Juliane TOESSEBRO,10.133
w,NOR,,World Cup,qual,"Baku, Azerbaijan",VT_1,16.0,4.2,7.433,0.0,11.633,Juliane TOESSEBRO,11.633
w,NOR,,World Cup,qual,"Baku, Azerbaijan",VT_2,16.0,3.4,8.6,0.0,12.0,Juliane TOESSEBRO,12.0
w,BEL,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,74.0,7.866,4.4,0.0,12.266,Ylea TOLLET,12.266
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,30.0,5.3,6.5,0.0,11.8,Aurelie TRAN,11.8
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,3.0,4.6,8.233,0.0,12.833,Aurelie TRAN,12.833
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,8.0,4.7,8.1,0.0,12.8,Aurelie TRAN,12.8
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,23.0,5.2,7.15,0.0,12.35,Aurelie TRAN,12.350000000000001
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,5.0,4.2,9.3,0.0,13.5,Aurelie TRAN,13.5
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,5.0,0.0,0.0,0.0,0.0,Aurelie TRAN,0.0
w,VIE,,World Cup,qual,"Cairo, Egypt",BB,31.0,4.8,5.266,0.1,9.966,Doan Quynh Nam TRAN,9.966
w,VIE,,World Cup,qual,"Cairo, Egypt",FX,10.0,4.7,7.4,0.0,12.1,Doan Quynh Nam TRAN,12.100000000000001
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,65.0,3.2,4.75,0.0,7.95,Lily TRANFIELD,7.95
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,61.0,3.5,6.35,0.3,9.55,Lily TRANFIELD,9.549999999999999
w,CZE,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,30.0,4.8,7.566,0.0,12.366,Lucie TRNKOVA,12.366
w,CZE,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,46.0,4.5,7.6,0.0,12.1,Lucie TRNKOVA,12.1
w,CZE,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,116.0,3.2,8.4,0.3,11.3,Lucie TRNKOVA,11.3
w,CZE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,68.0,4.6,6.266,0.0,10.866,Lucie TRNKOVA,10.866
w,CZE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,86.0,4.3,7.033,0.0,11.333,Lucie TRNKOVA,11.333
w,CZE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,104.0,6.266,4.7,0.0,10.966,Lucie TRNKOVA,10.966000000000001
w,CZE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,133.0,6.6,4.5,0.0,11.1,Lucie TRNKOVA,11.1
w,CZE,,World Cup,qual,"Cairo, Egypt",BB,28.0,4.6,5.6,0.0,10.2,Lucie TRNKOVA,10.2
w,CZE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",BB,23.0,4.5,7.2,0.0,11.7,Lucie TRNKOVA,11.7
w,CZE,,World Cup,final,"Cairo, Egypt",FX,8.0,4.5,7.466,0.0,11.966,Lucie TRNKOVA,11.966000000000001
w,CZE,,World Cup,qual,"Cairo, Egypt",FX,8.0,4.6,7.6,0.0,12.2,Lucie TRNKOVA,12.2
w,CZE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,10.0,4.6,7.3,0.0,11.9,Lucie TRNKOVA,11.899999999999999
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,15.0,5.1,7.8,0.0,12.9,Maria TRONRUD,12.899999999999999
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,81.0,4.0,7.366,0.0,11.366,Maria TRONRUD,11.366
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,50.0,4.1,7.9,0.0,12.0,Maria TRONRUD,12.0
w,NOR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,40.0,4.2,8.666,0.0,12.866,Maria TRONRUD,12.866
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",BB,12.0,5.3,7.266,0.0,12.566,Maria TRONRUD,12.565999999999999
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,41.0,4.9,6.666,0.0,11.566,Maria TRONRUD,11.566
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",FX,24.0,4.4,5.566,0.3,9.666,Maria TRONRUD,9.666
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,21.0,4.9,7.766,0.0,12.666,Maria TRONRUD,12.666
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",UB,19.0,4.5,7.6,0.0,12.1,Maria TRONRUD,12.1
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,53.0,4.2,8.033,0.0,12.233,Maria TRONRUD,12.233
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",VT1,22.0,4.2,8.633,0.1,12.733,Maria TRONRUD,12.732999999999999
w,NOR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,57.0,4.2,8.733,0.1,12.833,Maria TRONRUD,12.833
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,57.0,4.9,6.933,0.0,11.833,Maria TRONRUD,11.833
w,NOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,57.0,6.933,4.9,0.0,11.833,Maria TRONRUD,11.833
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,114.0,4.2,7.5,0.0,11.7,Maria TRONRUD,11.7
w,NOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,114.0,7.5,4.2,0.0,11.7,Maria TRONRUD,11.7
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,79.0,4.1,8.0,0.0,12.1,Maria TRONRUD,12.1
w,NOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,79.0,8.0,4.1,0.0,12.1,Maria TRONRUD,12.1
w,NOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,85.0,4.2,8.5,0.0,12.7,Maria TRONRUD,12.7
w,NOR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",BB,7.0,5.0,7.533,0.0,12.533,Maria TRONRUD,12.533000000000001
w,NOR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,3.0,5.0,8.233,0.0,13.233,Maria TRONRUD,13.233
w,NOR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,28.0,4.2,6.566,0.3,10.466,Maria TRONRUD,10.466
w,NOR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,15.0,4.1,7.866,0.0,11.966,Maria TRONRUD,11.966
w,NOR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,9.0,4.2,8.766,0.0,12.966,Maria TRONRUD,12.966000000000001
w,NOR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,9.0,3.4,8.6,0.0,12.0,Maria TRONRUD,12.0
w,NOR,,World Cup,final,"Cairo, Egypt",BB,4.0,5.2,7.733,0.0,12.933,Maria TRONRUD,12.933
w,NOR,,World Cup,qual,"Cairo, Egypt",BB,2.0,5.2,7.833,0.0,13.033,Maria TRONRUD,13.033000000000001
w,NOR,,World Cup,qual,"Cairo, Egypt",FX,13.0,4.4,7.6,0.0,12.0,Maria TRONRUD,12.0
w,NOR,,World Cup,qual,"Cairo, Egypt",UB,9.0,4.5,7.833,0.0,12.333,Maria TRONRUD,12.333
w,NOR,,World Cup,final,"Cairo, Egypt",VT_1,6.0,4.2,8.866,0.0,13.066,Maria TRONRUD,13.065999999999999
w,NOR,,World Cup,qual,"Cairo, Egypt",VT_1,8.0,4.2,8.8,0.0,13.0,Maria TRONRUD,13.0
w,NOR,,World Cup,final,"Cairo, Egypt",VT_2,6.0,3.4,8.733,0.0,12.133,Maria TRONRUD,12.133000000000001
w,NOR,,World Cup,qual,"Cairo, Egypt",VT_2,8.0,3.4,8.766,0.0,12.166,Maria TRONRUD,12.166
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,39.0,4.7,7.366,0.0,12.066,Zala TRTNIK,12.065999999999999
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,73.0,4.5,7.133,0.0,11.633,Zala TRTNIK,11.633
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,69.0,4.4,6.866,0.0,11.266,Zala TRTNIK,11.266
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,52.0,4.2,8.533,0.0,12.733,Zala TRTNIK,12.733
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,25.0,4.9,7.166,0.0,12.066,Zala TRTNIK,12.066
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,89.0,5.0,6.566,0.3,11.266,Zala TRTNIK,11.265999999999998
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,55.0,4.4,7.833,0.0,12.233,Zala TRTNIK,12.233
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,112.0,4.2,7.633,0.1,11.733,Zala TRTNIK,11.733
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,64.0,4.8,6.9,0.0,11.7,Zala TRTNIK,11.7
w,SLO,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,64.0,6.9,4.8,0.0,11.7,Zala TRTNIK,11.7
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,124.0,4.1,7.4,0.0,11.5,Zala TRTNIK,11.5
w,SLO,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,124.0,7.4,4.1,0.0,11.5,Zala TRTNIK,11.5
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,73.0,4.4,7.866,0.0,12.266,Zala TRTNIK,12.266
w,SLO,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,73.0,7.866,4.4,0.0,12.266,Zala TRTNIK,12.266
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,72.0,4.2,8.633,0.0,12.833,Zala TRTNIK,12.832999999999998
w,SLO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,18.0,4.8,7.533,0.0,12.333,Zala TRTNIK,12.333
w,SLO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,19.0,4.5,7.766,0.1,12.166,Zala TRTNIK,12.166
w,SLO,,World Cup,qual,"Baku, Azerbaijan",BB,35.0,4.6,6.333,0.0,10.933,Zala TRTNIK,10.933
w,SLO,,World Cup,final,"Cairo, Egypt",BB,5.0,5.0,7.233,0.0,12.233,Zala TRTNIK,12.233
w,SLO,,World Cup,qual,"Cairo, Egypt",BB,8.0,4.9,7.333,0.0,12.233,Zala TRTNIK,12.233
w,SLO,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",BB,20.0,4.7,7.066,0.0,11.766,Zala TRTNIK,11.766
w,SLO,,World Cup,qual,"Baku, Azerbaijan",FX,14.0,4.5,7.6,0.0,12.1,Zala TRTNIK,12.1
w,SLO,,World Cup,qual,"Cairo, Egypt",FX,27.0,4.6,6.466,0.0,11.066,Zala TRTNIK,11.065999999999999
w,SLO,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,14.0,4.5,7.033,0.0,11.533,Zala TRTNIK,11.533000000000001
w,SLO,,World Cup,final,"Cairo, Egypt",UB,7.0,4.5,7.933,0.0,12.433,Zala TRTNIK,12.433
w,SLO,,World Cup,qual,"Cairo, Egypt",UB,7.0,4.5,8.1,0.0,12.6,Zala TRTNIK,12.6
w,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,75.0,4.9,5.666,0.1,10.466,Magdalini TSIORI,10.466000000000001
w,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,103.0,4.0,7.066,0.3,10.766,Magdalini TSIORI,10.765999999999998
w,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,95.0,4.7,5.633,0.0,10.333,Magdalini TSIORI,10.333
w,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,64.0,4.2,8.633,0.1,12.733,Magdalini TSIORI,12.732999999999999
w,GRE,,World Cup,qual,"Baku, Azerbaijan",BB,40.0,3.9,6.433,0.0,10.333,Magdalini TSIORI,10.333
w,GRE,,World Cup,qual,"Baku, Azerbaijan",UB,12.0,4.6,7.533,0.0,12.133,Magdalini TSIORI,12.133
w,ISR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,80.0,4.5,6.433,0.0,10.933,Andy TURISKI,10.933
w,ISR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,64.0,3.8,8.7,0.0,12.5,Andy TURISKI,12.5
w,ISR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,91.0,4.3,5.6,0.0,9.9,Andy TURISKI,9.899999999999999
w,ISR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,112.0,4.6,5.833,0.0,10.433,Andy TURISKI,10.433
w,ISR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,115.0,2.9,5.733,0.0,8.633,Andy TURISKI,8.633
w,ISR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,110.0,3.8,8.266,0.3,11.766,Andy TURISKI,11.765999999999998
w,CAN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,21.0,7.466,5.4,0.0,12.866,Sydney TURNER,12.866
w,CAN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,18.0,8.0,5.3,0.0,13.3,Sydney TURNER,13.3
w,CAN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,39.0,7.866,5.3,0.0,13.166,Sydney TURNER,13.166
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,20.0,5.4,7.05,0.0,12.45,Sydney TURNER,12.45
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,17.0,4.6,7.65,0.0,12.25,Sydney TURNER,12.25
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,28.0,5.0,7.1,0.0,12.1,Sydney TURNER,12.1
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,28.0,4.2,8.65,0.0,12.85,Sydney TURNER,12.850000000000001
w,CAN,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,28.0,0.0,0.0,0.0,0.0,Sydney TURNER,0.0
w,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",BB,23.0,4.4,6.166,0.0,10.566,Bilge Tarhan,10.566
w,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",FX,14.0,4.6,7.433,0.0,12.033,Bilge Tarhan,12.033
w,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT1,5.0,4.2,8.633,0.0,12.833,Bilge Tarhan,12.832999999999998
w,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",VT1,8.0,4.2,8.633,0.0,12.833,Bilge Tarhan,12.832999999999998
w,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT2,5.0,4.0,8.733,0.0,12.733,Bilge Tarhan,12.733
w,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",VT2,8.0,4.0,8.433,0.1,12.333,Bilge Tarhan,12.333
w,AZE,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",BB,14.0,4.4,6.7,0.0,11.1,Nazanin Teymurova,11.100000000000001
w,AZE,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",FX,7.0,4.6,8.0,0.0,12.6,Nazanin Teymurova,12.6
w,AZE,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",FX,4.0,4.8,8.067,0.0,12.867,Nazanin Teymurova,12.867
w,AZE,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT1,12.0,4.0,8.2,0.0,12.2,Nazanin Teymurova,12.2
w,AZE,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT2,12.0,3.4,8.7,0.0,12.1,Nazanin Teymurova,12.1
w,BEL,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",BB,13.0,4.9,6.267,0.0,11.167,Ylea Tollet,11.167000000000002
w,BEL,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",FX,5.0,4.9,7.9,0.0,12.8,Ylea Tollet,12.8
w,BEL,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",FX,5.0,4.9,7.933,0.0,12.833,Ylea Tollet,12.833
w,ISR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",FX,19.0,4.2,6.467,0.0,10.667,Andy Turiski,10.667
w,ISR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT1,9.0,3.8,8.667,0.1,12.367,Andy Turiski,12.366999999999999
w,ISR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT2,9.0,3.6,8.7,0.0,12.3,Andy Turiski,12.299999999999999
w,TUR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,49.0,4.6,7.266,0.0,11.866,Goksu UCTAS SANLI,11.866
w,TUR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,27.0,5.1,7.6,0.1,12.6,Goksu UCTAS SANLI,12.6
w,TUR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,65.0,4.2,8.3,0.0,12.5,Goksu UCTAS SANLI,12.5
w,POL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,89.0,4.6,5.966,0.0,10.566,Brygida URBANSKA,10.565999999999999
w,POL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,110.0,3.7,6.2,0.0,9.9,Brygida URBANSKA,9.9
w,POL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,78.0,4.2,6.833,0.0,11.033,Brygida URBANSKA,11.033000000000001
w,POL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,67.0,4.2,8.266,0.0,12.466,Brygida URBANSKA,12.466000000000001
w,POL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,71.0,4.4,6.433,0.0,10.833,Brygida URBANSKA,10.833
w,POL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,87.0,4.4,7.1,0.2,11.3,Brygida URBANSKA,11.3
w,POL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,96.0,4.2,6.1,0.0,10.3,Brygida URBANSKA,10.3
w,POL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,88.0,3.6,8.566,0.0,12.166,Brygida URBANSKA,12.166
w,SVK,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,63.0,4.3,7.2,0.0,11.5,Elena USAKOVA,11.5
w,SVK,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,98.0,4.0,7.0,0.0,11.0,Elena USAKOVA,11.0
