Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Total_Score
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PB,74.0,7.333,3.7,0.0,11.033,Oriol RIFA PEDRENO,11.033000000000001
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PH,79.0,8.466,3.9,3.0,9.366,Oriol RIFA PEDRENO,9.366
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",SR,59.0,8.1,4.2,0.0,12.3,Oriol RIFA PEDRENO,12.3
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,76.0,8.5,4.0,0.1,12.4,Oriol RIFA PEDRENO,12.4
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,11.0,3.6,8.95,0.0,12.55,Thomas ROBERTS,12.549999999999999
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,21.0,4.1,8.15,0.0,12.25,Thomas ROBERTS,12.25
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,29.0,4.1,3.5,0.0,7.6,Thomas ROBERTS,7.6
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,24.0,4.5,7.7,0.0,12.2,Thomas ROBERTS,12.2
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,29.0,4.0,0.0,0.3,12.5,Thomas ROBERTS,3.7
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,32.0,4.6,5.3,0.0,9.9,Remell ROBINSON BAILEY,9.899999999999999
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,10.0,4.4,8.2,0.0,12.6,Remell ROBINSON BAILEY,12.6
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,19.0,3.9,7.55,0.0,11.45,Remell ROBINSON BAILEY,11.45
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,17.0,4.7,8.0,0.0,12.7,Remell ROBINSON BAILEY,12.7
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,7.0,5.2,0.0,0.0,13.15,Remell ROBINSON BAILEY,5.2
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,4.0,5.2,0.0,0.0,14.65,Remell ROBINSON BAILEY,5.2
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",VT2,7.0,4.8,0.0,0.0,13.65,Remell ROBINSON BAILEY,4.8
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,4.0,4.8,0.0,0.1,13.45,Remell ROBINSON BAILEY,4.7
m,MEX,,World Cup,qual,"Cairo, Egypt",FX,31.0,5.3,7.133,0.0,12.433,Javier ROJO,12.433
m,MEX,,World Cup,qual,"Cairo, Egypt",HB,23.0,4.7,7.666,0.0,12.366,Javier ROJO,12.366
m,MEX,,World Cup,qual,"Cairo, Egypt",PH,37.0,3.8,7.266,0.0,11.066,Javier ROJO,11.065999999999999
m,MEX,,World Cup,qual,"Cairo, Egypt",RG,25.0,4.2,8.0,0.0,12.2,Javier ROJO,12.2
m,MEX,,World Cup,qual,"Cairo, Egypt",VT_1,22.0,5.2,8.533,0.3,13.733,Javier ROJO,13.433
m,MEX,,World Cup,qual,"Cairo, Egypt",VT_2,22.0,2.8,8.766,0.0,11.566,Javier ROJO,11.565999999999999
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,6.0,5.4,7.7,0.0,13.1,Edward ROLIN,13.100000000000001
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,22.0,5.2,7.3,0.5,12.0,Edward ROLIN,12.0
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",HB,13.0,4.5,6.4,0.0,10.9,Edward ROLIN,10.9
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,20.0,4.6,6.9,0.0,11.5,Edward ROLIN,11.5
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PB,10.0,5.2,7.7,0.0,12.9,Edward ROLIN,12.9
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,11.0,5.4,7.6,0.0,13.0,Edward ROLIN,13.0
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PH,6.0,4.8,7.45,0.0,12.25,Edward ROLIN,12.25
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,23.0,4.7,5.85,0.0,10.55,Edward ROLIN,10.55
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",SR,14.0,4.5,6.85,0.0,11.35,Edward ROLIN,11.35
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,7.0,4.8,7.9,0.0,12.7,Edward ROLIN,12.7
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,10.0,4.8,7.5,0.0,12.3,Edward ROLIN,12.3
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,8.0,4.8,9.0,0.3,13.5,Edward ROLIN,13.5
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,7.0,4.8,9.0,0.0,13.8,Edward ROLIN,13.8
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,8.0,4.8,8.85,0.0,13.65,Edward ROLIN,13.649999999999999
m,VEN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,5.0,4.8,8.75,0.1,13.45,Edward ROLIN,13.450000000000001
m,RSA,,BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT1,0.0,4.2,8.75,0.0,12.95,Caitlin ROOSKRANTZ,12.95
m,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,90.0,5.2,7.166,0.0,12.366,Ricardo RUDY,12.366
m,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,73.0,4.2,8.5,0.0,12.7,Ricardo RUDY,12.7
m,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,31.0,4.8,8.433,0.0,13.233,Ricardo RUDY,13.233
m,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,58.0,4.8,9.133,0.1,13.833,Ricardo RUDY,13.833
m,AUT,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,37.0,5.0,8.466,0.0,13.466,Ricardo RUDY,13.466
m,AUT,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",HB,102.0,4.1,7.533,0.0,11.633,Ricardo RUDY,11.633
m,AUT,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PB,85.0,4.3,8.266,0.0,12.566,Ricardo RUDY,12.565999999999999
m,AUT,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PH,17.0,5.1,8.466,0.0,13.566,Ricardo RUDY,13.565999999999999
m,AUT,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",RG,76.0,4.3,8.5,0.0,12.8,Ricardo RUDY,12.8
m,AUT,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,64.0,4.8,8.933,0.0,13.733,Ricardo RUDY,13.733
m,AUT,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",FX,38.0,8.333,5.0,0.3,13.033,Ricardo RUDY,13.033
m,AUT,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",HB,74.0,6.433,3.8,0.0,10.233,Ricardo RUDY,10.233
m,AUT,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PB,57.0,7.833,4.6,0.0,12.433,Ricardo RUDY,12.433
m,AUT,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PH,24.0,8.066,4.9,0.0,12.966,Ricardo RUDY,12.966000000000001
m,AUT,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",SR,56.0,7.833,4.6,0.0,12.433,Ricardo RUDY,12.433
m,AUT,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,35.0,8.966,4.8,0.0,13.76,Ricardo RUDY,13.765999999999998
m,AUT,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,101.0,7.333,5.1,0.0,12.433,Ricardo RUDY,12.433
m,AUT,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,112.0,8.366,4.2,0.0,12.566,Ricardo RUDY,12.565999999999999
m,AUT,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,79.0,7.433,4.8,0.0,12.233,Ricardo RUDY,12.233
m,AUT,,World Cup,qual,"Cairo, Egypt",FX,20.0,5.0,8.0,0.1,12.9,Ricardo RUDY,12.9
m,AUT,,World Cup,qual,"Cairo, Egypt",PH,19.0,5.4,7.566,0.0,12.966,Ricardo RUDY,12.966000000000001
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,54.0,4.5,6.45,0.0,10.95,Pablo RUIZ SANCHEZ,10.95
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,42.0,4.3,8.0,0.0,12.3,Pablo RUIZ SANCHEZ,12.3
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,55.0,4.3,6.7,0.0,11.0,Pablo RUIZ SANCHEZ,11.0
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,30.0,4.4,7.9,0.0,12.3,Pablo RUIZ SANCHEZ,12.3
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,55.0,2.6,7.3,5.0,4.9,Pablo RUIZ SANCHEZ,4.9
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,41.0,4.8,8.55,0.0,13.35,Pablo RUIZ SANCHEZ,13.350000000000001
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,41.0,0.0,0.0,0.0,0.0,Pablo RUIZ SANCHEZ,0.0
m,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,45.0,4.6,8.633,0.0,13.233,David RUMBUTIS,13.232999999999999
m,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,44.0,4.9,8.2,0.0,13.1,David RUMBUTIS,13.1
m,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,30.0,5.0,8.8,0.0,13.8,David RUMBUTIS,13.8
m,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,55.0,5.1,7.666,0.0,12.766,David RUMBUTIS,12.766
m,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,80.0,4.0,8.633,0.0,12.633,David RUMBUTIS,12.633
m,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,41.0,4.8,9.233,0.0,14.033,David RUMBUTIS,14.033000000000001
m,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT2,16.0,4.8,9.2,0.0,14.0,David RUMBUTIS,14.0
m,SWE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,111.0,4.5,7.566,0.0,12.066,David RUMBUTIS,12.065999999999999
m,SWE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,111.0,7.566,4.5,0.0,12.066,David RUMBUTIS,12.065999999999999
m,SWE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",HB,81.0,5.2,7.366,0.0,12.566,David RUMBUTIS,12.565999999999999
m,SWE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,81.0,7.366,5.2,0.0,12.566,David RUMBUTIS,12.565999999999999
m,SWE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",PB,70.0,5.0,8.466,0.0,13.466,David RUMBUTIS,13.466
m,SWE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,70.0,8.466,5.0,0.0,13.466,David RUMBUTIS,13.466
m,SWE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",PH,67.0,5.1,7.366,0.0,12.466,David RUMBUTIS,12.466
m,SWE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,67.0,7.366,5.1,0.0,12.466,David RUMBUTIS,12.466
m,SWE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",SR,65.0,4.5,8.366,0.0,12.866,David RUMBUTIS,12.866
m,SWE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,65.0,8.366,4.5,0.0,12.866,David RUMBUTIS,12.866
m,SWE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,46.0,4.8,9.2,0.0,14.0,David RUMBUTIS,14.0
m,SWE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,17.0,9.233,4.8,0.1,13.933,David RUMBUTIS,13.933000000000002
m,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,18.0,4.9,7.766,0.0,12.666,David RUMBUTIS,12.666
m,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,14.0,5.0,8.466,0.0,13.466,David RUMBUTIS,13.466
m,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,47.0,5.1,6.933,0.0,12.033,David RUMBUTIS,12.033
m,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,17.0,4.8,9.4,0.0,14.2,David RUMBUTIS,14.2
m,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,17.0,4.8,8.766,0.1,13.466,David RUMBUTIS,13.466
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,27.0,4.6,6.2,0.0,10.8,Kurtis RUTTER,10.8
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,29.0,2.9,5.6,0.0,8.5,Kurtis RUTTER,8.5
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,30.0,3.8,7.2,0.0,11.0,Kurtis RUTTER,11.0
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,30.0,2.6,4.85,0.0,7.45,Kurtis RUTTER,7.449999999999999
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,25.0,3.9,8.25,0.0,12.15,Kurtis RUTTER,12.15
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,11.0,4.0,0.0,0.0,13.2,Kurtis RUTTER,4.0
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,11.0,4.0,0.0,0.1,12.7,Kurtis RUTTER,3.9
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,final,"Chengdu, China",FX,3.0,8.0,6.3,0.4,13.9,Sunghyun RYU,13.9
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",FX,4.0,8.566,6.0,0.0,14.566,Sunghyun RYU,14.566
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,6.0,6.0,8.133,0.3,13.833,Sunghyun RYU,13.832999999999998
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",HB,13.0,8.6,5.1,0.0,13.7,Sunghyun RYU,13.7
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",HB,10.0,5.1,8.1,0.0,13.2,Sunghyun RYU,13.2
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,final,"Chengdu, China",PB,5.0,8.233,6.0,0.0,14.23,Sunghyun RYU,14.233
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PB,12.0,8.466,5.6,0.0,14.066,Sunghyun RYU,14.065999999999999
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PB,9.0,5.6,8.433,0.0,14.033,Sunghyun RYU,14.033
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PH,52.0,6.633,5.3,0.0,11.933,Sunghyun RYU,11.933
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PH,12.0,5.1,8.0,0.0,13.1,Sunghyun RYU,13.1
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",SR,21.0,8.633,5.0,0.0,13.633,Sunghyun RYU,13.633
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",SR,4.0,5.0,8.7,0.0,13.7,Sunghyun RYU,13.7
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,4.0,5.6,9.0,0.1,14.5,Sunghyun RYU,14.5
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,1.0,9.2,5.6,0.0,14.8,Sunghyun RYU,14.799999999999999
m,KOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,6.0,5.9,8.566,0.0,14.466,Sunghyun RYU,14.466000000000001
m,KOR,,51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,6.0,8.3,5.9,0.0,14.2,Sunghyun RYU,14.200000000000001
m,KOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,6.0,8.566,5.9,0.0,14.466,Sunghyun RYU,14.466000000000001
m,KOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",HB,25.0,5.1,8.533,0.0,13.633,Sunghyun RYU,13.633
m,KOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,25.0,8.533,5.1,0.0,13.633,Sunghyun RYU,13.633
m,KOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",PB,50.0,5.6,8.166,0.0,13.766,Sunghyun RYU,13.766
m,KOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,50.0,8.166,5.6,0.0,13.766,Sunghyun RYU,13.766
m,KOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",PH,40.0,5.1,7.933,0.0,13.033,Sunghyun RYU,13.033
m,KOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,40.0,7.933,5.1,0.0,13.033,Sunghyun RYU,13.033
m,KOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",SR,35.0,5.0,8.366,0.0,13.366,Sunghyun RYU,13.366
m,KOR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,35.0,8.366,5.0,0.0,13.366,Sunghyun RYU,13.366
m,KOR,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,78.0,4.8,9.166,0.3,13.666,Sunghyun RYU,13.666
m,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",FX,17.0,4.8,8.4,0.0,13.2,Yazz Ramsahai,13.2
m,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",HB,30.0,3.5,5.55,3.0,6.05,Yazz Ramsahai,6.050000000000001
m,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",SR,18.0,4.5,7.75,0.0,12.25,Yazz Ramsahai,12.25
m,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",HB,20.0,4.4,6.8,0.0,11.2,Valgard Reinhardsson,11.2
m,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PB,22.0,4.8,8.05,0.0,12.85,Valgard Reinhardsson,12.850000000000001
m,AUT,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,26.0,4.0,7.85,0.0,11.85,Ricardo Rudy,11.85
m,AUT,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PH,13.0,3.6,7.3,0.0,10.9,Ricardo Rudy,10.9
m,GER,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",HB,41.0,8.2,4.6,0.0,12.8,Mika Tom SAEFKEN,12.799999999999999
m,GER,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PB,36.0,8.366,4.7,0.0,13.066,Mika Tom SAEFKEN,13.065999999999999
m,GER,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PH,67.0,6.333,4.8,0.0,11.133,Mika Tom SAEFKEN,11.133
m,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,70.0,5.0,7.8,0.0,12.8,Mansum SAFAROV,12.8
m,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,97.0,3.8,7.566,0.0,11.366,Mansum SAFAROV,11.366
m,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,94.0,3.7,8.0,0.0,11.7,Mansum SAFAROV,11.7
m,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,112.0,3.9,4.966,0.0,8.866,Mansum SAFAROV,8.866
m,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,102.0,4.4,7.5,0.0,11.9,Mansum SAFAROV,11.9
m,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,104.0,4.0,8.766,0.3,12.466,Mansum SAFAROV,12.466
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,38.0,5.6,7.766,0.0,13.366,Leo SALADINO,13.366
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,11.0,5.6,8.8,0.1,14.3,Leo SALADINO,14.3
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,45.0,5.0,8.033,0.0,13.033,Leo SALADINO,13.033
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,22.0,5.0,7.466,0.0,12.466,Leo SALADINO,12.466000000000001
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,28.0,5.7,8.166,0.0,13.866,Leo SALADINO,13.866
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,11.0,5.7,8.333,0.0,14.033,Leo SALADINO,14.033000000000001
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,41.0,5.1,7.966,0.0,13.066,Leo SALADINO,13.065999999999999
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,16.0,5.1,8.066,0.0,13.166,Leo SALADINO,13.166
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,22.0,5.1,8.6,0.0,13.7,Leo SALADINO,13.7
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,11.0,5.1,8.333,0.0,13.433,Leo SALADINO,13.433
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,10.0,5.6,9.0,0.0,14.6,Leo SALADINO,14.6
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,11.0,5.6,8.8,0.1,14.3,Leo SALADINO,14.3
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",VT2,8.0,5.2,7.833,0.0,13.033,Leo SALADINO,13.033000000000001
m,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT2,6.0,5.2,9.266,0.1,14.366,Leo SALADINO,14.366000000000001
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",FX,7.0,5.3,8.566,0.0,13.866,Leo SALADINO,13.866
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,47.0,5.3,8.166,0.1,13.366,Leo SALADINO,13.366000000000001
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",HB,23.0,4.0,7.133,0.0,11.133,Leo SALADINO,11.133
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",HB,44.0,4.9,7.966,0.0,12.866,Leo SALADINO,12.866
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",PB,9.0,5.7,8.266,0.0,13.966,Leo SALADINO,13.966000000000001
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PB,15.0,5.7,8.4,0.0,14.1,Leo SALADINO,14.100000000000001
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",PH,17.0,4.0,8.333,0.0,12.333,Leo SALADINO,12.333
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PH,106.0,4.0,7.4,0.0,11.4,Leo SALADINO,11.4
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",RG,69.0,4.7,8.233,0.0,12.933,Leo SALADINO,12.933
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",SR,8.0,5.1,8.366,0.0,13.466,Leo SALADINO,13.466
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,AAfinal,"Antalya, Turkey",VT1,4.0,5.6,9.033,0.0,14.633,Leo SALADINO,14.633
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,15.0,5.6,8.933,0.1,14.433,Leo SALADINO,14.433
m,FRA,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT2,10.0,5.2,9.0,0.0,14.2,Leo SALADINO,14.2
m,FRA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,68.0,5.5,7.866,0.3,13.066,Leo SALADINO,13.065999999999999
m,FRA,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,68.0,7.866,5.5,0.3,13.066,Leo SALADINO,13.065999999999999
