Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
49.0,4.8,7.566,0.0,12.366,2023,57,68,False,False,True,False
144.0,2.3,5.833,0.0,8.133,2022,467,72,False,False,True,False
2.0,5.7,7.85,0.0,13.55,2022,408,76,True,False,False,False
0.0,5.7,8.5,0.0,14.2,2022,292,76,False,False,True,False
0.0,5.7,8.55,0.0,14.25,2022,292,76,False,True,False,False
0.0,5.7,8.3,0.0,14.0,2023,292,76,False,False,True,False
0.0,5.7,8.3,0.0,14.0,2023,292,76,False,True,False,False
0.0,4.5,7.85,0.0,12.35,2023,266,76,False,False,True,False
0.0,5.2,6.8,0.0,12.0,2023,266,76,False,True,False,False
23.0,4.1,7.4,0.0,11.5,2023,266,76,True,False,False,False
9.0,5.7,7.766,0.0,13.466,2022,104,43,True,False,False,False
23.0,5.7,7.966,0.0,13.666,2022,104,43,False,False,True,False
8.0,5.7,7.9,0.0,13.6,2023,104,43,False,False,True,False
10.0,5.6,7.75,0.0,13.35,2023,378,43,False,False,True,False
16.0,2.7,8.15,0.0,10.85,2023,159,64,True,False,False,False
31.0,2.7,7.55,0.0,10.25,2022,159,64,False,False,True,False
21.0,4.9,6.766,0.3,11.366,2023,298,49,False,False,True,False
16.0,4.8,7.0,0.0,11.8,2022,297,49,False,False,True,False
124.0,3.3,7.333,0.0,10.633,2022,275,44,False,False,True,False
98.0,4.5,7.1,0.0,11.6,2022,74,74,False,False,True,False
70.0,4.6,6.633,0.0,11.233,2022,74,74,False,False,True,False
62.0,4.8,7.133,0.0,11.933,2023,74,74,False,False,True,False
12.0,4.3,7.533,0.0,11.833,2023,78,45,True,False,False,False
14.0,4.3,8.0,0.0,12.3,2023,78,45,False,False,True,False
11.0,4.2,7.666,0.0,11.866,2023,10,32,True,False,False,False
22.0,4.2,7.566,0.0,11.766,2023,10,32,False,False,True,False
36.0,5.3,5.9,0.0,11.2,2023,162,10,False,False,True,False
30.0,4.3,6.25,0.0,10.55,2022,352,10,False,False,True,False
46.0,4.5,7.933,0.0,12.433,2023,109,15,False,False,True,False
23.0,3.8,4.4,0.0,8.2,2023,109,15,False,False,True,False
0.0,5.6,8.3,0.0,13.9,2022,296,76,False,False,True,False
0.0,5.6,8.2,0.0,13.8,2022,296,76,False,True,False,False
19.0,5.4,6.45,0.0,11.85,2022,296,76,True,False,False,False
0.0,5.9,7.8,0.0,13.7,2023,296,76,False,False,True,False
0.0,5.9,7.85,0.0,13.75,2023,296,76,False,True,False,False
4.0,5.6,7.9,0.0,13.5,2023,296,76,True,False,False,False
0.0,5.6,8.2,0.0,13.8,2023,20,76,False,False,True,False
0.0,5.6,8.0,0.0,13.6,2023,20,76,False,True,False,False
14.0,5.4,7.45,0.0,12.85,2023,20,76,True,False,False,False
19.0,4.5,6.633,0.0,11.133,2023,109,15,False,False,True,False
15.0,3.2,6.767,0.0,9.967,2023,109,15,False,False,True,False
17.0,5.6,8.466,0.0,14.066,2022,256,3,False,False,True,False
7.0,5.3,7.233,0.0,12.533,2022,256,3,False,True,False,False
5.0,5.6,7.9,0.0,13.5,2022,256,3,False,False,True,False
