Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
28.0,5.3,7.8,0.0,13.1,2022,114,44,False,False,True,False
32.0,5.1,6.65,0.1,11.65,2023,114,44,False,False,True,False
24.0,4.9,7.0,0.0,11.9,2023,388,44,False,False,True,False
10.0,4.4,7.45,0.0,11.85,2023,173,64,True,False,False,False
19.0,4.5,7.6,0.1,12.0,2022,173,64,False,False,True,False
19.0,4.7,7.4,0.1,12.0,2023,127,45,False,False,True,False
32.0,4.4,6.3,0.6,10.1,2023,127,45,False,False,True,False
16.0,4.3,6.833,0.0,11.133,2023,127,45,False,False,True,False
54.0,5.1,7.533,0.0,12.633,2022,462,46,False,False,True,False
137.0,4.4,5.9,0.0,10.3,2022,284,45,False,False,True,False
101.0,4.6,7.366,0.0,11.966,2022,77,74,False,False,True,False
89.0,4.7,6.533,0.0,11.233,2022,77,74,False,False,True,False
77.0,4.6,7.1,0.1,11.6,2023,77,74,False,False,True,False
18.0,4.7,7.333,0.0,12.033,2023,77,74,False,False,True,False
15.0,4.4,7.2,0.0,11.6,2023,82,46,True,False,False,False
20.0,4.3,7.4,0.0,11.7,2023,82,46,False,False,True,False
68.0,5.4,7.366,0.4,12.366,2022,243,12,False,False,True,False
7.0,5.4,6.966,0.0,12.36,2023,243,12,False,True,False,False
4.0,5.4,7.866,0.0,13.266,2023,243,12,False,False,True,False
14.0,4.1,7.6,0.0,11.7,2023,11,32,True,False,False,False
30.0,4.2,7.366,0.3,11.266,2023,11,32,False,False,True,False
11.0,4.9,7.75,0.0,12.65,2023,176,10,False,False,True,False
107.0,4.4,6.533,0.3,10.633,2023,119,15,False,False,True,False
0.0,5.0,8.1,0.0,13.1,2022,305,76,False,False,True,False
0.0,5.0,8.15,0.0,13.15,2022,305,76,False,True,False,False
6.0,5.0,8.0,0.0,13.0,2022,305,76,True,False,False,False
6.0,5.2,7.95,0.0,13.15,2023,305,76,True,False,False,False
0.0,4.9,7.8,0.0,12.7,2023,22,76,False,False,True,False
0.0,4.9,8.0,0.0,12.9,2023,22,76,False,True,False,False
13.0,4.9,7.65,0.0,12.55,2023,22,76,True,False,False,False
20.0,4.3,7.033,0.0,11.333,2023,285,81,False,False,True,False
