Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_AAqual,round_TeamFinal,round_final,round_qual
95.0,4.4,9.1,0.0,13.5,2022,295,79,False,False,False,False,True
73.0,4.8,8.9,0.0,13.7,2022,1,53,False,False,False,False,True
0.0,4.6,7.8,0.1,12.3,2023,445,38,False,True,False,False,False
7.0,5.2,9.1,0.0,14.3,2022,261,29,False,False,False,False,True
16.0,5.2,0.0,0.0,14.35,2023,261,29,False,False,False,False,True
16.0,0.0,0.0,0.0,0.0,2023,261,29,False,False,False,False,True
15.0,4.8,9.0,0.0,13.8,2023,261,29,True,False,False,False,False
36.0,5.2,8.9,0.0,14.1,2023,261,29,False,False,False,False,True
0.0,4.2,8.5,0.0,12.7,2023,369,72,False,True,False,False,False
0.0,5.2,8.5,0.1,13.6,2023,421,38,False,True,False,False,False
5.0,5.2,9.3,0.0,14.5,2023,273,84,False,False,False,True,False
6.0,5.2,9.233,0.1,14.333,2023,273,84,False,False,False,False,True
5.0,5.2,8.733,0.3,13.633,2023,273,84,False,False,False,True,False
6.0,5.2,9.066,0.0,14.266,2023,273,84,False,False,False,False,True
48.0,4.8,8.866,0.1,13.56,2023,444,85,False,False,False,False,True
20.0,4.0,8.866,0.1,12.766,2023,444,85,False,False,False,False,True
92.0,4.0,8.966,0.0,12.966,2022,339,77,False,False,False,False,True
113.0,4.0,8.933,0.0,12.933,2023,339,77,False,False,False,False,True
57.0,5.6,7.8,0.0,13.4,2023,270,35,False,False,False,False,True
12.0,5.2,8.8,0.1,13.9,2023,270,35,False,False,False,False,True
15.0,5.6,9.033,0.0,14.633,2023,270,35,False,False,False,False,True
15.0,5.2,7.9,0.0,13.1,2023,270,35,False,False,False,False,True
1.0,5.2,9.2,0.0,14.4,2023,51,22,True,False,False,False,False
3.0,5.2,9.0,0.0,14.2,2023,51,22,False,False,False,False,True
1.0,5.6,8.75,0.0,14.35,2023,51,22,False,False,False,True,False
2.0,5.2,8.8,0.0,14.0,2023,51,22,False,False,False,False,True
22.0,5.2,8.866,0.0,14.066,2023,52,22,False,False,False,False,True
9.0,5.2,8.866,0.0,14.066,2023,52,22,False,False,False,False,True
22.0,5.6,7.933,0.3,13.233,2023,52,22,False,False,False,False,True
9.0,5.2,8.833,0.0,14.033,2023,52,22,False,False,False,False,True
91.0,4.4,9.133,0.0,13.533,2022,253,67,False,False,False,False,True
53.0,4.8,9.1,0.0,13.9,2022,253,67,False,False,False,False,True
81.0,4.4,9.233,0.0,13.633,2023,253,67,False,False,False,False,True
73.0,4.8,8.9,0.0,13.7,2022,210,55,False,False,False,False,True
5.0,4.8,9.1,0.1,13.8,2023,210,55,True,False,False,False,False
13.0,4.8,8.95,0.1,13.65,2023,210,55,False,False,False,False,True
11.0,5.2,9.05,0.0,14.25,2022,437,84,True,False,False,False,False
0.0,5.2,9.35,0.0,14.55,2022,273,84,False,False,False,False,True
0.0,5.2,9.35,0.0,14.55,2022,273,84,False,False,False,True,False
0.0,5.2,8.85,0.1,13.95,2023,273,84,False,False,False,False,True
0.0,5.2,9.35,0.0,14.55,2023,273,84,False,False,False,True,False
0.0,5.6,8.6,0.1,14.1,2023,273,84,True,False,False,False,False
26.0,4.0,9.5,0.0,13.5,2022,385,84,True,False,False,False,False
0.0,4.0,9.3,0.0,13.3,2023,385,84,True,False,False,False,False
0.0,4.8,9.05,0.0,13.85,2023,64,84,False,False,False,False,True
0.0,4.8,9.0,0.0,13.8,2023,64,84,False,False,False,True,False
18.0,4.8,9.2,0.0,14.0,2022,536,84,True,False,False,False,False
0.0,5.2,7.75,0.1,12.85,2023,536,84,False,False,False,False,True
0.0,5.2,8.55,0.0,13.75,2023,536,84,False,False,False,True,False
24.0,4.0,9.2,0.0,13.2,2022,488,29,False,False,False,False,True
26.0,4.0,0.0,0.1,13.2,2023,488,29,False,False,False,False,True
90.0,4.8,8.7,0.1,13.4,2023,99,42,False,False,False,False,True
4.0,5.6,9.433,0.0,15.033,2023,320,40,False,False,False,True,False
1.0,5.6,9.266,0.0,14.866,2023,320,40,False,False,False,False,True
2.0,5.6,9.466,0.0,15.066,2023,320,40,False,False,False,True,False
6.0,5.6,9.566,0.0,15.166,2023,320,40,False,False,False,False,True
8.0,5.6,8.233,0.0,13.833,2023,320,40,False,False,False,True,False
6.0,5.6,8.666,0.3,13.966,2023,320,40,False,False,False,False,True
4.0,5.6,8.266,0.1,13.766,2023,320,40,False,False,False,True,False
1.0,5.6,9.433,0.0,15.033,2023,320,40,False,False,False,False,True
2.0,5.6,9.3,0.0,14.9,2023,320,40,False,False,False,True,False
6.0,5.6,8.033,0.0,13.633,2023,320,40,False,False,False,False,True
8.0,5.6,7.933,0.3,13.233,2023,320,40,False,False,False,True,False
6.0,5.6,9.033,0.0,14.633,2023,320,40,False,False,False,False,True
59.0,4.8,9.066,0.0,13.866,2022,14,82,False,False,False,False,True
13.0,5.2,9.333,0.0,14.533,2022,14,82,False,False,False,False,True
17.0,5.2,8.9,0.1,14.0,2022,14,82,False,False,True,False,False
15.0,5.2,8.3,0.0,13.5,2022,14,82,False,False,False,False,True
10.0,5.2,9.0,0.1,14.1,2023,14,82,True,False,False,False,False
31.0,5.2,9.0,0.0,14.2,2023,14,82,False,False,False,False,True
88.0,4.8,8.866,0.1,13.566,2022,479,7,False,False,False,False,True
48.0,4.8,9.166,0.0,13.966,2022,479,7,False,False,False,False,True
54.0,4.8,9.033,0.0,13.833,2023,479,7,False,False,False,False,True
79.0,4.8,8.966,0.1,13.666,2022,56,28,False,False,False,False,True
43.0,4.8,9.3,0.1,14.0,2022,56,28,False,False,False,False,True
24.0,4.8,8.766,0.3,13.266,2022,56,28,False,False,True,False,False
53.0,4.8,8.666,0.0,13.466,2023,509,77,False,False,False,False,True
87.0,4.8,8.766,0.1,13.466,2023,509,77,False,False,False,False,True
6.0,4.8,0.0,0.0,14.0,2023,447,29,False,False,False,True,False
8.0,4.8,0.0,0.0,13.8,2023,447,29,False,False,False,False,True
6.0,4.0,0.0,0.0,13.25,2023,447,29,False,False,False,True,False
8.0,4.0,0.0,0.0,13.05,2023,447,29,False,False,False,False,True
16.0,5.2,9.266,0.0,14.466,2022,419,83,False,False,False,False,True
50.0,4.4,9.133,0.0,13.53,2023,408,27,False,False,False,False,True
18.0,4.0,9.033,0.0,13.033,2023,408,27,False,False,False,False,True
72.0,5.2,8.833,0.3,13.733,2022,123,48,False,False,False,False,True
18.0,5.2,9.0,0.0,14.2,2023,123,48,False,False,False,False,True
0.0,5.2,8.033,0.0,13.233,2023,123,48,False,False,False,False,True
37.0,5.2,7.833,0.3,12.733,2023,123,48,False,False,False,False,True
28.0,5.2,7.666,0.0,12.866,2023,123,48,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,123,48,False,False,False,False,True
37.0,5.2,7.666,0.3,12.566,2023,123,48,False,False,False,False,True
28.0,4.0,9.366,0.0,13.366,2023,123,48,False,False,False,False,True
31.0,4.8,9.033,0.0,13.83,2023,474,44,False,False,False,False,True
94.0,5.2,8.433,0.1,13.533,2022,302,22,False,False,False,False,True
23.0,4.8,8.833,0.0,13.633,2022,302,22,False,False,False,False,True
6.0,4.8,9.0,0.1,13.7,2023,302,22,True,False,False,False,False
21.0,4.8,8.45,0.3,12.95,2023,302,22,False,False,False,False,True
10.0,5.2,7.7,0.3,12.6,2023,302,22,False,False,False,False,True
23.0,5.2,9.066,0.0,14.266,2023,128,9,False,False,False,False,True
24.0,0.0,0.0,0.0,0.0,2023,128,9,False,False,False,False,True
51.0,5.2,9.0,0.3,13.9,2023,285,9,False,False,False,False,True
10.0,4.8,8.7,0.0,13.5,2023,31,68,True,False,False,False,False
18.0,4.8,8.45,0.0,13.25,2023,31,68,False,False,False,False,True
15.0,4.8,8.75,0.0,13.55,2023,401,68,False,False,False,False,True
70.0,4.8,9.066,0.3,13.566,2022,329,76,False,False,False,False,True
35.0,4.8,8.966,0.0,13.76,2023,329,76,False,False,False,False,True
93.0,4.0,9.033,0.1,12.933,2022,471,19,False,False,False,False,True
5.0,5.6,9.1,0.0,14.7,2022,247,26,True,False,False,False,False
11.0,5.6,9.0,0.0,14.6,2022,247,26,False,False,False,False,True
8.0,5.6,9.166,0.0,14.766,2022,247,26,False,False,False,False,True
10.0,5.6,8.833,0.1,14.333,2022,247,26,False,False,True,False,False
10.0,4.8,9.166,0.0,13.966,2022,247,26,False,False,False,False,True
17.0,5.2,8.466,0.0,13.666,2023,247,26,False,False,False,False,True
17.0,4.8,8.933,0.0,13.733,2023,247,26,False,False,False,False,True
115.0,4.0,8.966,0.0,12.966,2022,431,50,False,False,False,False,True
27.0,3.2,8.833,0.0,12.033,2022,431,50,False,False,False,False,True
79.0,4.0,9.2,0.0,13.2,2022,431,50,False,False,False,False,True
41.0,4.8,8.866,0.0,13.66,2023,431,50,False,False,False,False,True
19.0,4.0,8.666,0.0,12.666,2023,431,50,False,False,False,False,True
107.0,4.0,9.033,0.0,13.033,2023,431,50,False,False,False,False,True
24.0,4.0,9.033,0.0,13.033,2023,431,50,False,False,False,False,True
21.0,4.0,9.033,0.1,13.033,2023,431,50,False,False,False,False,True
21.0,4.0,8.633,0.3,12.333,2023,431,50,False,False,False,False,True
5.0,5.2,8.7,0.0,13.9,2023,214,22,False,False,False,False,True
6.0,5.2,7.9,0.0,13.1,2023,214,22,False,False,False,True,False
4.0,5.2,8.75,0.3,13.65,2023,214,22,False,False,False,False,True
19.0,5.2,8.266,0.0,13.466,2023,214,22,False,False,False,False,True
25.0,5.2,7.8,0.0,13.0,2023,214,22,False,False,False,False,True
19.0,5.2,8.833,0.0,14.033,2023,214,22,False,False,False,False,True
25.0,5.2,8.8,0.0,14.0,2023,214,22,False,False,False,False,True
32.0,4.8,9.0,0.1,13.7,2023,367,8,False,False,False,False,True
32.0,0.0,0.0,0.0,0.0,2023,367,8,False,False,False,False,True
112.0,4.0,9.033,0.1,12.933,2023,338,20,False,False,False,False,True
16.0,4.8,7.7,0.3,12.2,2023,402,18,True,False,False,False,False
11.0,4.8,9.05,0.1,13.75,2023,402,18,False,False,False,False,True
3.0,5.2,9.13,0.0,14.333,2022,400,29,False,False,False,True,False
7.0,5.2,9.1,0.0,14.3,2022,400,29,False,False,False,False,True
3.0,5.2,9.33,0.0,14.533,2022,400,29,False,False,False,True,False
7.0,5.2,9.15,0.0,14.35,2022,400,29,False,False,False,False,True
5.0,5.2,0.0,0.0,14.35,2023,400,29,False,False,False,True,False
7.0,5.2,0.0,0.0,13.1,2023,400,29,False,False,False,False,True
5.0,5.2,0.0,0.3,13.45,2023,400,29,False,False,False,True,False
7.0,5.2,0.0,0.0,13.85,2023,400,29,False,False,False,False,True
42.0,5.2,7.9,0.0,13.1,2023,304,31,False,False,False,False,True
42.0,0.0,0.0,0.0,0.0,2023,304,31,False,False,False,False,True
0.0,4.8,8.6,0.0,13.4,2022,89,84,False,False,False,False,True
0.0,4.8,8.5,0.3,13.0,2022,89,84,False,False,False,True,False
31.0,4.8,8.55,0.1,13.25,2022,89,84,True,False,False,False,False
5.0,5.2,9.3,0.0,14.5,2023,128,89,False,False,False,True,False
8.0,5.2,9.35,0.0,14.55,2023,128,89,False,False,False,False,True
5.0,4.8,8.9,0.0,13.7,2023,128,89,False,False,False,True,False
8.0,4.4,8.85,0.0,13.25,2023,128,89,False,False,False,False,True
0.0,4.8,8.95,0.0,13.75,2023,503,84,False,False,False,False,True
0.0,4.8,8.95,0.0,13.75,2023,503,84,False,False,False,True,False
0.0,4.8,8.65,0.1,13.35,2023,503,84,True,False,False,False,False
0.0,5.2,9.2,0.0,14.4,2022,98,84,False,False,False,False,True
0.0,5.2,8.85,0.0,14.05,2022,98,84,False,False,False,True,False
6.0,5.2,9.5,0.0,14.7,2022,98,84,True,False,False,False,False
0.0,5.2,9.45,0.0,14.65,2023,98,84,False,False,False,False,True
0.0,5.2,9.6,0.0,14.8,2023,98,84,False,False,False,True,False
14.0,4.8,8.8,0.0,13.6,2023,431,89,False,False,False,False,True
14.0,4.0,9.0,0.0,13.0,2023,431,89,False,False,False,False,True
0.0,4.8,8.6,0.0,13.4,2023,434,84,True,False,False,False,False
29.0,4.8,8.933,0.0,13.733,2023,5,53,False,False,False,False,True
29.0,4.0,9.033,0.0,13.033,2023,5,53,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,306,17,False,False,False,False,True
4.0,5.6,9.1,0.0,14.7,2022,204,83,False,False,False,False,True
3.0,5.6,9.066,0.0,14.666,2022,204,83,False,False,False,True,False
4.0,5.6,8.833,0.0,14.433,2022,204,83,False,False,False,False,True
4.0,5.6,9.233,0.0,14.833,2022,204,83,False,False,False,False,True
3.0,5.6,9.366,0.0,14.966,2022,204,83,False,False,False,True,False
2.0,5.6,9.233,0.0,14.833,2022,204,83,False,False,False,False,True
7.0,5.6,8.933,0.0,14.533,2023,204,83,False,False,False,False,True
3.0,5.6,9.1,0.1,14.6,2023,204,83,False,False,False,True,False
5.0,5.6,9.2,0.0,14.8,2023,204,83,False,False,False,False,True
15.0,5.6,9.1,0.0,14.7,2023,204,83,False,False,False,False,True
2.0,5.6,9.166,0.0,14.766,2023,204,83,False,False,False,True,False
7.0,5.6,8.933,0.0,14.533,2023,204,83,False,False,False,False,True
15.0,5.6,7.866,0.1,13.366,2023,204,83,False,False,False,False,True
2.0,5.6,9.433,0.0,15.033,2023,204,83,False,False,False,True,False
7.0,5.6,8.333,0.1,13.833,2023,204,83,False,False,False,False,True
104.0,4.0,9.066,0.0,13.066,2023,106,20,False,False,False,False,True
16.0,4.0,8.55,0.1,12.45,2022,4,6,False,False,False,False,True
0.0,3.6,8.333,0.1,11.833,2023,499,37,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,499,37,False,False,False,False,True
26.0,5.2,9.2,0.1,14.3,2022,525,58,False,False,False,False,True
16.0,5.2,9.2,0.0,14.4,2023,525,58,False,False,False,False,True
19.0,5.2,8.966,0.0,14.16,2023,493,76,False,False,False,False,True
16.0,4.8,8.8,0.1,13.5,2023,200,76,True,False,False,False,False
27.0,4.8,9.166,0.0,13.96,2023,200,76,False,False,False,False,True
8.0,5.6,9.033,0.0,14.633,2022,178,29,False,False,False,False,True
19.0,5.2,7.933,0.1,13.033,2022,178,29,False,False,False,False,True
3.0,5.6,9.366,0.0,14.966,2022,178,29,False,False,False,False,True
3.0,5.6,9.3,0.0,14.9,2022,178,29,False,False,True,False,False
5.0,5.2,9.2,0.0,14.4,2022,178,29,False,False,False,False,True
2.0,5.2,9.266,0.0,14.466,2022,178,24,False,False,False,True,False
2.0,5.2,9.15,0.0,14.35,2022,178,24,False,False,False,False,True
92.0,4.8,8.833,0.1,13.533,2022,504,42,False,False,False,False,True
41.0,4.8,9.233,0.0,14.033,2022,504,42,False,False,False,False,True
48.0,4.8,9.1,0.0,13.9,2023,504,42,False,False,False,False,True
5.0,5.2,9.5,0.0,14.7,2023,166,84,False,False,False,False,True
5.0,5.2,9.35,0.1,14.45,2023,166,84,False,False,False,False,True
13.0,5.2,8.8,0.3,13.7,2023,165,84,True,False,False,False,False
34.0,5.2,8.6,0.0,13.8,2023,165,84,False,False,False,False,True
0.0,3.6,8.7,0.0,12.3,2023,111,45,False,True,False,False,False
76.0,4.0,8.5,0.1,12.4,2023,398,26,False,False,False,False,True
29.0,4.0,0.0,0.3,12.5,2023,491,29,False,False,False,False,True
7.0,5.2,0.0,0.0,13.15,2023,429,29,False,False,False,True,False
4.0,5.2,0.0,0.0,14.65,2023,429,29,False,False,False,False,True
7.0,4.8,0.0,0.0,13.65,2023,429,29,False,False,False,True,False
4.0,4.8,0.0,0.1,13.45,2023,429,29,False,False,False,False,True
22.0,5.2,8.533,0.3,13.733,2023,233,55,False,False,False,False,True
22.0,2.8,8.766,0.0,11.566,2023,233,55,False,False,False,False,True
8.0,4.8,9.0,0.3,13.5,2023,131,86,True,False,False,False,False
7.0,4.8,9.0,0.0,13.8,2023,131,86,False,False,False,False,True
8.0,4.8,8.85,0.0,13.65,2023,131,86,False,False,False,True,False
5.0,4.8,8.75,0.1,13.45,2023,131,86,False,False,False,False,True
0.0,4.2,8.75,0.0,12.95,2023,69,70,False,True,False,False,False
85.0,4.8,8.8,0.0,13.6,2022,430,4,False,False,False,False,True
58.0,4.8,9.133,0.1,13.833,2022,430,4,False,False,False,False,True
35.0,4.8,8.966,0.0,13.76,2023,430,4,False,False,False,False,True
64.0,4.8,8.933,0.0,13.733,2023,430,4,False,False,False,False,True
41.0,4.8,8.55,0.0,13.35,2023,403,26,False,False,False,False,True
41.0,0.0,0.0,0.0,0.0,2023,403,26,False,False,False,False,True
46.0,4.8,9.2,0.0,14.0,2022,114,78,False,False,False,False,True
17.0,4.8,9.233,0.1,13.933,2022,114,78,False,False,False,False,True
41.0,4.8,9.233,0.0,14.033,2022,114,78,False,False,False,False,True
16.0,4.8,9.2,0.0,14.0,2022,114,78,False,False,False,False,True
17.0,4.8,9.4,0.0,14.2,2023,114,78,False,False,False,False,True
17.0,4.8,8.766,0.1,13.466,2023,114,78,False,False,False,False,True
11.0,4.0,0.0,0.0,13.2,2023,293,29,False,False,False,False,True
11.0,4.0,0.0,0.1,12.7,2023,293,29,False,False,False,False,True
78.0,4.8,9.166,0.3,13.666,2022,476,49,False,False,False,False,True
4.0,5.6,9.0,0.1,14.5,2023,476,49,True,False,False,False,False
1.0,5.6,9.2,0.0,14.8,2023,476,49,False,False,False,False,True
0.0,5.2,8.9,0.0,14.1,2022,164,84,False,False,False,False,True
0.0,5.2,8.8,0.0,14.0,2022,164,84,False,False,False,True,False
22.0,5.2,8.8,0.1,13.9,2022,164,84,True,False,False,False,False
0.0,5.2,8.8,0.0,14.0,2023,164,84,True,False,False,False,False
0.0,5.2,8.85,0.3,13.75,2023,166,84,False,False,False,False,True
0.0,5.6,8.6,0.3,13.9,2023,166,84,False,False,False,True,False
104.0,4.0,8.766,0.3,12.466,2022,324,5,False,False,False,False,True
110.0,4.4,8.866,0.1,13.166,2022,303,28,False,False,False,False,True
27.0,0.0,0.0,0.0,0.0,2022,303,28,False,False,False,False,True
10.0,5.6,9.0,0.0,14.6,2022,303,28,False,False,False,False,True
11.0,5.6,8.8,0.1,14.3,2022,303,28,False,False,True,False,False
8.0,5.2,7.833,0.0,13.033,2022,303,28,False,False,False,True,False
6.0,5.2,9.266,0.1,14.366,2022,303,28,False,False,False,False,True
4.0,5.6,9.033,0.0,14.633,2023,303,28,True,False,False,False,False
15.0,5.6,8.933,0.1,14.433,2023,303,28,False,False,False,False,True
10.0,5.2,9.0,0.0,14.2,2023,303,28,False,False,False,False,True
30.0,5.2,8.65,0.1,13.75,2023,319,28,False,False,False,False,True
30.0,0.0,0.0,0.0,0.0,2023,319,28,False,False,False,False,True
37.0,4.8,9.266,0.0,14.066,2022,266,28,False,False,False,False,True
16.0,5.2,8.05,0.1,13.15,2023,49,48,False,False,False,False,True
16.0,5.2,8.0,0.3,12.9,2023,49,48,False,False,False,False,True
63.0,4.8,9.033,0.1,13.733,2023,156,66,False,False,False,False,True
19.0,5.2,8.466,0.3,13.366,2023,156,66,False,False,False,False,True
13.0,5.2,8.9,0.0,14.1,2023,156,66,False,False,False,False,True
15.0,5.2,7.866,0.0,13.066,2023,156,66,False,False,False,False,True
33.0,5.2,7.8,0.0,13.0,2023,156,66,False,False,False,False,True
13.0,4.8,9.066,0.0,13.866,2023,156,66,False,False,False,False,True
15.0,4.8,8.9,0.1,13.6,2023,156,66,False,False,False,False,True
33.0,4.8,8.666,0.0,13.466,2023,156,66,False,False,False,False,True
9.0,5.2,9.15,0.0,14.35,2023,301,10,False,False,False,False,True
9.0,5.2,7.2,0.1,12.3,2023,301,10,False,False,False,False,True
12.0,5.2,9.133,0.1,14.233,2022,79,58,True,False,False,False,False
27.0,5.2,9.133,0.0,14.333,2022,79,58,False,False,False,False,True
20.0,5.2,7.9,0.0,13.1,2023,79,58,True,False,False,False,False
23.0,5.2,9.066,0.0,14.266,2023,79,58,False,False,False,False,True
11.0,5.2,7.7,0.0,12.9,2023,496,31,False,False,False,False,True
11.0,5.2,7.6,0.0,12.8,2023,496,31,False,False,False,False,True
7.0,5.2,8.466,0.0,13.666,2023,496,33,False,False,False,True,False
5.0,5.2,9.366,0.0,14.566,2023,496,33,False,False,False,False,True
7.0,5.2,9.1,0.0,14.3,2023,496,33,False,False,False,True,False
5.0,5.2,9.066,0.0,14.266,2023,496,33,False,False,False,False,True
28.0,4.0,0.0,0.0,12.95,2023,213,29,False,False,False,False,True
101.0,4.8,8.666,0.0,13.466,2022,387,76,False,False,False,False,True
37.0,4.8,9.266,0.0,14.066,2022,387,76,False,False,False,False,True
15.0,4.8,9.266,0.0,14.066,2022,387,76,False,False,True,False,False
12.0,4.8,9.233,0.0,14.033,2023,387,76,True,False,False,False,False
46.0,4.8,9.133,0.0,13.933,2023,387,76,False,False,False,False,True
30.0,4.8,8.95,0.0,13.75,2023,386,76,False,False,False,False,True
30.0,0.0,0.0,0.0,0.0,2023,386,76,False,False,False,False,True
82.0,5.2,8.0,0.0,13.2,2022,281,82,False,False,False,False,True
26.0,5.2,8.9,0.1,14.0,2023,281,82,False,False,False,False,True
45.0,5.2,7.8,0.0,13.0,2023,281,82,False,False,False,False,True
45.0,0.0,0.0,0.0,0.0,2023,281,82,False,False,False,False,True
28.0,5.2,7.9,0.1,13.0,2023,281,82,False,False,False,False,True
28.0,4.0,9.066,0.0,13.066,2023,281,82,False,False,False,False,True
19.0,5.2,8.966,0.0,14.16,2023,268,49,False,False,False,False,True
15.0,4.8,8.833,0.0,13.633,2023,452,76,True,False,False,False,False
39.0,4.8,8.9,0.0,13.7,2023,452,76,False,False,False,False,True
64.0,4.8,8.933,0.0,13.733,2023,478,76,False,False,False,False,True
32.0,4.8,8.9,0.0,13.7,2023,478,76,False,False,False,False,True
32.0,0.0,0.0,0.0,0.0,2023,478,76,False,False,False,False,True
49.0,5.6,8.7,0.3,14.0,2022,510,35,False,False,False,False,True
22.0,5.6,7.933,0.3,13.233,2022,510,35,False,False,False,False,True
3.0,6.0,8.966,0.1,14.866,2023,510,35,False,False,False,True,False
8.0,6.0,7.833,0.3,13.533,2023,510,35,False,False,False,False,True
3.0,6.0,8.866,0.1,14.766,2023,510,35,False,False,False,True,False
2.0,6.0,8.8,0.1,14.7,2023,510,35,False,False,False,False,True
4.0,6.0,8.866,0.1,14.766,2023,510,35,False,False,False,True,False
5.0,6.0,8.5,0.1,14.4,2023,510,35,False,False,False,False,True
3.0,5.6,9.066,0.1,14.566,2023,510,35,False,False,False,True,False
8.0,5.6,9.233,0.0,14.833,2023,510,35,False,False,False,False,True
3.0,5.6,9.1,0.0,14.7,2023,510,35,False,False,False,True,False
2.0,5.6,9.0,0.1,14.5,2023,510,35,False,False,False,False,True
4.0,5.6,9.266,0.0,14.866,2023,510,35,False,False,False,True,False
5.0,5.6,8.866,0.0,14.466,2023,510,35,False,False,False,False,True
3.0,5.6,9.066,0.0,14.666,2023,94,14,True,False,False,False,False
52.0,5.6,7.933,0.0,13.533,2023,94,14,False,False,False,False,True
81.0,4.8,8.866,0.0,13.666,2022,527,38,False,False,False,False,True
13.0,4.8,8.4,0.0,13.2,2023,527,38,True,False,False,False,False
0.0,5.2,7.8,0.0,13.0,2023,527,38,False,True,False,False,False
14.0,5.2,7.7,0.0,12.9,2022,527,38,False,False,False,False,True
5.0,5.2,9.266,0.0,14.466,2023,112,30,False,False,False,True,False
8.0,5.2,7.75,0.1,12.85,2023,112,30,False,False,False,False,True
5.0,5.2,7.9,0.0,13.1,2023,112,30,False,False,False,True,False
8.0,5.2,8.9,0.0,14.1,2023,112,30,False,False,False,False,True
11.0,5.2,9.233,0.0,14.433,2023,112,33,False,False,False,False,True
24.0,5.2,9.066,0.0,14.266,2023,112,33,False,False,False,False,True
11.0,5.2,7.866,0.0,13.066,2023,112,33,False,False,False,False,True
24.0,5.2,7.833,0.1,12.933,2023,112,33,False,False,False,False,True
78.0,4.0,9.233,0.0,13.233,2022,57,32,False,False,False,False,True
100.0,4.0,9.1,0.0,13.1,2023,57,32,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,305,32,False,False,False,False,True
5.0,5.2,9.13,0.0,14.333,2022,191,29,False,False,False,True,False
6.0,5.2,9.2,0.0,14.4,2022,191,29,False,False,False,False,True
5.0,5.2,7.67,0.3,13.166,2022,191,29,False,False,False,True,False
6.0,5.2,8.8,0.1,14.1,2022,191,29,False,False,False,False,True
20.0,5.2,0.0,0.0,13.9,2023,191,29,False,False,False,False,True
20.0,0.0,0.0,0.0,0.0,2023,191,29,False,False,False,False,True
19.0,5.2,8.033,0.1,13.133,2023,191,29,False,False,False,False,True
19.0,5.2,7.933,0.0,13.133,2023,191,29,False,False,False,False,True
44.0,4.8,9.2,0.0,14.0,2022,416,60,False,False,False,False,True
31.0,4.8,8.866,0.0,13.666,2023,415,60,False,False,False,False,True
31.0,4.0,9.066,0.0,13.066,2023,415,60,False,False,False,False,True
71.0,4.4,8.533,0.0,12.933,2023,288,3,False,False,False,False,True
31.0,4.0,0.0,0.0,12.3,2023,108,29,False,False,False,False,True
11.0,4.8,9.466,0.0,14.266,2022,120,8,True,False,False,False,False
42.0,4.8,9.3,0.0,14.1,2022,120,8,False,False,False,False,True
24.0,5.2,7.8,0.3,12.7,2022,68,8,True,False,False,False,False
17.0,5.6,8.933,0.0,14.533,2022,68,8,False,False,False,False,True
5.0,5.6,8.9,0.0,14.5,2022,68,8,False,False,False,True,False
5.0,5.6,9.0,0.0,14.6,2022,68,8,False,False,False,False,True
0.0,4.6,8.8,0.0,13.4,2023,141,10,False,True,False,False,False
21.0,5.2,9.1,0.0,14.3,2023,462,60,False,False,False,False,True
2.0,5.2,9.1,0.0,14.3,2023,462,60,False,False,False,True,False
5.0,5.2,8.9,0.0,14.1,2023,462,60,False,False,False,False,True
2.0,5.2,9.1,0.0,14.3,2023,462,60,False,False,False,True,False
5.0,5.2,9.0,0.0,14.2,2023,462,60,False,False,False,False,True
11.0,5.2,8.933,0.0,14.133,2023,462,60,False,False,False,False,True
11.0,5.2,8.866,0.0,14.066,2023,462,60,False,False,False,False,True
12.0,5.2,8.833,0.0,14.033,2023,462,60,False,False,False,False,True
75.0,5.2,8.5,0.0,13.7,2023,7,41,False,False,False,False,True
106.0,5.2,7.966,0.1,13.066,2023,423,83,False,False,False,False,True
96.0,4.4,8.9,0.1,13.2,2023,330,78,False,False,False,False,True
77.0,4.8,8.866,0.0,13.666,2023,392,60,False,False,False,False,True
22.0,4.0,8.933,0.1,12.833,2023,392,60,False,False,False,False,True
0.0,4.2,8.8,0.0,13.0,2023,420,88,False,True,False,False,False
7.0,5.6,9.1,0.1,14.6,2023,516,14,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,463,63,False,False,False,False,True
105.0,5.6,8.1,0.3,13.4,2022,514,14,False,False,False,False,True
95.0,4.0,8.866,0.0,12.866,2022,523,78,False,False,False,False,True
119.0,5.2,7.7,0.0,12.9,2022,58,83,False,False,False,False,True
68.0,5.2,7.833,0.0,13.033,2023,58,83,False,False,False,False,True
20.0,5.2,7.933,0.0,13.133,2023,492,80,False,False,False,False,True
20.0,5.2,9.0,0.0,14.2,2023,492,80,False,False,False,False,True
7.0,5.2,8.033,0.0,13.233,2023,49,89,False,False,False,True,False
6.0,5.2,8.75,0.0,13.95,2023,49,89,False,False,False,False,True
7.0,5.2,9.066,0.0,14.266,2023,49,89,False,False,False,True,False
6.0,4.8,9.15,0.0,13.95,2023,49,89,False,False,False,False,True
0.0,5.2,8.8,0.0,14.0,2023,201,84,False,False,False,False,True
0.0,5.2,8.5,0.1,13.6,2023,201,84,False,False,False,True,False
