Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
12.0,4.8,7.9,0.0,12.7,2022,399,54,False,False,False,True
17.0,5.2,6.9,0.0,12.1,2023,399,54,True,False,False,False
11.0,5.0,7.766,0.0,12.766,2023,399,54,False,False,True,False
3.0,4.6,7.633,0.0,12.23,2023,399,54,False,True,False,False
1.0,4.9,8.166,0.0,13.066,2023,399,54,False,False,True,False
24.0,4.8,4.633,0.0,9.433,2023,19,18,True,False,False,False
42.0,4.7,6.833,0.0,11.533,2023,19,18,False,False,True,False
15.0,4.6,7.733,0.0,12.333,2022,514,54,True,False,False,False
30.0,4.8,7.733,0.0,12.533,2022,514,54,False,False,True,False
70.0,4.9,6.4,0.0,11.3,2022,514,54,False,False,True,False
23.0,4.6,7.166,0.1,11.666,2022,514,54,False,False,False,True
22.0,4.5,7.8,0.0,12.3,2023,514,54,False,False,True,False
15.0,4.6,7.9,0.1,12.4,2023,514,54,False,False,True,False
18.0,4.1,6.366,0.0,10.466,2023,513,54,True,False,False,False
14.0,4.6,7.633,0.0,12.233,2023,513,54,False,False,True,False
33.0,5.1,7.166,0.0,12.266,2022,471,32,False,False,True,False
5.0,5.6,7.9,0.0,13.5,2022,471,32,False,False,False,True
19.0,5.2,6.766,0.0,11.966,2023,471,32,True,False,False,False
40.0,4.8,6.866,0.0,11.666,2023,471,32,False,False,True,False
41.0,4.0,5.466,0.1,9.366,2023,7,48,False,False,True,False
20.0,4.1,7.2,0.0,11.3,2023,188,77,True,False,False,False
19.0,4.7,6.533,0.0,11.233,2023,267,63,False,False,True,False
0.0,4.6,8.066,0.0,12.666,2023,399,82,False,True,False,False
2.0,4.8,7.933,0.0,12.733,2023,399,82,False,False,True,False
12.0,3.7,7.633,0.0,11.333,2023,147,32,True,False,False,False
29.0,3.7,7.4,0.0,11.1,2023,147,32,False,False,True,False
29.0,4.8,7.05,0.0,11.85,2023,306,30,False,False,True,False
1.0,5.5,8.1,0.0,13.6,2022,206,44,False,True,False,False
5.0,5.4,8.2,0.0,13.6,2022,206,44,False,False,True,False
23.0,5.4,6.9,0.0,12.3,2023,206,44,False,False,True,False
53.0,4.1,5.7,0.1,9.7,2022,203,28,False,False,True,False
9.0,5.5,7.066,0.0,12.566,2023,533,12,False,False,True,False
75.0,4.3,7.233,0.0,11.533,2022,158,71,False,False,True,False
73.0,4.4,6.966,0.1,11.266,2022,158,71,False,False,True,False
23.0,4.4,5.833,0.0,10.233,2023,158,71,True,False,False,False
38.0,4.4,7.333,0.0,11.733,2023,158,71,False,False,True,False
10.0,4.5,8.233,0.0,12.733,2023,158,71,False,False,True,False
28.0,4.7,7.9,0.0,12.6,2022,404,71,False,False,True,False
24.0,4.7,7.8,0.0,12.5,2022,404,71,False,False,True,False
30.0,4.7,7.266,0.0,11.966,2023,404,71,False,False,True,False
29.0,4.6,6.566,0.1,11.066,2023,404,71,False,False,True,False
1.0,5.8,8.0,0.0,13.8,2023,464,54,False,True,False,False
3.0,5.9,7.533,0.0,13.433,2023,464,54,False,False,True,False
5.0,4.8,7.6,0.0,12.4,2023,163,3,True,False,False,False
15.0,4.7,7.25,0.0,11.95,2022,163,3,False,False,True,False
112.0,4.9,5.8,0.0,10.7,2022,48,69,False,False,True,False
112.0,4.6,4.6,0.1,9.1,2022,48,69,False,False,True,False
35.0,4.7,6.8,0.0,11.5,2023,204,3,False,False,True,False
27.0,3.8,7.4,0.0,11.2,2023,403,32,False,False,True,False
125.0,4.1,6.166,0.0,10.266,2022,213,34,False,False,True,False
19.0,5.0,6.6,0.0,11.6,2023,212,34,False,False,True,False
31.0,4.4,6.733,0.0,11.133,2023,212,34,False,False,True,False
9.0,4.9,7.9,0.0,12.8,2023,212,34,False,False,True,False
22.0,4.0,7.733,0.0,11.733,2023,212,34,False,False,True,False
41.0,4.1,5.6,0.1,9.6,2023,439,28,False,False,True,False
30.0,4.7,6.15,0.0,10.85,2022,242,28,False,False,True,False
4.0,4.9,8.05,0.0,12.95,2023,511,28,False,True,False,False
7.0,4.8,7.6,0.0,12.4,2023,511,28,False,False,True,False
81.0,4.5,5.733,0.0,10.233,2023,60,69,False,False,True,False
8.0,4.7,6.8,0.1,11.4,2023,492,73,False,True,False,False
8.0,4.8,7.866,0.0,12.666,2023,492,73,False,False,True,False
20.0,4.9,6.8,0.0,11.7,2022,427,77,True,False,False,False
0.0,5.5,7.65,0.0,13.15,2022,307,77,False,False,True,False
0.0,5.6,7.8,0.0,13.4,2022,307,77,False,True,False,False
0.0,5.8,7.95,0.0,13.75,2023,307,77,False,False,True,False
0.0,5.5,8.2,0.0,13.7,2023,307,77,False,True,False,False
0.0,5.1,6.7,0.0,11.8,2023,280,77,False,False,True,False
0.0,4.8,6.9,0.0,11.7,2023,280,77,False,True,False,False
19.0,4.9,6.65,0.0,11.55,2023,280,77,True,False,False,False
16.0,5.3,6.933,0.0,12.233,2022,112,44,True,False,False,False
36.0,5.3,7.166,0.0,12.466,2022,112,44,False,False,True,False
9.0,5.3,7.7,0.0,13.0,2023,112,44,False,False,True,False
6.0,5.4,7.7,0.0,13.1,2023,397,44,False,False,True,False
10.0,4.9,6.6,0.0,11.5,2023,171,65,True,False,False,False
25.0,4.4,6.65,0.0,11.05,2022,171,65,False,False,True,False
35.0,3.8,5.866,0.0,9.666,2023,127,45,False,False,True,False
37.0,5.4,7.066,0.0,12.466,2022,476,46,False,False,True,False
142.0,4.3,4.9,0.0,9.2,2022,288,45,False,False,True,False
67.0,4.8,6.866,0.0,11.666,2022,75,75,False,False,True,False
91.0,4.8,5.666,0.0,10.466,2022,75,75,False,False,True,False
117.0,4.6,4.066,0.0,8.666,2023,75,75,False,False,True,False
4.0,4.8,7.133,0.0,11.93,2023,75,75,False,True,False,False
7.0,5.0,7.333,0.0,12.333,2023,75,75,False,False,True,False
17.0,4.4,6.5,0.0,10.9,2023,80,46,True,False,False,False
31.0,4.4,6.066,0.0,10.466,2023,80,46,False,False,True,False
61.0,4.6,6.433,0.0,11.033,2023,512,15,False,False,True,False
2.0,4.6,7.666,0.0,12.26,2023,512,15,False,True,False,False
6.0,4.6,7.9,0.0,12.5,2023,512,15,False,False,True,False
13.0,4.6,7.7,0.0,12.3,2023,512,15,False,False,True,False
25.0,4.9,6.6,0.0,11.5,2023,512,15,False,False,True,False
22.0,5.2,7.633,0.0,12.833,2022,243,12,False,False,True,False
5.0,5.3,8.033,0.0,13.333,2023,243,12,False,False,True,False
11.0,4.8,6.833,0.0,11.633,2023,11,32,True,False,False,False
28.0,4.4,6.766,0.0,11.166,2023,11,32,False,False,True,False
29.0,4.4,4.633,0.1,8.933,2023,289,67,False,False,True,False
38.0,4.5,6.7,0.0,11.2,2023,174,10,False,False,True,False
48.0,4.8,6.6,0.0,11.4,2023,117,15,False,False,True,False
16.0,4.8,7.0,0.0,11.8,2023,117,15,False,False,True,False
0.0,5.2,7.15,0.0,12.35,2022,313,77,False,False,True,False
0.0,5.2,7.85,0.0,13.05,2022,313,77,False,True,False,False
21.0,5.2,6.15,0.0,11.35,2022,313,77,True,False,False,False
4.0,5.2,7.9,0.0,13.1,2023,313,77,True,False,False,False
1.0,4.6,8.266,0.0,12.866,2023,512,15,False,False,True,False
3.0,4.6,8.066,0.0,12.666,2023,512,15,False,True,False,False
0.0,5.0,7.6,0.0,12.6,2023,20,77,False,False,True,False
0.0,5.2,7.65,0.0,12.85,2023,20,77,False,True,False,False
11.0,5.1,7.0,0.0,12.1,2023,20,77,True,False,False,False
29.0,4.2,5.366,0.0,9.566,2023,289,82,False,False,True,False
5.0,4.7,7.966,0.0,12.666,2023,117,15,False,True,False,False
3.0,4.6,8.1,0.0,12.7,2023,117,15,False,False,True,False
11.0,4.5,7.333,0.0,11.833,2023,117,15,False,False,True,False
110.0,5.1,5.633,0.0,10.733,2022,270,3,False,False,True,False
1.0,5.1,8.366,0.0,13.466,2022,270,3,False,True,False,False
5.0,5.0,7.95,0.0,12.95,2022,270,3,False,False,True,False
