Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
tiana sumanasekera,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,5.3,7.65,0.0,12.95,12.95
tiana sumanasekera,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.4,6.15,0.0,11.55,11.55
tiana sumanasekera,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.3,7.5,0.0,12.8,12.8
tiana sumanasekera,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,5.0,9.2,0.0,14.2,14.2
tiana sumanasekera,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,5.0,9.1,0.0,14.1,14.1
tiana sumanasekera,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,7.0,5.2,7.4,0.0,12.6,12.6
tiana sumanasekera,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,12.0,5.3,7.6,0.0,12.9,12.9
brynn torry,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,31.0,4.6,4.6,0.0,9.2,9.2
brynn torry,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,20.0,4.7,7.15,0.0,11.85,11.85
brynn torry,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,9.0,5.4,7.7,0.0,13.1,13.1
brynn torry,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,5.0,9.1,0.0,14.1,14.1
gabriella van frayen,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,20.0,4.1,7.2,0.0,11.3,11.3
gabriella van frayen,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,17.0,5.1,7.0,0.0,12.1,12.1
gabriella van frayen,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,8.75,0.0,12.95,12.95
leanne wong,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,21.0,5.0,8.766,0.0,13.766,13.766
leanne wong,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,9.0,4.2,8.9,0.0,13.1,13.1
paityn walker,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,20.0,4.9,6.8,0.0,11.7,11.7
paityn walker,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,23.0,4.7,6.45,0.1,11.05,11.05
paityn walker,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,2.0,5.7,7.85,0.0,13.55,13.55
paityn walker,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,0.0,4.2,8.45,0.0,12.65,12.65
leanne wong,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,0.0,5.5,7.65,0.0,13.15,13.15
leanne wong,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",BB,0.0,5.6,7.8,0.0,13.4,13.4
leanne wong,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",FX,0.0,0.0,0.0,0.0,0.0,0.0
leanne wong,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",UB,0.0,5.7,8.5,0.0,14.2,14.2
leanne wong,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",UB,0.0,5.7,8.55,0.0,14.25,14.25
leanne wong,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",VT,0.0,0.0,0.0,0.0,0.0,0.0
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,5.8,7.95,0.0,13.75,13.75
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.5,8.2,0.0,13.7,13.7
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,5.6,7.85,0.1,13.35,13.35
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,5.6,8.4,0.0,14.0,14.0
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.7,8.3,0.0,14.0,14.0
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.7,8.3,0.0,14.0,14.0
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,5.0,9.25,0.0,14.25,14.25
leanne wong,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,5.0,9.05,0.0,14.05,14.05
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,5.1,6.7,0.0,11.8,11.8
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,4.8,6.9,0.0,11.7,11.7
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,4.9,7.25,0.0,12.15,12.15
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,5.0,7.15,0.0,12.15,12.15
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,4.5,7.85,0.0,12.35,12.35
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.2,6.8,0.0,12.0,12.0
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,4.2,8.55,0.3,12.45,12.45
kelise woolford,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,4.2,8.25,0.1,12.35,12.35
kelise woolford,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,19.0,4.9,6.65,0.0,11.55,11.55
kelise woolford,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,28.0,4.5,6.45,0.0,10.95,10.95
kelise woolford,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,23.0,4.1,7.4,0.0,11.5,11.5
kelise woolford,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,8.6,0.0,12.8,12.8
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,0.0,5.2,7.15,0.0,12.35,12.35
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",BB,0.0,5.2,7.85,0.0,13.05,13.05
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",FX,0.0,5.0,8.1,0.0,13.1,13.1
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",FX,0.0,5.0,8.15,0.0,13.15,13.15
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",UB,0.0,5.6,8.3,0.0,13.9,13.9
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",UB,0.0,5.6,8.2,0.0,13.8,13.8
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",VT,0.0,5.0,8.4,0.0,13.4,13.4
lexi zeiss,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",VT,0.0,5.0,8.75,0.0,13.75,13.75
lexi zeiss,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,21.0,5.2,6.15,0.0,11.35,11.35
lexi zeiss,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,6.0,5.0,8.0,0.0,13.0,13.0
lexi zeiss,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,19.0,5.4,6.45,0.0,11.85,11.85
lexi zeiss,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,0.0,5.0,9.05,0.0,14.05,14.05
lexi zeiss,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.9,7.8,0.0,13.7,13.7
lexi zeiss,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.9,7.85,0.0,13.75,13.75
lexi zeiss,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,4.6,8.85,0.0,13.45,13.45
lexi zeiss,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,4.6,9.1,0.0,13.7,13.7
lexi zeiss,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,4.0,5.2,7.9,0.0,13.1,13.1
lexi zeiss,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,6.0,5.2,7.95,0.0,13.15,13.15
lexi zeiss,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,4.0,5.6,7.9,0.0,13.5,13.5
lexi zeiss,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,5.0,8.45,0.0,13.45,13.45
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,5.0,7.6,0.0,12.6,12.6
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.2,7.65,0.0,12.85,12.85
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,4.9,7.8,0.0,12.7,12.7
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,4.9,8.0,0.0,12.9,12.9
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.6,8.2,0.0,13.8,13.8
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.6,8.0,0.0,13.6,13.6
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,4.2,9.0,0.0,13.2,13.2
alicia zhou,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,4.2,9.2,0.0,13.4,13.4
alicia zhou,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,11.0,5.1,7.0,0.0,12.1,12.1
alicia zhou,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,13.0,4.9,7.65,0.0,12.55,12.55
alicia zhou,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,14.0,5.4,7.45,0.0,12.85,12.85
alicia zhou,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,8.7,0.0,12.9,12.9
