mID,title,year,Doc,Com,Hor,Adv,Wes,Dra,Ani,War,Chi,Cri,Thr,Sci,Mys,Rom,Fil,Fan,Act,Mus
3145,"Cradle Will Rock, The",1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3146,Deuce Bigalow: Male Gigolo,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,"Green Mile, The",1999,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3148,"Cider House Rules, The",1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3149,Diamonds,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3150,"War Zone, The",1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3151,"Bat Whispers, The",1930,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3152,"Last Picture Show, The",1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3153,"7th Voyage of Sinbad, The",1958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3154,Blood on the Sun,1945,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3155,Anna and the King,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3156,Bicentennial Man,1999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3157,Stuart Little,1999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3159,Fantasia 2000,1999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3160,Magnolia,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3161,Onegin,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3162,Simpatico,1999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3163,Topsy-Turvy,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3164,"Alley Cats, The",1968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3165,Boiling Point,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3166,Brenda Starr,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,Carnal Knowledge,1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3168,Easy Rider,1969,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3169,"Falcon and the Snowman, The",1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3170,Hi-Yo Silver,1940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,Room at the Top,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3172,Ulysses (Ulisse),1954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,Any Given Sunday,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3174,Man on the Moon,1999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3175,Galaxy Quest,1999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3176,"Talented Mr. Ripley, The",1999,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
3177,Next Friday,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,"Hurricane, The",1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3179,Angela's Ashes,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3180,Play it to the Bone,1999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3181,Titus,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,"Third Miracle, The",1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3184,Montana,1998,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3185,Snow Falling on Cedars,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3186,"Girl, Interrupted",1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3187,Trans,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3188,"Life and Times of Hank Greenberg, The",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,My Dog Skip,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,Supernova,2000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3191,"Quarry, The",1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3192,"Terrorist, The (Malli)",1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3193,Creature,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,"Way We Were, The",1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3195,Tess of the Storm Country,1922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3196,Stalag 17,1953,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3197,"Presidio, The",1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3198,Papillon,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3199,Pal Joey,1957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3200,"Last Detail, The",1973,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3201,Five Easy Pieces,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3203,Dead Calm,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3204,"Boys from Brazil, The",1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3205,Black Sunday (La Maschera Del Demonio),1960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,Against All Odds,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3207,"Snows of Kilimanjaro, The",1952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,Loaded Weapon 1,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3209,"Loves of Carmen, The",1948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3210,Fast Times at Ridgemont High,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,"Cry in the Dark, A",1988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3212,Born to Win,1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3213,Batman: Mask of the Phantasm,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3214,American Flyers,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3215,Voyage of the Damned,1976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3216,Vampyros Lesbos (Las Vampiras),1970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,"Star Is Born, A",1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3218,Poison,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3219,Pacific Heights,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3220,Night Tide,1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3221,"Draughtsman's Contract, The",1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3222,Carmen,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3223,"Zed & Two Noughts, A",1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3224,Woman in the Dunes (Suna no onna),1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3225,Down to You,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3226,Hellhounds on My Trail,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,"Not Love, Just Frenzy (M�s que amor, frenes�)",1996,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3228,Wirey Spindell,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,Another Man's Poison,1952,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3230,"Odessa File, The",1974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3231,"Saphead, The",1920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,Seven Chances,1925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,Smashing Time,1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,Train Ride to Hollywood,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,Where the Buffalo Roam,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,Zachariah,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,Kestrel's Eye (Falkens �ga),1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,Eye of the Beholder,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3239,Isn't She Great?,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,"Big Tease, The",1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,"Cup, The (Ph�rpa)",1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,Santitos,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,Encino Man,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,"Goodbye Girl, The",1977,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3245,I Am Cuba (Soy Cuba/Ya Kuba),1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3246,Malcolm X,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3247,Sister Act,1992,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3248,Sister Act 2: Back in the Habit,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,"Hand That Rocks the Cradle, The",1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3250,Alive,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3251,Agnes of God,1985,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3252,Scent of a Woman,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3253,Wayne's World,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,Wayne's World 2,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,"League of Their Own, A",1992,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3256,Patriot Games,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3257,"Bodyguard, The",1992,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
3258,Death Becomes Her,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,Far and Away,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3260,Howards End,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3261,Singles,1992,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3262,Twin Peaks: Fire Walk with Me,1992,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3263,White Men Can't Jump,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,Buffy the Vampire Slayer,1992,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,Hard-Boiled (Lashou shentan),1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3266,Man Bites Dog (C'est arriv� pr�s de chez vous),1992,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3267,"Mariachi, El",1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3268,Stop! Or My Mom Will Shoot,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3269,Forever Young,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3270,"Cutting Edge, The",1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3271,Of Mice and Men,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3272,Bad Lieutenant,1992,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3273,Scream 3,2000,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3274,Single White Female,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3275,"Boondock Saints, The",1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3276,Gun Shy,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,Beloved/Friend (Amigo/Amado),1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3278,Gendernauts,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,Knockout,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3280,"Baby, The",1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,"Brandon Teena Story, The",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,Different for Girls,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,Minnie and Moskowitz,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3284,They Might Be Giants,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3285,"Beach, The",2000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3286,Snow Day,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,"Tigger Movie, The",2000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3288,Cotton Mary,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3289,Not One Less (Yi ge dou bu neng shao),1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3290,Soft Toilet Seats,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,Trois,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3292,"Big Combo, The",1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3293,Conceiving Ada,1997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3294,Eaten Alive,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,Raining Stones,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3296,To Sir with Love,1967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3297,With Byrd at the South Pole,1930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,Boiler Room,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3299,Hanging Up,2000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3300,Pitch Black,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3301,"Whole Nine Yards, The",2000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3302,Beautiful People,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,Black Tar Heroin: The Dark End of the Street,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,Blue Collar,1978,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3305,Bluebeard,1944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3306,"Circus, The",1928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,City Lights,1931,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3308,"Flamingo Kid, The",1984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3309,"Dog's Life, A",1920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,"Kid, The",1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3311,"Man from Laramie, The",1955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,"McCullochs, The",1975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3313,Class Reunion,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,"Big Trees, The",1952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3315,Happy Go Lovely,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3316,Reindeer Games,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3317,Wonder Boys,2000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3318,Deterrence,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3319,Judy Berlin,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3320,Mifune (Mifunes sidste sang),1999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3321,"Waiting Game, The",2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,3 Strikes,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,Chain of Fools,2000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3324,Drowning Mona,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,"Next Best Thing, The",2000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3326,What Planet Are You From?,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3327,Beyond the Mat,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,Ghost Dog: The Way of the Samurai,1999,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3329,"Year My Voice Broke, The",1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3330,Splendor in the Grass,1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3331,My Tutor,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3332,"Legend of Lobo, The",1962,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3333,"Killing of Sister George, The",1968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3334,Key Largo,1948,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
3335,Jail Bait,1954,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3336,It Happened Here,1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3337,I'll Never Forget What's 'is Name,1967,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3338,For All Mankind,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,Cross of Iron,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3340,Bride of the Monster,1956,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3341,Born Yesterday,1950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,Birdy,1984,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3343,And God Created Woman,1988,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3344,Blood Feast,1963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,"Charlie, the Lonesome Cougar",1967,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3346,Color Me Blood Red,1965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,Never Cry Wolf,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3348,"Night Visitor, The",1970,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3349,"Perils of Pauline, The",1947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,"Raisin in the Sun, A",1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3351,Two Thousand Maniacs!,1964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,Brown's Requiem,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3353,"Closer You Get, The",2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3354,Mission to Mars,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3355,"Ninth Gate, The",2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3356,Condo Painting,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,East-West (Est-ouest),1999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3358,Defending Your Life,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3359,Breaking Away,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3360,Hoosiers,1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3361,Bull Durham,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,Dog Day Afternoon,1975,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3363,American Graffiti,1973,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3364,"Asphalt Jungle, The",1950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3365,"Searchers, The",1956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,Where Eagles Dare,1969,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3367,"Devil's Brigade, The",1968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3368,"Big Country, The",1958,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3369,Any Number Can Win (M�lodie en sous-sol ),1963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3370,Betrayed,1988,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3371,Bound for Glory,1976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3372,"Bridge at Remagen, The",1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3373,Buck and the Preacher,1972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,Daughters of the Dust,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3375,Destination Moon,1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3376,"Fantastic Night, The (La Nuit Fantastique)",1949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3377,Hangmen Also Die,1943,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3378,"Ogre, The (Der Unhold)",1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3379,On the Beach,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3380,Railroaded!,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3381,Slaves to the Underground,1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3382,Song of Freedom,1936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3383,Big Fella,1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3384,"Taking of Pelham One Two Three, The",1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3385,Volunteers,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,JFK,1991,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3387,Who's Harry Crumb?,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,Harry and the Hendersons,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,Let's Get Harry,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3390,Shanghai Surprise,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,Who's That Girl?,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,She-Devil,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,Date with an Angel,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3394,Blind Date,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3395,Nadine,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,"Muppet Movie, The",1979,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3397,"Great Muppet Caper, The",1981,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3398,"Muppets Take Manhattan, The",1984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3399,Sesame Street Presents Follow That Bird,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400,We're Back! A Dinosaur's Story,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3401,Baby... Secret of the Lost Legend,1985,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3402,Turtle Diary,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3403,Raise the Titanic,1980,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3404,Titanic,1953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3405,"Night to Remember, A",1958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3406,Captain Horatio Hornblower,1951,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",1999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3408,Erin Brockovich,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3409,Final Destination,2000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3410,Soft Fruit,1999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3411,Babymother,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
