Rank,D_Score,E_Score,Penalty,Score,Apparatus_code,Country_code,Name_code
37.0,4.5,8.866,0.0,13.366,4,72,262
120.0,4.8,7.8,0.3,12.3,5,72,262
45.0,4.2,6.066,0.0,10.266,1,72,262
19.0,4.5,8.766,0.0,13.266,4,72,262
12.0,4.6,7.966,0.0,12.566,1,72,262
21.0,4.3,8.4,0.0,12.7,2,72,262
23.0,4.5,8.466,0.0,12.966,4,72,262
73.0,4.6,8.266,0.0,12.866,0,72,304
99.0,3.6,8.266,0.0,11.866,1,72,304
116.0,4.7,4.4,0.0,9.1,2,72,304
129.0,4.2,4.7,0.0,8.9,3,72,304
100.0,5.5,6.866,0.0,12.366,4,72,304
107.0,4.0,9.033,0.0,13.033,5,72,304
46.0,4.9,4.933,0.0,9.833,2,72,304
32.0,5.5,6.7,0.0,12.2,4,72,304
23.0,5.3,6.8,0.0,12.1,2,72,304
43.0,4.5,6.033,0.0,10.533,3,72,304
27.0,5.5,6.966,0.0,12.466,4,72,304
103.0,4.7,7.566,0.0,12.266,0,33,385
41.0,5.2,7.7,0.0,12.9,1,33,385
50.0,5.2,8.066,0.0,13.266,2,33,385
72.0,4.3,8.033,0.0,12.333,3,33,385
35.0,4.7,8.7,0.0,13.4,4,33,385
43.0,4.8,9.166,0.0,13.966,5,33,385
17.0,4.7,7.966,0.0,12.666,1,33,385
38.0,5.4,6.2,0.0,11.6,2,33,385
9.0,7.45,6.0,0.0,13.45,3,40,146
8.0,8.066,5.3,0.3,13.06,0,40,135
5.0,7.9,5.3,0.1,13.1,0,40,135
11.0,8.15,5.3,0.0,13.45,2,40,135
9.0,8.95,4.8,0.1,13.65,5,40,135
9.0,9.45,4.0,0.1,13.35,5,40,135
47.0,4.8,8.15,0.6,12.35,0,40,135
39.0,4.5,8.0,0.0,12.5,1,40,135
27.0,5.0,8.55,0.0,13.55,2,40,135
47.0,3.7,7.4,0.0,11.1,3,40,135
49.0,4.1,8.25,0.0,12.35,4,40,135
40.0,4.4,9.0,0.0,13.4,5,40,135
74.0,6.933,4.3,0.0,11.233,0,19,349
68.0,6.933,4.6,0.0,11.533,1,19,349
73.0,6.466,4.7,0.0,11.166,2,19,349
80.0,4.066,5.1,0.0,9.166,3,19,349
69.0,7.533,4.4,0.0,11.933,4,19,349
77.0,7.833,4.8,0.3,12.333,5,19,349
1.0,6.0,8.15,0.0,14.15,3,40,147
1.0,6.0,8.4,0.0,14.4,3,40,147
3.0,5.3,8.3,0.0,13.6,0,40,136
4.0,5.3,8.3,0.0,13.6,0,40,136
5.0,4.4,9.15,0.0,13.55,5,40,136
4.0,4.4,9.3,0.0,13.7,5,40,136
4.0,4.0,9.45,0.0,13.45,5,40,136
5.0,4.0,9.3,0.0,13.3,5,40,136
62.0,7.866,4.0,0.0,11.866,1,26,40
53.0,7.9,4.6,0.0,12.5,2,26,40
75.0,7.0,3.8,0.0,10.8,3,26,40
77.0,7.866,3.6,0.0,11.466,4,26,40
76.0,4.7,7.966,0.0,12.666,0,21,45
98.0,4.1,7.066,0.0,11.166,1,21,45
97.0,4.2,7.3,0.0,11.5,2,21,45
111.0,3.6,5.566,0.0,9.166,3,21,45
99.0,4.2,7.833,0.0,12.033,4,21,45
105.0,4.8,7.866,0.3,12.366,5,21,45
64.0,4.2,8.4,0.0,12.6,3,21,45
1.0,5.6,8.8,0.0,14.4,0,10,213
8.0,5.7,8.05,0.1,13.65,0,10,213
6.0,3.8,8.73,0.0,12.533,1,10,213
9.0,3.8,9.25,0.0,13.05,1,10,213
6.0,4.3,9.1,0.0,13.4,2,10,213
7.0,4.3,9.2,0.0,13.5,2,10,213
2.0,5.5,8.07,0.0,13.566,3,10,213
2.0,5.5,7.75,0.0,13.25,3,10,213
19.0,5.0,7.6,0.0,12.6,4,10,213
1.0,5.6,8.93,0.1,14.633,5,10,213
1.0,5.6,9.05,0.1,14.75,5,10,213
1.0,5.6,9.07,0.0,14.666,5,10,213
1.0,5.6,9.15,0.0,14.75,5,10,213
3.0,6.3,8.133,0.0,14.433,0,28,213
4.0,6.3,8.166,0.0,14.466,0,28,213
2.0,6.0,9.2,0.0,15.2,0,28,213
41.0,4.6,8.6,0.0,13.2,1,28,213
17.0,4.5,8.466,0.0,12.966,1,28,213
17.0,5.9,8.233,0.0,14.133,2,28,213
43.0,5.4,7.633,0.0,13.033,3,28,213
14.0,5.6,7.666,0.0,13.266,3,28,213
72.0,4.6,8.2,0.0,12.8,4,28,213
4.0,5.6,9.233,0.0,14.833,5,28,213
2.0,6.0,9.2,0.0,15.2,5,28,213
1.0,6.0,9.2,0.0,15.2,5,28,213
7.0,6.0,8.033,0.0,14.033,5,28,213
1.0,6.7,7.766,0.1,14.366,0,28,213
13.0,6.5,7.433,0.1,13.833,0,28,213
11.0,4.8,8.466,0.0,13.266,1,28,213
17.0,4.8,8.433,0.0,13.233,1,28,213
4.0,5.9,8.366,0.0,14.266,2,28,213
9.0,5.6,7.466,0.0,13.066,2,28,213
8.0,5.9,8.5,0.0,14.4,2,28,213
10.0,5.7,7.466,0.0,13.166,3,28,213
15.0,6.0,7.633,0.0,13.633,3,28,213
46.0,4.7,8.533,0.0,13.233,4,28,213
14.0,4.7,8.433,0.0,13.133,4,28,213
1.0,6.0,9.266,0.0,15.266,5,28,213
4.0,6.0,8.766,0.0,14.766,5,28,213
2.0,5.6,9.233,0.0,14.833,5,28,213
2.0,5.6,9.4,0.0,15.0,5,28,213
2.0,6.7,7.7,0.0,14.4,0,10,213
4.0,6.7,6.65,0.0,13.35,0,10,213
2.0,4.8,8.7,0.0,13.5,1,10,213
2.0,4.8,8.95,0.0,13.75,1,10,213
1.0,5.9,8.8,0.0,14.7,2,10,213
2.0,5.9,8.3,0.0,14.2,2,10,213
12.0,5.7,6.7,0.0,12.4,3,10,213
9.0,4.7,8.5,0.0,13.2,4,10,213
55.0,7.666,4.9,0.0,12.566,0,2,253
69.0,6.7,4.5,0.0,11.2,1,2,253
62.0,6.966,5.3,0.0,12.266,2,2,253
78.0,5.233,4.3,0.0,9.533,3,2,253
52.0,7.766,4.8,0.0,12.566,4,2,253
63.0,8.5,4.8,0.1,13.2,5,2,253
15.0,9.15,4.0,0.0,13.15,5,34,315
15.0,8.15,5.2,0.3,13.05,5,34,315
1.0,5.6,8.25,0.0,13.85,0,15,116
3.0,5.6,8.05,0.0,13.65,0,15,116
1.0,5.6,8.25,0.0,13.85,0,15,116
5.0,4.8,8.0,0.0,12.8,1,15,116
22.0,4.5,6.85,0.0,11.35,1,15,116
3.0,5.4,8.3,0.0,13.7,2,15,116
8.0,5.4,6.4,0.0,11.8,2,15,116
3.0,5.4,8.35,0.0,13.75,2,15,116
11.0,4.1,7.4,0.0,11.5,3,15,116
16.0,4.1,7.4,0.0,11.5,3,15,116
2.0,5.1,7.5,0.0,12.6,4,15,116
14.0,5.2,7.0,0.0,12.2,4,15,116
7.0,5.2,8.8,0.3,13.7,5,15,116
10.0,5.2,8.9,0.3,13.8,5,15,116
12.0,5.6,8.233,0.0,13.833,0,25,409
61.0,4.5,8.566,0.0,13.066,4,25,409
91.0,5.6,8.1,0.3,13.4,5,25,409
17.0,5.2,9.2,0.0,14.4,5,25,409
10.0,7.2,5.7,0.0,12.9,0,25,409
16.0,7.5,5.2,0.0,12.7,2,25,409
12.0,7.9,4.9,0.0,12.8,4,25,409
11.0,7.95,5.2,0.3,12.85,5,25,409
11.0,8.9,5.2,0.1,14.0,5,25,409
29.0,5.2,7.266,0.0,12.466,2,15,117
24.0,5.6,7.433,0.0,13.033,4,15,117
7.0,5.9,8.533,0.0,14.433,2,15,117
4.0,5.9,8.566,0.0,14.466,2,15,117
28.0,5.6,6.866,0.0,12.466,4,15,117
14.0,8.2,5.6,0.0,13.8,0,25,410
49.0,8.1,4.4,0.0,12.5,1,25,410
59.0,6.966,5.4,0.0,12.366,2,25,410
56.0,7.8,3.9,0.0,11.7,3,25,410
57.0,7.733,4.7,0.0,12.433,4,25,410
13.0,9.166,5.2,0.0,14.36,5,25,410
6.0,8.566,5.2,0.0,13.766,5,25,410
5.0,8.933,5.2,0.0,14.133,5,25,410
3.0,5.6,8.1,0.0,13.7,0,25,410
8.0,5.6,8.55,0.0,14.15,0,25,410
20.0,5.3,8.55,0.0,13.85,2,25,410
41.0,4.5,8.45,0.0,12.95,4,25,410
6.0,5.2,8.0,0.0,13.2,5,25,410
7.0,5.2,9.1,0.0,14.3,5,25,410
6.0,5.2,9.033,0.0,14.233,5,25,410
7.0,5.2,8.4,0.0,13.6,5,25,410
26.0,5.6,8.1,0.0,13.7,0,31,202
109.0,3.8,6.3,3.0,7.1,1,31,202
102.0,4.0,7.133,0.0,11.133,2,31,202
108.0,4.2,5.466,0.0,9.666,3,31,202
62.0,4.3,8.633,0.0,12.933,4,31,202
44.0,4.8,9.2,0.0,14.0,5,31,202
116.0,4.0,7.166,0.0,11.166,1,31,202
81.0,4.4,8.3,0.0,12.7,2,31,202
52.0,5.6,4.733,0.4,9.933,0,31,202
33.0,4.7,7.066,0.3,11.466,1,31,202
41.0,5.4,6.2,1.0,10.6,0,31,202
33.0,4.1,5.7,0.0,9.8,1,31,202
16.0,4.8,9.0,0.0,13.8,5,31,202
16.0,4.4,9.2,0.0,13.6,5,31,202
29.0,4.8,6.2,0.3,10.7,0,10,214
12.0,3.8,8.75,0.0,12.55,1,10,214
7.0,3.9,5.95,0.0,9.85,2,10,214
9.0,4.4,8.9,0.0,13.3,2,10,214
6.0,5.2,6.6,0.0,11.8,3,10,214
4.0,4.8,8.75,0.0,13.55,3,10,214
19.0,3.7,8.7,0.0,12.4,4,10,214
29.0,5.2,7.1,0.0,12.3,0,10,493
28.0,3.9,7.4,0.0,11.3,1,10,493
22.0,5.0,7.1,0.0,12.1,2,10,493
23.0,4.9,5.45,0.0,10.35,3,10,493
27.0,4.4,7.7,0.0,12.1,4,10,493
13.0,4.8,9.2,0.0,14.0,5,10,493
19.0,5.6,6.8,0.0,12.4,0,10,493
14.0,4.8,7.75,0.0,12.55,1,10,493
26.0,4.9,7.0,0.0,11.9,2,10,493
28.0,4.9,3.1,0.0,8.0,3,10,493
20.0,4.4,8.0,0.0,12.4,4,10,493
98.0,5.1,7.633,0.3,12.433,0,17,327
70.0,6.7,4.9,0.0,11.6,0,17,327
22.0,7.35,3.7,3.0,8.05,0,17,327
45.0,5.1,6.833,0.3,11.633,0,17,327
25.0,5.5,7.166,0.0,12.666,0,17,327
15.0,4.2,7.65,0.0,11.85,1,52,250
6.0,5.6,7.85,0.0,13.45,2,52,250
18.0,4.2,7.25,0.0,11.45,3,52,250
7.0,4.0,8.7,0.0,12.7,5,34,316
7.0,4.8,8.85,0.0,13.65,5,34,316
8.0,5.2,8.85,0.0,14.05,5,34,316
24.0,5.4,6.6,0.1,11.9,0,17,328
72.0,5.4,7.6,0.1,12.9,0,20,396
95.0,4.3,7.4,0.0,11.7,3,20,396
13.0,5.2,9.233,0.0,14.433,5,20,396
9.0,5.2,9.1,0.0,14.3,5,20,396
27.0,5.4,7.7,0.0,13.1,0,20,396
13.0,5.2,8.933,0.1,14.033,5,20,396
13.0,5.2,8.866,0.0,14.066,5,20,396
37.0,5.4,6.333,0.5,11.233,0,20,396
10.0,5.2,9.0,0.3,13.9,5,20,396
10.0,5.2,9.033,0.1,14.133,5,20,396
63.0,7.233,4.9,0.0,12.133,0,78,429
53.0,8.766,3.6,0.0,12.366,1,78,429
68.0,8.233,3.6,0.0,11.833,2,78,429
8.0,7.6,5.7,0.0,13.3,3,78,429
10.0,8.0,5.7,0.0,13.7,3,78,429
74.0,8.233,3.5,0.0,11.733,4,78,429
58.0,9.333,4.0,0.0,13.333,5,78,429
17.0,6.5,4.9,0.1,11.3,0,78,429
5.0,8.366,5.7,0.0,14.06,3,78,429
4.0,8.45,5.7,0.0,14.15,3,78,429
13.0,5.2,8.366,0.0,13.566,0,78,429
29.0,5.3,7.933,0.0,13.233,3,78,429
24.0,5.2,7.466,0.0,12.666,0,78,429
31.0,5.8,6.766,0.0,12.566,3,78,429
1.0,6.0,8.333,0.0,14.333,1,44,550
2.0,5.7,8.4,0.0,14.1,1,44,550
14.0,5.9,7.5,0.0,13.4,2,44,550
13.0,6.0,8.133,0.0,14.133,4,44,550
12.0,7.933,5.9,0.0,13.833,0,46,192
28.0,8.8,4.5,0.0,13.3,1,46,192
64.0,7.5,4.6,0.0,12.1,4,46,192
73.0,7.866,5.2,0.3,12.766,5,46,192
82.0,4.5,8.066,0.0,12.566,0,33,44
60.0,4.7,7.933,0.0,12.633,1,33,44
62.0,4.1,8.866,0.0,12.966,2,33,44
85.0,5.3,6.433,0.0,11.733,3,33,44
107.0,3.9,7.466,0.3,11.066,4,33,44
94.0,4.0,8.933,0.0,12.933,5,33,44
115.0,4.5,7.566,0.3,11.766,0,33,44
122.0,4.7,5.766,0.0,10.466,1,33,44
117.0,3.1,8.1,4.0,7.2,2,33,44
90.0,5.4,6.466,0.0,11.866,3,33,44
111.0,4.0,8.966,0.0,12.966,5,33,44
34.0,4.6,6.8,0.0,11.4,1,33,44
46.0,5.4,6.666,0.0,12.066,3,33,44
81.0,4.3,7.933,0.0,12.233,1,26,485
84.0,4.3,8.1,0.0,12.4,2,26,485
68.0,4.4,7.833,0.0,12.233,3,26,485
90.0,4.3,8.033,0.0,12.333,4,26,485
73.0,4.4,9.066,0.0,13.466,5,26,485
49.0,5.1,8.2,0.0,13.3,0,26,485
73.0,4.4,7.933,0.0,12.333,3,26,485
56.0,4.3,8.8,0.0,13.1,4,26,485
50.0,7.7,5.1,0.0,12.8,0,26,486
63.0,8.1,3.7,0.0,11.8,1,26,486
61.0,8.066,4.2,0.0,12.266,2,26,486
42.0,7.966,4.4,0.0,12.366,3,26,486
47.0,8.333,4.3,0.0,12.633,4,26,486
62.0,8.866,4.4,0.0,13.266,5,26,486
21.0,9.0,4.0,0.0,13.0,5,26,486
37.0,5.4,7.966,0.0,13.366,0,35,67
19.0,4.8,9.066,0.0,13.866,0,35,67
33.0,5.0,8.333,0.0,13.333,1,35,67
24.0,3.9,6.4,0.0,10.3,1,35,67
37.0,5.2,8.466,0.0,13.666,2,35,67
12.0,5.2,8.8,0.0,14.0,2,35,67
53.0,4.8,9.1,0.0,13.9,5,35,67
19.0,4.8,9.066,0.0,13.866,5,35,67
2.0,8.1,6.3,0.1,14.3,0,45,353
3.0,8.466,6.3,0.1,14.666,0,45,353
2.0,6.3,8.166,0.1,14.366,0,45,353
1.0,8.5,6.3,0.0,14.8,1,45,353
4.0,8.5,6.3,0.0,14.8,1,45,353
3.0,5.8,8.266,0.0,14.066,1,45,353
9.0,8.366,5.9,0.0,14.266,2,45,353
5.0,5.9,8.5,0.0,14.4,2,45,353
18.0,7.933,5.3,0.0,13.233,3,45,353
9.0,5.3,8.166,0.0,13.466,3,45,353
32.0,8.733,4.4,0.0,13.133,4,45,353
11.0,4.4,8.766,0.0,13.166,4,45,353
9.0,5.2,9.066,0.1,14.166,5,45,353
15.0,9.133,5.2,0.1,14.23,5,45,353
3.0,9.3,5.2,0.0,14.5,5,45,353
8.0,8.333,5.2,0.0,13.533,5,45,353
7.0,6.2,7.033,0.3,12.933,0,45,353
2.0,6.3,8.3,0.0,14.6,0,45,353
13.0,5.9,7.033,0.0,12.933,1,45,353
16.0,5.6,7.566,0.0,13.166,2,45,353
14.0,6.3,7.1,0.2,13.2,0,45,353
6.0,5.7,7.933,0.0,13.633,1,45,353
6.0,5.6,8.133,0.0,13.733,1,45,353
6.0,5.9,8.6,0.0,14.5,2,45,353
5.0,5.9,8.3,0.0,14.2,2,45,353
40.0,4.5,8.8,0.0,13.3,0,56,211
62.0,3.8,8.8,0.0,12.6,1,56,211
105.0,3.7,6.866,0.0,10.566,2,56,211
94.0,4.1,7.2,0.0,11.3,3,56,211
20.0,5.3,8.433,0.0,13.733,4,56,211
34.0,4.8,9.333,0.0,14.133,5,56,211
64.0,4.5,8.533,0.0,13.033,0,56,211
78.0,4.0,8.333,0.0,12.333,1,56,211
103.0,3.9,7.966,0.0,11.866,2,56,211
122.0,4.4,6.233,0.0,10.633,3,56,211
25.0,5.5,8.033,0.0,13.533,4,56,211
46.0,4.8,9.133,0.0,13.933,5,56,211
14.0,5.1,8.0,0.0,13.1,0,10,414
3.0,4.5,8.43,0.0,12.933,1,10,414
6.0,4.5,8.75,0.0,13.25,1,10,414
4.0,5.4,8.37,0.0,13.766,2,10,414
2.0,5.4,8.95,0.0,14.35,2,10,414
26.0,3.6,6.8,3.0,7.4,3,10,414
2.0,5.6,8.43,0.0,14.033,4,10,414
2.0,5.6,8.7,0.0,14.3,4,10,414
10.0,5.2,8.9,0.1,14.2,5,10,414
4.0,5.4,8.05,0.0,13.45,0,10,414
6.0,5.4,7.7,0.0,13.1,0,10,414
5.0,4.6,8.5,0.0,13.1,1,10,414
3.0,4.6,9.0,0.0,13.6,1,10,414
4.0,5.6,7.95,0.0,13.55,2,10,414
4.0,5.6,8.25,0.0,13.85,2,10,414
13.0,4.8,7.55,0.0,12.35,3,10,414
2.0,5.6,8.4,0.0,14.0,4,10,414
2.0,5.6,8.75,0.0,14.35,4,10,414
14.0,7.65,4.9,0.0,12.55,1,28,414
13.0,7.3,6.0,0.0,13.3,2,28,414
6.0,7.966,5.6,0.0,13.566,4,28,414
4.0,8.5,5.6,0.0,14.1,4,28,414
17.0,5.4,8.55,0.1,13.85,0,28,414
31.0,4.6,8.15,0.0,12.75,1,28,414
31.0,5.5,7.95,0.0,13.45,2,28,414
21.0,5.0,7.9,0.0,12.9,3,28,414
38.0,5.6,7.45,0.0,13.05,4,28,414
52.0,5.2,7.5,0.3,12.4,5,28,414
22.0,8.2,5.3,0.0,13.5,0,77,247
5.0,5.3,8.566,0.0,13.866,0,77,247
14.0,8.133,5.5,0.0,13.633,1,77,247
9.0,5.3,8.033,0.0,13.333,1,77,247
25.0,7.466,6.0,0.0,13.466,2,77,247
4.0,6.0,8.533,0.0,14.533,2,77,247
16.0,7.7,5.6,0.0,13.3,3,77,247
10.0,5.5,7.833,0.0,13.333,3,77,247
39.0,8.366,4.6,0.0,12.966,4,77,247
15.0,4.6,8.266,0.0,12.866,4,77,247
1.0,5.6,9.133,0.0,14.733,5,77,247
30.0,8.633,5.6,0.3,13.93,5,77,247
61.0,4.7,7.9,0.0,12.6,1,26,19
79.0,4.8,7.933,0.0,12.733,2,26,19
116.0,5.2,7.7,0.0,12.9,5,26,19
51.0,3.7,6.566,0.3,9.966,0,26,19
36.0,4.7,6.633,0.0,11.333,1,26,19
44.0,4.6,5.7,0.0,10.3,2,26,19
42.0,4.6,6.766,0.0,11.366,4,26,19
34.0,4.8,8.866,0.0,13.666,5,26,19
34.0,5.2,7.633,0.1,12.733,5,26,19
100.0,4.5,7.8,0.0,12.3,0,71,392
79.0,4.4,7.933,0.0,12.333,1,71,392
33.0,5.2,8.366,0.0,13.566,2,71,392
109.0,4.8,6.466,0.0,11.266,3,71,392
114.0,4.0,7.966,0.0,11.966,4,71,392
113.0,4.0,8.933,0.0,12.933,5,71,392
16.0,7.966,5.8,0.0,13.766,0,44,472
5.0,7.5,6.2,0.0,13.7,1,44,472
5.0,8.5,6.2,0.0,14.7,1,44,472
7.0,8.066,6.3,0.0,14.366,2,44,472
12.0,7.9,5.7,0.0,13.6,3,44,472
25.0,8.433,5.1,0.0,13.533,4,44,472
24.0,8.866,5.2,0.0,14.06,5,44,472
1.0,6.2,8.066,0.0,14.266,1,44,472
3.0,6.2,7.8,0.0,14.0,1,44,472
36.0,5.8,7.133,0.0,12.933,3,44,472
22.0,5.1,8.066,0.0,13.166,4,44,472
28.0,5.2,8.933,0.1,14.033,5,44,472
28.0,4.0,8.966,0.0,12.966,5,44,472
1.0,8.633,5.7,0.0,14.33,0,44,264
9.0,8.3,5.7,0.1,13.9,0,44,264
16.0,5.7,7.2,0.0,12.9,0,44,264
8.0,8.133,5.9,0.0,14.033,1,44,264
4.0,5.9,8.1,0.0,14.0,1,44,264
3.0,8.533,6.3,0.0,14.83,2,44,264
7.0,8.066,6.3,0.0,14.366,2,44,264
2.0,6.3,8.4,0.0,14.7,2,44,264
4.0,8.133,6.5,0.0,14.63,3,44,264
5.0,8.133,6.2,0.0,14.333,3,44,264
3.0,6.2,8.066,0.0,14.266,3,44,264
13.0,8.333,5.8,0.0,14.133,4,44,264
3.0,5.8,8.066,0.0,13.866,4,44,264
5.0,5.6,8.766,0.0,14.366,5,44,264
17.0,8.633,5.6,0.0,14.23,5,44,264
2.0,5.7,8.166,0.0,13.866,0,44,264
5.0,5.7,8.266,0.0,13.966,0,44,264
3.0,5.9,8.2,0.0,14.1,1,44,264
2.0,5.9,8.266,0.0,14.166,1,44,264
4.0,6.3,8.4,0.0,14.7,2,44,264
4.0,6.3,8.366,0.0,14.666,2,44,264
6.0,6.4,8.066,0.0,14.466,3,44,264
8.0,6.3,8.3,0.0,14.6,3,44,264
91.0,4.4,7.6,0.0,12.0,1,33,171
86.0,4.4,7.933,0.0,12.333,2,33,171
71.0,5.2,7.0,0.0,12.2,3,33,171
34.0,4.8,8.633,0.0,13.433,0,3,168
88.0,3.7,8.433,0.0,12.133,1,3,168
64.0,4.3,8.6,0.0,12.9,2,3,168
19.0,6.3,7.3,0.0,13.6,3,3,168
64.0,4.1,8.766,0.0,12.866,4,3,168
44.0,4.8,9.2,0.0,14.0,5,3,168
20.0,4.0,9.133,0.0,13.133,5,3,168
25.0,5.1,8.5,0.0,13.6,0,3,168
91.0,3.7,8.4,0.0,12.1,1,3,168
74.0,4.3,8.466,0.0,12.766,2,3,168
63.0,6.1,6.533,0.0,12.633,3,3,168
82.0,4.1,8.6,0.0,12.7,4,3,168
87.0,4.8,8.766,0.1,13.466,5,3,168
23.0,4.0,8.9,0.1,12.8,5,3,168
5.0,7.666,6.2,0.0,13.86,3,3,168
9.0,7.466,6.3,0.0,13.766,3,3,168
2.0,6.2,8.633,0.0,14.833,3,3,168
3.0,6.3,8.7,0.0,15.0,3,3,168
10.0,6.0,8.133,0.0,14.133,3,3,168
16.0,8.666,4.9,0.0,13.566,1,75,346
30.0,8.4,4.9,0.0,13.3,2,75,346
19.0,8.233,4.9,0.0,13.133,3,75,346
33.0,5.2,7.4,0.0,12.6,0,75,346
26.0,4.8,7.2,0.0,12.0,1,75,346
13.0,8.5,5.3,0.0,13.8,0,46,212
17.0,8.533,5.0,0.0,13.533,1,46,212
15.0,8.233,5.7,0.0,13.933,2,46,212
76.0,5.466,5.2,0.0,10.666,3,46,212
5.0,9.033,5.6,0.0,14.63,5,46,212
7.0,9.333,5.2,0.0,14.533,5,46,212
3.0,9.3,4.8,0.0,14.1,5,46,212
105.0,4.7,6.966,0.1,11.566,0,26,399
50.0,4.7,8.166,0.0,12.866,1,26,399
52.0,5.0,8.233,0.0,13.233,2,26,399
65.0,4.7,7.7,0.0,12.4,3,26,399
79.0,4.6,8.1,0.0,12.7,4,26,399
101.0,4.8,7.9,0.0,12.7,5,26,399
17.0,5.5,8.0,0.2,13.3,0,26,399
51.0,5.5,7.9,0.1,13.3,0,26,399
13.0,4.8,8.366,0.0,13.166,1,26,399
38.0,4.6,8.3,0.0,12.9,1,26,399
22.0,5.0,8.2,0.0,13.2,2,26,399
48.0,5.0,8.3,0.0,13.3,2,26,399
7.0,5.0,8.2,0.0,13.2,3,26,399
37.0,5.3,7.833,0.0,13.133,3,26,399
46.0,4.7,8.533,0.0,13.233,4,26,399
12.0,4.7,8.5,0.0,13.2,4,26,399
23.0,4.8,8.033,0.3,12.533,5,26,399
87.0,4.8,8.766,0.1,13.466,5,26,399
30.0,5.5,6.733,0.0,12.233,0,26,399
19.0,4.7,7.566,0.0,12.266,1,26,399
17.0,5.1,7.9,0.0,13.0,2,26,399
25.0,5.3,7.7,0.0,13.0,3,26,399
20.0,5.6,8.233,0.0,13.833,0,26,440
26.0,4.9,8.5,0.0,13.4,1,26,440
63.0,4.9,8.033,0.0,12.933,2,26,440
29.0,5.2,8.066,0.0,13.266,3,26,440
40.0,4.7,8.566,0.0,13.266,4,26,440
90.0,4.0,9.0,0.0,13.0,5,26,440
32.0,5.6,8.133,0.2,13.533,0,26,440
55.0,4.9,7.8,0.0,12.7,1,26,440
49.0,5.1,8.166,0.0,13.266,2,26,440
114.0,5.2,5.9,0.0,11.1,3,26,440
107.0,5.3,6.9,0.0,12.2,4,26,440
48.0,4.8,9.1,0.0,13.9,5,26,440
35.0,5.4,6.133,0.0,11.533,0,26,440
34.0,4.9,4.566,0.0,9.466,1,26,440
27.0,5.1,6.733,0.0,11.833,2,26,440
24.0,5.3,7.633,0.0,12.933,4,26,440
38.0,5.4,7.766,0.0,13.166,3,35,58
26.0,5.1,8.5,0.0,13.6,4,35,58
15.0,5.1,8.266,0.0,13.366,4,35,58
27.0,5.1,8.066,0.0,13.166,1,35,58
86.0,4.3,8.233,0.0,12.533,2,35,58
107.0,4.7,6.633,0.0,11.333,3,35,58
44.0,5.1,8.166,0.0,13.266,4,35,58
17.0,7.15,5.1,0.0,12.25,1,35,58
13.0,7.45,5.2,0.0,12.65,3,35,58
104.0,5.5,6.866,0.1,12.266,0,32,373
45.0,5.4,7.866,0.0,13.266,4,32,373
23.0,5.2,9.066,0.0,14.266,5,32,373
13.0,4.8,9.2,0.0,14.0,5,32,373
48.0,5.4,7.833,0.0,13.233,0,32,303
5.0,5.2,9.3,0.0,14.5,0,32,303
13.0,5.2,8.533,0.0,13.733,1,32,303
8.0,5.2,8.3,0.0,13.5,1,32,303
32.0,5.2,9.3,0.3,14.2,5,32,303
5.0,5.2,9.3,0.0,14.5,5,32,303
40.0,5.6,7.833,0.0,13.433,0,32,303
117.0,5.0,6.1,0.0,11.1,1,32,303
16.0,5.5,8.5,0.0,14.0,2,32,303
78.0,5.2,6.933,0.0,12.133,3,32,303
33.0,4.8,9.366,0.0,14.166,5,32,303
40.0,5.8,6.95,0.1,12.65,0,29,303
15.0,5.3,8.2,0.0,13.5,1,29,303
49.0,5.5,6.8,0.0,12.3,2,29,303
48.0,5.5,5.6,0.0,11.1,3,29,303
36.0,4.5,8.55,0.0,13.05,4,29,303
49.0,5.2,7.75,0.3,12.65,5,29,303
9.0,5.2,8.133,0.0,13.333,1,32,303
11.0,5.5,8.333,0.0,13.833,2,32,303
56.0,4.5,8.233,0.0,12.733,1,76,405
89.0,5.0,7.166,0.0,12.166,2,76,405
40.0,5.3,7.8,0.0,13.1,3,76,405
24.0,5.0,8.633,0.0,13.633,4,76,405
80.0,4.9,8.266,0.4,12.766,0,76,405
121.0,4.5,5.966,0.0,10.466,1,76,405
109.0,4.5,7.133,0.0,11.633,2,76,405
67.0,5.1,7.4,0.0,12.5,3,76,405
24.0,5.0,8.533,0.0,13.533,4,76,405
53.0,8.066,4.6,0.0,12.666,0,76,405
18.0,4.6,8.0,0.0,12.6,0,76,405
45.0,8.233,4.5,0.0,12.733,1,76,405
15.0,4.6,8.233,0.0,12.833,1,76,405
31.0,8.266,4.9,0.0,13.166,2,76,405
13.0,4.9,8.466,0.0,13.366,2,76,405
11.0,8.2,5.4,0.0,13.6,3,76,405
7.0,5.3,8.333,0.0,13.633,3,76,405
24.0,8.533,5.0,0.0,13.533,4,76,405
9.0,5.0,8.433,0.0,13.433,4,76,405
17.0,4.8,8.666,0.3,13.166,5,76,405
60.0,8.633,4.8,0.1,13.333,5,76,405
25.0,6.0,7.0,0.0,13.0,4,33,278
2.0,8.133,6.0,0.0,14.133,4,75,345
83.0,5.5,7.0,0.0,12.5,0,75,344
10.0,6.1,8.1,0.0,14.2,4,75,344
4.0,6.1,7.933,0.0,14.033,4,75,344
38.0,5.5,8.066,0.1,13.466,0,75,344
58.0,4.6,8.133,0.0,12.733,3,75,344
