Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Ivan TIKHONOV,AZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,27.0,5.3,8.2,0.0,13.5
Ivan TIKHONOV,AZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,99.0,5.6,7.866,0.3,13.166
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",qual,FX,40.0,7.733,5.4,0.1,13.033
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",AAfinal,FX,8.0,5.5,7.966,0.0,13.466
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",qual,HB,24.0,8.0,5.4,0.0,13.4
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",AAfinal,HB,17.0,4.9,6.766,0.0,11.666
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",qual,PB,33.0,7.566,5.6,0.0,13.166
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",AAfinal,PB,12.0,5.3,8.133,0.0,13.433
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",qual,PH,33.0,7.0,5.7,0.0,12.7
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",AAfinal,PH,5.0,5.7,8.233,0.0,13.933
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",qual,SR,19.0,8.466,5.3,0.0,13.766
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",AAfinal,SR,8.0,5.3,8.2,0.0,13.5
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",AAfinal,VT,11.0,5.2,8.8,0.0,14.0
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",qual,VT,47.0,8.033,5.6,0.0,13.63
Ivan TIKHONOV,AZE,2023 FISH World University Games,"Chengdu, China",qual,VT,13.0,8.5,5.2,0.3,13.4
Ivan TIKHONOV,AZE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,HB,37.0,4.8,6.533,0.0,11.333
Ivan TIKHONOV,AZE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,19.0,5.4,7.6,0.0,13.0
Ivan TIKHONOV,AZE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,30.0,5.4,7.766,0.0,13.166
Ivan TIKHONOV,AZE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,36.0,5.6,7.833,0.1,13.333
Ivan TIKHONOV,AZE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,36.0,3.2,8.966,0.1,12.066
Ivan TIKHONOV,AZE,World Cup,"Doha, Qatar",qual,HB,9.0,5.1,8.066,0.0,13.166
Ivan TIKHONOV,AZE,World Cup,"Doha, Qatar",qual,PB,11.0,5.6,8.066,0.0,13.666
Ivan TIKHONOV,AZE,World Cup,"Doha, Qatar",qual,PH,26.0,5.4,7.533,0.0,12.933
Pavel TITOV,FIN,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,102.0,4.6,7.0,0.0,11.6
Pavel TITOV,FIN,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,43.0,5.7,6.7,0.0,12.4
Pavel TITOV,FIN,World Cup,"Doha, Qatar",qual,PH,30.0,5.6,7.033,0.0,12.633
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",qual,FX,50.0,5.2,7.966,0.0,13.166
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,16.0,5.2,8.866,0.0,14.066
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",qual,HB,94.0,4.9,7.033,0.0,11.933
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,HB,14.0,5.4,7.866,0.0,13.266
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",qual,PB,69.0,5.0,7.766,0.0,12.766
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",qual,PH,11.0,5.6,8.266,0.0,13.866
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,8.0,5.6,8.066,0.0,13.666
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",qual,SR,14.0,5.5,8.466,0.0,13.966
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,SR,8.0,5.5,8.066,0.0,13.566
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",qual,VT,96.0,5.2,7.966,0.3,12.866
Andreas TOBA,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,16.0,5.2,8.866,0.0,14.066
Andreas TOBA,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,28.0,5.7,7.466,0.0,13.166
Andreas TOBA,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,44.0,5.3,8.1,0.0,13.4
Andreas TOBA,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,32.0,5.6,7.6,0.0,13.2
Andreas TOBA,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,23.0,5.5,8.133,0.0,13.633
Andreas TOBA,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,42.0,5.2,8.9,0.1,14.0
Andreas TOBA,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,HB,22.0,5.7,7.5,0.0,13.2
Andreas TOBA,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,26.0,5.3,8.3,0.0,13.6
Andreas TOBA,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PH,17.0,5.6,7.4,0.0,13.0
Andreas TOBA,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",final,SR,6.0,5.5,7.766,0.0,13.266
Andreas TOBA,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,12.0,5.5,8.35,0.0,13.85
Andreas TOBA,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,36.0,5.2,8.5,0.1,13.6
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,13.0,5.2,7.95,0.0,13.15
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,HB,8.0,5.2,5.4,0.0,10.6
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,HB,3.0,5.3,8.35,0.0,13.65
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,PB,5.0,5.6,8.03,0.0,13.633
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PB,6.0,5.6,8.1,0.0,13.7
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,PH,7.0,4.6,6.5,0.0,11.1
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PH,8.0,4.7,7.9,0.0,12.6
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,SR,4.0,5.1,8.13,0.0,13.233
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,SR,8.0,5.1,8.1,0.0,13.2
Adam TOBIN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,14.0,5.2,8.8,0.0,14.0
Adam TOBIN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,34.0,5.6,7.9,0.0,13.5
Adam TOBIN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,23.0,5.2,8.0,0.0,13.2
Adam TOBIN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,68.0,5.9,7.033,0.0,12.933
Adam TOBIN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,47.0,4.6,8.3,0.0,12.9
Adam TOBIN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,50.0,5.0,8.2,0.0,13.2
Adam TOBIN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,10.0,5.2,9.266,0.0,14.466
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,22.0,5.6,6.85,0.3,12.15
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,HB,1.0,5.3,8.35,0.0,13.65
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,1.0,5.2,8.65,0.0,13.85
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,PB,2.0,5.9,8.4,0.0,14.3
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,1.0,5.9,8.35,0.0,14.25
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,PH,5.0,5.0,7.15,0.0,12.15
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,5.0,5.5,8.05,0.0,13.55
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,SR,3.0,5.4,8.55,0.0,13.95
Adam TOBIN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,3.0,5.4,8.7,0.0,14.1
Adam TOBIN,GBR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,HB,21.0,5.3,7.95,0.0,13.25
Adam TOBIN,GBR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,12.0,5.9,8.3,0.0,14.2
Adam TOBIN,GBR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PH,40.0,5.4,6.35,0.0,11.75
Adam TOBIN,GBR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,22.0,5.0,8.3,0.0,13.3
Diyas TOISHYBEK,KAZ,2023 FISH World University Games,"Chengdu, China",qual,FX,56.0,7.833,4.7,0.0,12.533
Diyas TOISHYBEK,KAZ,2023 FISH World University Games,"Chengdu, China",qual,HB,60.0,6.933,5.0,0.0,11.933
Diyas TOISHYBEK,KAZ,2023 FISH World University Games,"Chengdu, China",qual,PB,39.0,8.033,5.0,0.0,13.033
Diyas TOISHYBEK,KAZ,2023 FISH World University Games,"Chengdu, China",qual,PH,27.0,6.966,6.0,0.0,12.966
Diyas TOISHYBEK,KAZ,2023 FISH World University Games,"Chengdu, China",qual,VT,72.0,8.9,4.0,0.0,12.9
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",qual,FX,93.0,5.3,6.933,0.0,12.233
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,20.0,4.8,9.033,0.0,13.833
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",qual,HB,85.0,4.4,7.766,0.0,12.166
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",qual,PB,58.0,5.4,7.7,0.0,13.1
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",qual,PH,47.0,5.8,7.133,0.0,12.933
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,12.0,5.4,8.033,0.0,13.433
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",qual,SR,35.0,5.1,8.266,0.0,13.366
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,SR,9.0,5.1,8.433,0.0,13.533
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",qual,VT,50.0,4.8,9.133,0.0,13.933
Benedek TOMCSANYI,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,20.0,4.8,9.033,0.0,13.833
Cyril TOMMASONE,FRA,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,PH,6.0,8.066,6.0,0.0,14.06
Cyril TOMMASONE,FRA,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,3.0,8.5,5.8,0.0,14.3
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",qual,FX,22.0,5.5,8.3,0.0,13.8
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",qual,HB,77.0,4.9,7.433,0.0,12.333
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",qual,PB,85.0,5.1,7.266,0.0,12.366
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,PB,23.0,5.2,7.566,0.0,12.766
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",qual,PH,16.0,5.8,7.866,0.0,13.666
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,9.0,5.4,8.233,0.0,13.633
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",qual,SR,48.0,5.0,8.133,0.0,13.133
Glenn TREBING,GER,2022 Senior European Championships,"Munich, Germany",qual,VT,65.0,4.8,8.966,0.0,13.766
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,FX,2.0,5.1,8.35,0.0,13.45
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",final,FX,2.0,5.1,8.6,0.0,13.7
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,5.0,5.1,8.4,0.0,13.5
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,HB,11.0,4.2,7.15,0.0,11.35
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,HB,11.0,4.2,7.85,0.0,12.05
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PB,8.0,4.6,8.4,0.0,13.0
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",final,PB,3.0,4.6,8.4,0.0,13.0
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PB,7.0,4.6,8.6,0.0,13.2
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PH,3.0,5.3,7.5,0.0,12.8
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PH,10.0,5.7,6.55,0.0,12.25
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,SR,8.0,4.3,7.6,0.0,11.9
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,SR,8.0,4.3,8.0,0.0,12.3
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,VT,9.0,4.8,8.8,0.1,13.5
Adickxon TREJO,VEN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,12.0,4.8,8.9,0.0,13.7
Teodor TRIFONOV,BUL,2022 Senior European Championships,"Munich, Germany",qual,FX,55.0,5.5,7.633,0.0,13.133
Teodor TRIFONOV,BUL,2022 Senior European Championships,"Munich, Germany",qual,HB,69.0,4.2,8.3,0.0,12.5
Teodor TRIFONOV,BUL,2022 Senior European Championships,"Munich, Germany",qual,PB,70.0,4.3,8.433,0.0,12.733
Teodor TRIFONOV,BUL,2022 Senior European Championships,"Munich, Germany",qual,PH,67.0,4.6,7.666,0.0,12.266
Teodor TRIFONOV,BUL,2022 Senior European Championships,"Munich, Germany",qual,SR,104.0,4.6,6.9,0.0,11.5
Teodor TRIFONOV,BUL,2022 Senior European Championships,"Munich, Germany",qual,VT,76.0,4.8,8.766,0.3,13.266
Teodor TRIFONOV,BUL,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,109.0,4.6,6.8,0.0,11.4
Teodor TRIFONOV,BUL,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,110.0,4.3,7.0,0.0,11.3
Teodor TRIFONOV,BUL,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,96.0,4.5,7.2,0.0,11.7
Teodor TRIFONOV,BUL,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,97.0,4.5,7.933,0.0,12.433
Hai Khang TRINH,VIE,World Cup,"Doha, Qatar",qual,FX,27.0,5.6,7.033,0.1,12.533
Hai Khang TRINH,VIE,World Cup,"Doha, Qatar",final,VT,7.0,5.6,8.666,0.1,14.166
Hai Khang TRINH,VIE,World Cup,"Doha, Qatar",qual,VT,8.0,5.6,8.833,0.0,14.433
Hai Khang TRINH,VIE,World Cup,"Doha, Qatar",final,VT,7.0,5.0,9.033,0.0,14.033
Hai Khang TRINH,VIE,World Cup,"Doha, Qatar",qual,VT,8.0,5.0,8.866,0.1,13.766
Wei TSENG,TPE,2023 FISH World University Games,"Chengdu, China",qual,FX,46.0,8.1,5.0,0.2,12.9
Wei TSENG,TPE,2023 FISH World University Games,"Chengdu, China",qual,VT,5.0,9.033,5.6,0.0,14.63
Wei TSENG,TPE,2023 FISH World University Games,"Chengdu, China",final,VT,2.0,9.166,5.2,0.0,14.366
Wei TSENG,TPE,2023 FISH World University Games,"Chengdu, China",qual,VT,2.0,8.966,5.2,0.0,14.166
Wei Sheng TSENG,TPE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,47.0,4.9,4.733,0.3,9.333
Wei Sheng TSENG,TPE,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,VT,6.0,5.6,7.9,0.0,13.5
Wei Sheng TSENG,TPE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,7.0,5.6,8.633,0.0,14.233
Wei Sheng TSENG,TPE,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,VT,6.0,5.6,9.0,0.0,14.6
Wei Sheng TSENG,TPE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,7.0,5.6,8.7,0.0,14.3
Wei Sheng TSENG,TPE,World Cup,"Doha, Qatar",qual,VT,11.0,5.6,7.966,0.1,13.466
Wei Sheng TSENG,TPE,World Cup,"Doha, Qatar",qual,VT,11.0,5.2,9.333,0.0,14.533
Stefanos TSOLAKIDIS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,102.0,4.6,7.666,0.0,12.266
Stefanos TSOLAKIDIS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,124.0,3.7,5.833,0.0,9.533
Stefanos TSOLAKIDIS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,28.0,6.0,7.766,0.0,13.766
Stefanos TSOLAKIDIS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,97.0,4.3,7.366,0.0,11.666
Stefanos TSOLAKIDIS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,125.0,4.2,7.266,0.0,11.466
Stefanos TSOLAKIDIS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,117.0,4.8,8.233,0.3,12.733
Stefanos TSOLAKIDIS,GRE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,17.0,6.0,7.066,0.0,13.066
Stefanos TSOLAKIDIS,GRE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,54.0,4.1,6.933,0.0,11.033
Courtney TULLOCH,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,FX,4.0,5.7,8.3,0.3,13.7
Courtney TULLOCH,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,5.0,5.7,8.2,0.1,13.8
Courtney TULLOCH,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,SR,1.0,6.1,8.47,0.0,14.566
Courtney TULLOCH,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,SR,1.0,6.1,8.45,0.0,14.55
Courtney TULLOCH,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,23.0,5.6,7.65,0.1,13.35
Courtney TULLOCH,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,23.0,6.0,8.05,0.0,14.05
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",qual,FX,72.0,5.5,7.233,0.0,12.733
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,4.0,5.6,9.0,0.0,14.6
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",final,SR,3.0,6.1,8.766,0.0,14.866
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",qual,SR,4.0,6.1,8.633,0.0,14.733
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,SR,2.0,6.1,8.533,0.0,14.633
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",qual,VT,7.0,5.6,9.2,0.0,14.8
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,4.0,5.6,9.0,0.0,14.6
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",final,VT,7.0,6.0,7.8,0.3,13.5
Courtney TULLOCH,GBR,2022 Senior European Championships,"Munich, Germany",qual,VT,4.0,6.0,8.7,0.1,14.6
Courtney TULLOCH,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,47.0,5.6,7.733,0.0,13.333
Courtney TULLOCH,GBR,2023 10th Senior European Championships,"Antalya, Turkey",final,SR,6.0,6.2,8.266,0.0,14.466
Courtney TULLOCH,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,3.0,6.2,8.533,0.0,14.733
Courtney TULLOCH,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,52.0,6.0,7.9,0.0,13.9
Courtney TULLOCH,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,18.0,5.6,7.866,0.0,13.466
Courtney TULLOCH,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,5.0,5.4,7.85,0.1,13.15
Courtney TULLOCH,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,6.0,5.8,7.8,0.0,13.6
Courtney TULLOCH,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,SR,1.0,6.2,8.45,0.0,14.65
Courtney TULLOCH,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,1.0,6.2,8.45,0.0,14.65
Daniel TUYA PEREZ,ESP,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,23.0,4.6,8.433,0.0,13.033
Daniel TUYA PEREZ,ESP,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,38.0,4.8,7.433,0.3,11.933
Daniel TUYA PEREZ,ESP,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,38.0,5.2,7.733,0.0,12.933
Robert TVOROGAL,LTU,2022 Senior European Championships,"Munich, Germany",final,HB,2.0,5.6,8.4,0.0,14.0
Robert TVOROGAL,LTU,2022 Senior European Championships,"Munich, Germany",qual,HB,6.0,5.6,8.366,0.0,13.966
Robert TVOROGAL,LTU,2022 Senior European Championships,"Munich, Germany",qual,PB,98.0,5.4,5.966,0.0,11.366
Robert TVOROGAL,LTU,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,69.0,4.9,8.066,0.0,12.966
Robert TVOROGAL,LTU,2023 10th Senior European Championships,"Antalya, Turkey",final,HB,6.0,5.8,7.3,0.0,13.1
Robert TVOROGAL,LTU,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,6.0,5.5,8.2,0.0,13.7
Robert TVOROGAL,LTU,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,63.0,5.9,7.1,0.0,13.0
Robert TVOROGAL,LTU,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,39.0,4.6,8.5,0.0,13.1
Robert TVOROGAL,LTU,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,55.0,4.5,8.633,0.0,13.133
Robert TVOROGAL,LTU,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,54.0,4.8,9.033,0.0,13.833
Robert TVOROGAL,LTU,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,HB,25.0,4.7,7.3,0.0,12.0
Robert TVOROGAL,LTU,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,10.0,5.6,8.266,0.0,13.866
Robert TVOROGAL,LTU,World Cup,"Doha, Qatar",final,HB,7.0,5.5,7.566,0.0,13.066
Robert TVOROGAL,LTU,World Cup,"Doha, Qatar",qual,HB,1.0,5.6,8.766,0.0,14.366
Robert TVOROGAL,LTU,World Cup,"Doha, Qatar",qual,PB,13.0,5.6,7.8,0.0,13.4
Robert TVOROGAL,LTU,World Cup,"Doha, Qatar",qual,PH,46.0,3.7,6.366,0.0,10.066
Adam Tobin,GBR,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,FX,25.0,5.2,6.65,0.0,11.85
Adam Tobin,GBR,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,HB,22.0,4.7,6.2,0.0,10.9
Adam Tobin,GBR,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PB,5.0,5.9,7.95,0.0,13.85
Benedek Tomcsanyi,HUN,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PH,16.0,5.6,7.55,0.0,13.15
Benedek Tomcsanyi,HUN,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,PH,10.0,5.6,6.6,0.0,12.2
Glenn Trebing,GER,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,HB,3.0,5.2,8.2,0.0,13.4
Glenn Trebing,GER,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,HB,3.0,5.0,8.0,0.0,13.0
Glenn Trebing,GER,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,PB,4.0,5.3,8.7,0.0,14.0
Glenn Trebing,GER,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,PB,3.0,5.3,8.8,0.0,14.1
Glenn Trebing,GER,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,PH,3.0,5.8,8.15,0.0,13.95
Glenn Trebing,GER,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,PH,5.0,5.9,7.7,0.0,13.6
Filip UDE,CRO,2022 Senior European Championships,"Munich, Germany",final,PH,7.0,5.4,8.533,0.0,13.933
Filip UDE,CRO,2022 Senior European Championships,"Munich, Germany",qual,PH,4.0,5.8,8.633,0.0,14.433
Filip UDE,CRO,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,24.0,5.7,7.666,0.0,13.366
Filip UDE,CRO,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,16.0,5.8,8.033,0.0,13.833
Filip UDE,CRO,World Cup,"Doha, Qatar",qual,PH,27.0,5.7,7.2,0.0,12.9
Filip Ude,CRO,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PH,10.0,5.1,8.6,0.0,13.7
Atli Snaer VALGEIRSSON,ISL,2022 Senior European Championships,"Munich, Germany",qual,FX,91.0,4.7,7.633,0.0,12.333
Atli Snaer VALGEIRSSON,ISL,2022 Senior European Championships,"Munich, Germany",qual,PB,107.0,3.5,8.5,3.0,9.0
Atli Snaer VALGEIRSSON,ISL,2022 Senior European Championships,"Munich, Germany",qual,PH,90.0,4.2,7.3,0.0,11.5
Atli Snaer VALGEIRSSON,ISL,2022 Senior European Championships,"Munich, Germany",qual,VT,98.0,4.0,8.933,0.1,12.833
Nico VAN DEN BOOGAARD,NED,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,31.0,5.6,7.866,0.0,13.466
Nico VAN DEN BOOGAARD,NED,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,20.0,6.9,4.2,0.0,11.1
Nico VAN DEN BOOGAARD,NED,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,SR,19.0,6.15,4.5,0.0,10.65
Luka VAN DEN KEYBUS,BEL,2022 Senior European Championships,"Munich, Germany",qual,FX,84.0,5.6,6.9,0.0,12.5
