Rank,Name,nation,D Score,E Score,Pen.,Total,year,round
4.0,Anastasiya Smantsar,BLR,4.8,7.4,0.0,12.2,2022,qual
14.0,Julia Soares,BRA,4.8,7.2,0.0,12.0,2022,qual
7.0,Ioana Stanciulescu,ROU,5.5,6.666,0.0,12.166,2022,final
3.0,Ioana Stanciulescu,ROU,5.8,7.466,0.0,13.266,2022,qual
8.0,Poppy Stickler,GBR,5.0,6.033,0.0,11.033,2023,final
5.0,Poppy Stickler,GBR,5.2,8.033,0.0,13.233,2023,qual
23.0,Nikol Stoimenova,unknown,4.5,5.833,0.0,10.333,2023,qual
9.0,Sara Sulekic,CRO,4.5,7.966,0.0,12.466,2023,qual
16.0,Ashlee Sullivan,USA,5.0,7.6,0.0,12.6,2022,AAfinal
15.0,Ashlee Sullivan,USA,5.0,7.6,0.0,12.6,2023,AAfinal
12.0,Tiana Sumanasekera,USA,5.3,7.6,0.0,12.9,2023,AAfinal
12.0,Zoja Szekely,HUN,5.6,6.4,0.0,12.0,2023,qual
15.0,Nikolett Szilagyi,HUN,4.5,7.433,0.0,11.933,2022,qual
11.0,Xijing TANG,CHN,6.1,8.233,0.0,14.333,2022,qual
23.0,Derin TANRIYASUKUR,TUR,5.0,6.3,0.0,11.3,2023,qual
60.0,Derin TANRIYASUKUR,TUR,5.0,7.066,0.0,12.066,2023,qual
6.0,Derin TANRIYASUKUR,TUR,5.0,7.5,0.0,12.5,2023,final
5.0,Derin TANRIYASUKUR,TUR,5.0,7.666,0.0,12.666,2023,qual
66.0,Kaia TANSKANEN,FIN,4.8,7.7,0.0,12.5,2022,qual
49.0,Kaia TANSKANEN,FIN,4.8,7.233,0.0,12.033,2022,qual
7.0,Kaia TANSKANEN,FIN,4.5,7.0,0.0,11.5,2023,final
8.0,Kaia TANSKANEN,FIN,4.7,7.7,0.0,12.4,2023,qual
23.0,Kaia TANSKANEN,FIN,4.8,5.7,0.0,10.5,2023,AAfinal
28.0,Kaia TANSKANEN,FIN,5.1,7.7,0.0,12.8,2023,qual
77.0,Bilge TARHAN,TUR,4.9,6.2,0.0,11.1,2022,qual
40.0,Bilge TARHAN,TUR,4.1,5.933,0.3,9.733,2023,qual
17.0,Bilge TARHAN,TUR,3.9,6.166,0.0,10.066,2023,AAfinal
33.0,Nazanin TEYMUROVA,AZE,3.5,6.433,0.0,9.933,2023,qual
27.0,Nazanin TEYMUROVA,AZE,3.6,5.233,0.0,8.833,2023,qual
81.0,Nazanin TEYMUROVA,AZE,4.4,6.666,0.0,11.066,2023,qual
13.0,Keira THORNTON,GBR,4.1,7.75,0.0,11.85,2022,qual
16.0,Keira THORNTON,GBR,4.5,7.4,0.0,11.9,2023,qual
21.0,Eythora THORSDOTTIR,NED,5.5,8.333,0.0,13.833,2022,qual
6.0,Eythora THORSDOTTIR,NED,5.6,7.966,0.0,13.566,2023,final
4.0,Eythora THORSDOTTIR,NED,5.6,7.933,0.0,13.533,2023,qual
10.0,Eythora THORSDOTTIR,NED,5.5,7.7,0.0,13.2,2023,AAfinal
14.0,Eythora THORSDOTTIR,NED,5.5,8.033,0.0,13.533,2023,qual
18.0,Hua TING,TPE,4.0,7.933,0.0,11.933,2023,qual
18.0,Hua TING,TPE,4.1,5.866,0.0,9.966,2023,AAfinal
102.0,Hua Tien TING,TPE,4.5,7.1,0.3,11.3,2022,qual
16.0,Hua Tien TING,TPE,4.4,5.966,0.0,10.366,2023,qual
7.0,Emily TODD,GBR,4.3,7.95,0.0,12.25,2022,final
9.0,Emily TODD,GBR,4.3,8.2,0.0,12.5,2022,qual
6.0,Emily TODD,GBR,4.5,8.2,0.0,12.7,2023,final
7.0,Emily TODD,GBR,4.5,8.2,0.0,12.7,2023,qual
101.0,Juliane TOESSEBRO,NOR,3.8,7.566,0.0,11.366,2022,qual
71.0,Juliane TOESSEBRO,NOR,3.8,7.4,0.0,11.2,2022,qual
23.0,Aurelie TRAN,CAN,5.2,7.15,0.0,12.35,2023,qual
79.0,Maria TRONRUD,NOR,4.1,8.0,0.0,12.1,2022,qual
50.0,Maria TRONRUD,NOR,4.1,7.9,0.0,12.0,2022,qual
9.0,Maria TRONRUD,NOR,4.5,7.833,0.0,12.333,2023,qual
15.0,Maria TRONRUD,NOR,4.1,7.866,0.0,11.966,2023,qual
19.0,Maria TRONRUD,NOR,4.5,7.6,0.0,12.1,2023,AAfinal
53.0,Maria TRONRUD,NOR,4.2,8.033,0.0,12.233,2023,qual
73.0,Zala TRTNIK,SLO,4.4,7.866,0.0,12.266,2022,qual
69.0,Zala TRTNIK,SLO,4.4,6.866,0.0,11.266,2022,qual
7.0,Zala TRTNIK,SLO,4.5,7.933,0.0,12.433,2023,final
7.0,Zala TRTNIK,SLO,4.5,8.1,0.0,12.6,2023,qual
55.0,Zala TRTNIK,SLO,4.4,7.833,0.0,12.233,2023,qual
12.0,Magdalini TSIORI,GRE,4.6,7.533,0.0,12.133,2023,qual
95.0,Magdalini TSIORI,GRE,4.7,5.633,0.0,10.333,2023,qual
80.0,Andy TURISKI,ISR,4.5,6.433,0.0,10.933,2022,qual
115.0,Andy TURISKI,ISR,2.9,5.733,0.0,8.633,2023,qual
39.0,Sydney TURNER,CAN,5.3,7.866,0.0,13.166,2022,qual
28.0,Sydney TURNER,CAN,5.0,7.1,0.0,12.1,2023,qual
9.0,Brynn Torry,USA,5.4,7.7,0.0,13.1,2023,AAfinal
11.0,Maria Tronrud,NOR,4.1,7.6,0.0,11.7,2022,qual
24.0,Juliane Tøssebro,NOR,3.8,6.466,0.0,10.266,2022,qual
78.0,Brygida URBANSKA,POL,4.2,6.833,0.0,11.033,2022,qual
96.0,Brygida URBANSKA,POL,4.2,6.1,0.0,10.3,2023,qual
4.0,Lisa VAELEN,BEL,5.6,8.2,0.0,13.8,2022,AAfinal
63.0,Lisa VAELEN,BEL,5.5,7.066,0.0,12.566,2022,qual
11.0,Lisa VAELEN,BEL,5.8,7.7,0.0,13.5,2022,qual
4.0,Lisa VAELEN,BEL,5.8,8.266,0.0,14.066,2022,TeamFinal
4.0,Lisa VAELEN,BEL,5.8,7.9,0.0,13.7,2023,AAfinal
7.0,Lisa VAELEN,BEL,5.8,7.933,0.0,13.733,2023,final
9.0,Lisa VAELEN,BEL,5.8,8.2,0.0,14.0,2023,qual
116.0,Olivia VAETTOE,FIN,3.1,4.833,0.0,7.933,2023,qual
13.0,Yiseth VALENZUELA,COL,4.4,6.9,0.0,11.3,2023,AAfinal
19.0,Yiseth VALENZUELA,COL,4.4,6.95,0.0,11.35,2023,qual
30.0,Vera VAN POL,NED,5.0,7.8,0.0,12.8,2022,qual
24.0,Vera VAN POL,NED,4.9,8.166,0.0,13.066,2023,qual
11.0,Vera VAN POL,NED,4.9,8.35,0.0,13.25,2023,qual
107.0,Christina VASILOPOULOU,GRE,4.3,4.833,0.0,9.133,2022,qual
5.0,Sanna VEERMAN,NED,6.2,7.966,0.0,14.166,2022,final
6.0,Sanna VEERMAN,NED,6.3,8.233,0.0,14.533,2022,qual
31.0,Sanna VEERMAN,NED,6.2,6.6,0.0,12.8,2022,qual
12.0,Sanna VEERMAN,NED,5.9,7.5,0.0,13.4,2022,TeamFinal
3.0,Sanna VEERMAN,NED,6.2,7.566,0.0,13.766,2023,final
3.0,Sanna VEERMAN,NED,6.1,7.6,0.0,13.7,2023,qual
23.0,Sanna VEERMAN,NED,6.1,7.0,0.0,13.1,2023,qual
2.0,Sanna VEERMAN,NED,6.2,8.033,0.0,14.233,2023,final
2.0,Sanna VEERMAN,NED,6.0,8.25,0.0,14.25,2023,qual
145.0,Tara VELLA CLARK,MLT,4.2,3.366,0.0,7.566,2022,qual
103.0,Tara VELLA CLARK,MLT,3.5,6.266,0.0,9.766,2022,qual
114.0,Tara VELLA CLARK,MLT,3.5,5.2,0.0,8.7,2023,qual
46.0,Jutta VERKEST,BEL,4.7,8.166,0.0,12.866,2022,qual
25.0,Jutta VERKEST,BEL,4.8,8.2,0.0,13.0,2023,qual
16.0,Jutta VERKEST,BEL,4.8,8.1,0.0,12.9,2023,qual
13.0,Giorgia VILLA,ITA,5.8,8.366,0.0,14.166,2022,qual
4.0,Giorgia VILLA,ITA,5.8,8.3,0.0,14.1,2022,final
3.0,Giorgia VILLA,ITA,5.8,8.4,0.0,14.2,2022,qual
3.0,Giorgia VILLA,ITA,5.8,8.366,0.0,14.166,2022,TeamFinal
2.0,Giorgia VILLA,ITA,5.8,8.2,0.0,14.0,2023,final
2.0,Giorgia VILLA,ITA,5.9,8.0,0.0,13.9,2023,qual
2.0,Giorgia VILLA,ITA,5.8,8.4,0.0,14.2,2023,final
2.0,Giorgia VILLA,ITA,5.8,8.233,0.0,14.033,2023,qual
4.0,Giorgia VILLA,ITA,5.8,8.266,0.0,14.066,2023,final
6.0,Giorgia VILLA,ITA,5.8,8.366,0.0,14.166,2023,qual
24.0,Naomi VISSER,NED,6.0,6.033,0.0,12.033,2022,AAfinal
7.0,Naomi VISSER,NED,6.1,7.133,0.0,13.233,2022,final
7.0,Naomi VISSER,NED,6.0,8.4,0.0,14.4,2022,qual
7.0,Naomi VISSER,NED,6.0,7.066,0.0,13.066,2022,final
2.0,Naomi VISSER,NED,6.0,8.266,0.0,14.266,2022,qual
5.0,Naomi VISSER,NED,6.1,7.966,0.0,14.066,2022,TeamFinal
2.0,Naomi VISSER,NED,5.9,8.133,0.0,14.033,2023,AAfinal
8.0,Naomi VISSER,NED,5.7,6.1,0.0,11.8,2023,final
2.0,Naomi VISSER,NED,6.1,8.366,0.0,14.466,2023,qual
4.0,Naomi VISSER,NED,5.8,6.866,0.0,12.666,2023,final
2.0,Naomi VISSER,NED,6.3,7.033,0.0,13.333,2023,qual
22.0,Alice VLKOVA,CZE,4.5,7.066,0.0,11.566,2023,AAfinal
59.0,Alice VLKOVA,CZE,4.5,7.6,0.0,12.1,2023,qual
16.0,Tisha VOLLEMAN,NED,5.2,7.933,0.0,13.133,2022,AAfinal
28.0,Tisha VOLLEMAN,NED,5.2,8.2,0.0,13.4,2022,qual
16.0,Tisha VOLLEMAN,NED,5.2,8.0,0.0,13.2,2022,qual
15.0,Tisha VOLLEMAN,NED,5.2,8.0,0.0,13.2,2022,TeamFinal
3.0,Tisha VOLLEMAN,NED,5.2,7.7,0.0,12.9,2023,final
9.0,Tisha VOLLEMAN,NED,5.2,7.5,0.0,12.7,2023,qual
15.0,Tisha VOLLEMAN,NED,5.4,7.55,0.0,12.95,2023,qual
6.0,Tisha Manouk Gijs VOLLEMAN,NED,5.5,7.2,0.0,12.7,2023,final
7.0,Tisha Manouk Gijs VOLLEMAN,NED,5.5,7.733,0.0,13.233,2023,qual
4.0,Tisha Manouk Gijs VOLLEMAN,NED,5.5,7.5,0.0,13.0,2023,AAfinal
19.0,Sarah VOSS,GER,5.0,8.1,0.0,13.1,2022,qual
21.0,Sarah VOSS,GER,5.3,6.7,0.0,12.0,2023,AAfinal
17.0,Sarah VOSS,GER,5.1,8.166,0.0,13.266,2023,qual
6.0,Sanna Veerman,NED,5.4,6.8,0.0,12.2,2022,qual
2.0,Sanna Veerman,NED,6.1,7.066,0.0,13.166,2022,final
9.0,Claudia Villalba,ESP,4.9,7.2,0.0,12.1,2022,qual
1.0,Naomi Visser,NED,6.2,8.366,0.0,14.566,2022,qual
2.0,Naomi Visser,NED,6.2,6.9,0.0,13.1,2022,final
1.0,Naomi Visser,unknown,6.0,8.333,0.0,14.333,2023,final
1.0,Naomi Visser,unknown,6.2,8.366,0.0,14.566,2023,qual
1.0,Tisha Volleman,NED,5.2,8.133,0.0,13.333,2022,final
1.0,Tisha Volleman,NED,5.2,7.866,0.0,13.066,2022,qual
5.0,Sarah Voss,GER,4.8,8.133,0.0,12.933,2022,qual
4.0,Sarah Voss,GER,4.9,8.033,0.0,12.933,2022,final
12.0,Elisabeth WAGNER,GER,4.4,8.0,0.0,12.4,2023,qual
15.0,Elisabeth WAGNER,GER,4.4,6.7,0.0,11.1,2023,AAfinal
37.0,Zhi WANG,TPE,4.0,6.133,0.0,10.133,2023,qual
35.0,Hazuki WATANABE,JPN,5.5,7.733,0.0,13.233,2022,qual
34.0,Hazuki WATANABE,JPN,5.4,6.05,0.0,11.45,2023,qual
34.0,Hannah WAYMAN,GBR,3.1,7.6,0.0,10.7,2022,qual
1.0,Xiaoyuan WEI,CHN,6.6,8.366,0.0,14.966,2022,final
4.0,Xiaoyuan WEI,CHN,6.4,8.2,0.0,14.6,2022,qual
9.0,Xiaoyuan WEI,CHN,5.8,7.366,0.0,13.166,2023,qual
44.0,Emelie WESTLUND,SWE,5.0,8.0,0.0,13.0,2022,qual
58.0,Emelie WESTLUND,SWE,4.4,7.3,0.0,11.7,2022,qual
14.0,Emelie WESTLUND,SWE,5.2,7.0,0.0,12.2,2023,qual
16.0,Emelie WESTLUND,SWE,5.2,7.533,0.0,12.733,2023,AAfinal
16.0,Emelie WESTLUND,SWE,5.2,8.133,0.0,13.333,2023,qual
70.0,Nathalie WESTLUND,SWE,5.3,7.166,0.0,12.466,2022,qual
22.0,Nathalie WESTLUND,SWE,4.9,8.133,0.0,13.033,2022,qual
2.0,Nathalie WESTLUND,SWE,5.3,7.933,0.0,13.233,2023,final
4.0,Nathalie WESTLUND,SWE,5.4,7.866,0.0,13.266,2023,qual
57.0,Nathalie WESTLUND,SWE,5.3,6.933,0.0,12.233,2023,qual
14.0,Emily WHITEHEAD,AUS,4.8,6.15,0.0,10.95,2022,AAfinal
12.0,Emily WHITEHEAD,AUS,5.1,7.0,0.0,12.1,2022,qual
86.0,Anina WILDI,SUI,4.4,7.6,0.0,12.0,2022,qual
45.0,Anina WILDI,SUI,4.4,7.733,0.0,12.133,2022,qual
34.0,Natalie WOLFGANG,GER,4.3,6.033,0.0,10.333,2023,qual
37.0,Poppy WOODHEAD,GBR,2.1,7.55,0.0,9.65,2023,qual
57.0,Jessica WRIGHT,GBR,2.6,6.7,0.3,9.0,2022,qual
16.0,Tilly WRIGHT,GBR,4.5,7.4,0.0,11.9,2023,qual
44.0,Anny WU,SUI,4.8,7.4,0.0,12.2,2022,qual
49.0,Anny WU,SUI,4.8,7.566,0.0,12.366,2023,qual
144.0,Sing Fen WU,TPE,2.3,5.833,0.0,8.133,2022,qual
2.0,Paityn Walker,USA,5.7,7.85,0.0,13.55,2022,AAfinal
23.0,Kelise Woolford,USA,4.1,7.4,0.0,11.5,2023,AAfinal
9.0,Chiharu YAMADA,JPN,5.7,7.766,0.0,13.466,2022,AAfinal
23.0,Chiharu YAMADA,JPN,5.7,7.966,0.0,13.666,2022,qual
8.0,Chiharu YAMADA,JPN,5.7,7.9,0.0,13.6,2023,qual
10.0,Nanami YAMAMOTO,JPN,5.6,7.75,0.0,13.35,2023,qual
16.0,Emma YAP,SGP,2.7,8.15,0.0,10.85,2022,AAfinal
31.0,Emma YAP,SGP,2.7,7.55,0.0,10.25,2022,qual
21.0,Li Wen YEOH,MAS,4.9,6.766,0.3,11.366,2023,qual
16.0,Li Wen Rachel YEOH,MAS,4.8,7.0,0.0,11.8,2022,qual
124.0,Korkem YERBOSSYNKYZY,KAZ,3.3,7.333,0.0,10.633,2022,qual
98.0,Bengisu YILDIZ,TUR,4.5,7.1,0.0,11.6,2022,qual
70.0,Bengisu YILDIZ,TUR,4.6,6.633,0.0,11.233,2022,qual
62.0,Bengisu YILDIZ,TUR,4.8,7.133,0.0,11.933,2023,qual
14.0,Boeun YUN,KOR,4.3,8.0,0.0,12.3,2023,qual
12.0,Boeun YUN,KOR,4.3,7.533,0.0,11.833,2023,AAfinal
25.0,Korkem Yerbossynkyzy,KAZ,3.4,5.933,0.0,9.333,2022,qual
9.0,Korkem Yerbossynkyzy,KAZ,3.4,5.833,0.0,9.233,2022,qual
20.0,Bengisu Yildiz,TUR,4.6,6.966,0.0,11.566,2022,qual
14.0,Tan Ing Yueh,MAS,4.4,5.133,0.0,9.533,2022,qual
22.0,Aiyu ZHU,GER,4.2,7.566,0.0,11.766,2023,qual
11.0,Aiyu ZHU,GER,4.2,7.666,0.0,11.866,2023,AAfinal
36.0,Evandra ZLOBEC,CAN,5.3,5.9,0.0,11.2,2023,qual
30.0,Maya ZONNEVELD,CAN,4.3,6.25,0.0,10.55,2022,qual
46.0,Christina ZWICKER,CRO,4.5,7.933,0.0,12.433,2023,qual
23.0,Christina ZWICKER,CRO,3.8,4.4,0.0,8.2,2023,qual
19.0,Lexi Zeiss,USA,5.4,6.45,0.0,11.85,2022,AAfinal
4.0,Lexi Zeiss,USA,5.6,7.9,0.0,13.5,2023,AAfinal
14.0,Alicia Zhou,USA,5.4,7.45,0.0,12.85,2023,AAfinal
7.0,Aiyu Zhu,GER,4.3,7.5,0.0,11.8,2022,final
7.0,Aiyu Zhu,GER,4.3,7.866,0.0,12.166,2022,qual
19.0,Christina Zwicker,CRO,4.5,6.633,0.0,11.133,2023,qual
15.0,Christina Zwicker,CRO,3.2,6.767,0.0,9.967,2023,qual
17.0,Kate None,AUS,5.6,8.466,0.0,14.066,2022,qual
7.0,Kate None,AUS,5.3,7.233,0.0,12.533,2022,final
5.0,Kate None,AUS,5.6,7.9,0.0,13.5,2022,qual
1.0,Jonna Adlerteg,SWE,6.3,8.375,0.0,14.675,2015,final
2.0,Kristina Pravdina,AZE,5.5,8.3,0.0,13.8,2015,final
3.0,Filipa Martins,POR,5.6,7.875,0.0,13.475,2015,final
4.0,Dorina Böczögö,HUN,5.0,8.45,0.0,13.45,2015,final
5.0,Paula Raya,ESP,5.3,8.0,0.0,13.3,2015,final
6.0,Caterina Barloggio,SUI,5.0,8.025,0.0,13.025,2015,final
7.0,Evangelia Plyta,GRE,5.8,6.8,0.0,12.6,2015,final
8.0,Teja Belak,SLO,4.2,7.175,0.0,11.375,2015,final
1.0,Jonna Adlerteg,SWE,6.5,8.533,0.0,15.033,2015,qual
2.0,Filipa Martins,POR,5.6,8.233,0.0,13.833,2015,qual
3.0,Evangelia Plyta,GRE,6.0,7.466,0.0,13.466,2015,qual
4.0,Paula Raya,ESP,5.1,8.166,0.0,13.266,2015,qual
5.0,Dorina Böczögö,HUN,4.9,8.3,0.0,13.2,2015,qual
6.0,Caterina Barloggio,SUI,4.9,8.2,0.0,13.1,2015,qual
7.0,Teja Belak,SLO,4.9,8.133,0.0,13.033,2015,qual
8.0,Kristina Pravdina,AZE,5.5,7.5,0.0,13.0,2015,qual
9.0,Tutya Yilmaz,TUR,4.9,7.933,0.0,12.833,2015,qual
10.0,Marta Pihan-Kulesza,POL,5.5,7.333,0.0,12.833,2015,qual
11.0,Andreea Iridon,ROU,5.4,7.3,0.0,12.7,2015,qual
12.0,Tzuf Feldon,ISR,4.8,7.833,0.0,12.633,2015,qual
13.0,Pauline Tratz,GER,4.9,7.666,0.0,12.566,2015,qual
14.0,Boglarka Devai,HUN,4.4,8.0,0.0,12.4,2015,qual
15.0,Gaia Nesurini,SUI,4.1,8.166,0.0,12.266,2015,qual
16.0,Ekin Morova,TUR,4.7,7.5,0.0,12.2,2015,qual
17.0,Kim Janas,GER,5.3,6.666,0.0,11.966,2015,qual
18.0,Dina Nygaard,NOR,4.5,7.266,0.0,11.766,2015,qual
19.0,Maria Belen Stoffel,ARG,4.7,6.966,0.0,11.666,2015,qual
20.0,Petra Fialova,CZE,5.2,6.466,0.0,11.666,2015,qual
21.0,Lisa Ecker,AUT,4.5,7.066,0.0,11.566,2015,qual
22.0,Argyro Afrati,GRE,5.4,6.066,0.0,11.466,2015,qual
23.0,Veronika Cenkova,CZE,4.0,7.333,0.0,11.333,2015,qual
24.0,Ailen Valente,ARG,4.5,6.8,0.0,11.3,2015,qual
25.0,Ana Perez,ESP,5.6,5.433,0.0,11.033,2015,qual
26.0,Jasmin Mader,AUT,3.9,7.1,0.0,11.0,2015,qual
27.0,Yuliya Inshina,AZE,3.5,7.466,0.0,10.966,2015,qual
28.0,Diana Jerofejeva,LAT,2.5,7.9,0.0,10.4,2015,qual
29.0,Nato Dzidziguri,GEO,2.6,7.666,0.0,10.266,2015,qual
30.0,Anna Salmi,FIN,3.8,6.033,0.0,9.833,2015,qual
31.0,Mariana Pitrez,POR,2.7,7.0,0.0,9.7,2015,qual
32.0,Anastasija Dubova,LAT,2.4,7.033,0.0,9.433,2015,qual
33.0,Ellis O’Reilly,IRL,3.8,4.7,0.0,8.5,2015,qual
1.0,Nina Derwael,BEL,6.5,8.533,0.0,15.033,2019,Final
2.0,Fan Yilin,CHN,6.5,8.433,0.0,14.933,2019,Final
3.0,Anastasiia Iliankova,RUS,6.3,8.4,0.0,14.7,2019,Final
4.0,Jonna Adlerteg,SWE,6.0,8.216,0.0,14.216,2019,Final
5.0,Kim Bui,GER,6.0,8.0,0.0,14.0,2019,Final
6.0,Martina Rizzelli,ITA,5.1,7.916,0.0,13.016,2019,Final
7.0,Yumika Nakamura,JPN,5.1,7.833,0.0,12.933,2019,Final
8.0,Diana Varinska,UKR,5.0,7.4,0.0,12.4,2019,Final
1.0,Nina Derwael,BEL,6.5,8.533,0.0,15.033,2019,Qual
2.0,Fan Yilin,CHN,6.3,8.6,0.0,14.9,2019,Qual
3.0,Anastasiia Iliankova,RUS,6.3,8.333,0.0,14.633,2019,Qual
4.0,Diana Varinska,UKR,5.7,8.266,0.0,13.966,2019,Qual
5.0,Kim Bui,GER,6.0,7.9,0.0,13.9,2019,Qual
6.0,Jonna Adlerteg,SWE,6.0,7.366,0.0,13.366,2019,Qual
7.0,Martina Rizzelli,ITA,5.4,7.833,0.0,13.233,2019,Qual
8.0,Yumika Nakamura,JPN,5.1,8.0,0.0,13.1,2019,Qual
9.0,Lisa Katharina Hill,GER,5.4,7.433,0.0,12.833,2019,Qual
10.0,Emily Thomas,GBR,4.9,7.8,0.0,12.7,2019,Qual
11.0,Zoja Szekely,HUN,6.0,6.7,0.0,12.7,2019,Qual
12.0,Soyoka Hanawa,JPN,5.0,7.133,0.0,12.133,2019,Qual
13.0,Aneta Holasova,CZE,5.0,7.1,0.0,12.1,2019,Qual
14.0,Nazli Savranbasi,TUR,5.2,6.9,0.0,12.1,2019,Qual
15.0,Marine Boyer,FRA,4.9,7.066,0.0,11.966,2019,Qual
16.0,Tutya Yilmaz,TUR,4.7,7.133,0.0,11.833,2019,Qual
17.0,An Chang Ok,PRK,5.2,6.633,0.0,11.833,2019,Qual
18.0,Phoebe Jakubczyk,GBR,5.0,6.733,0.0,11.733,2019,Qual
19.0,Marta Pihan-Kulesza,POL,5.2,6.5,0.0,11.7,2019,Qual
20.0,Lucie Jirikova,CZE,4.2,7.066,0.0,11.266,2019,Qual
21.0,Marina Nekrasova,AZE,4.3,6.933,0.0,11.233,2019,Qual
22.0,Elisa Hämmerle,AUT,4.7,6.5,0.0,11.2,2019,Qual
23.0,Anina Wildi,SUI,4.3,6.633,0.0,10.933,2019,Qual
24.0,Gabriela Janik,POL,4.3,6.166,0.0,10.466,2019,Qual
25.0,Ting Hua-Tien,TPE,4.0,6.166,0.0,10.166,2019,Qual
26.0,Ruba Al Daoud,JOR,2.8,5.6,-0.3,8.1,2019,Qual
1.0,Zsófia Kóvacs,eu,5.7,8.15,0.0,13.85,2020,unknown
2.0,Zója Székely,eu,5.8,7.75,0.0,13.55,2020,unknown
3.0,Barbora Mokošová,eu,5.5,7.8,0.0,13.3,2020,unknown
4.0,Larisa Iordache,eu,5.5,7.75,0.0,13.25,2020,unknown
5.0,Anastasiia Motak,eu,5.7,7.55,0.0,13.25,2020,unknown
6.0,Christina Zwicker,eu,4.4,8.15,0.0,12.55,2020,unknown
7.0,Yelyzaveta Hubareva,eu,5.5,6.85,0.0,12.35,2020,unknown
8.0,Elina Vihrova,eu,5.0,6.35,0.0,11.35,2020,unknown
1.0,Hitomi Hatakeda,JPN,5.7,8.3,0.0,14.0,2019,unknown
2.0,Tatiana Nabieva,RUS,5.5,8.4,0.0,13.9,2019,unknown
3.0,Asuka Teramoto,JPN,5.6,8.2,0.0,13.8,2019,unknown
4.0,Janine Berger,GER,5.6,7.85,0.0,13.45,2019,unknown
5.0,Martina Rizzelli,ITA,5.3,7.9,0.0,13.2,2019,unknown
6.0,Jessica Dowling,CAN,5.6,7.55,0.0,13.15,2019,unknown
7.0,Uliana Perebinosova,RUS,5.7,7.05,0.0,12.75,2019,unknown
8.0,Barbora Mokosova,SVK,5.1,7.0,0.0,12.1,2019,unknown
1.0,Larisa Iordache,Romania,6.3,8.55,0.0,14.85,2014,final
2.0,Mary-Anne Monckton,Australia,6.3,8.4,0.0,14.7,2014,final
3.0,Phan Thi Ha Thanh,Vietnam,5.9,7.975,0.0,13.875,2014,final
4.0,Diana Bulimar,Romania,5.3,8.35,0.0,13.65,2014,final
5.0,Dorina Böczögö,Hungary,5.1,8.3,-0.1,13.3,2014,final
6.0,Kristyna Palesova,Czech Republic,5.2,7.95,0.0,13.15,2014,final
7.0,Ashly Lau,Singapore,5.6,7.225,0.0,12.825,2014,final
8.0,Shaden Wohdan,Qatar,4.5,6.45,0.0,10.95,2014,final
9.0,Zhanerke Duisek,Kazakhstan,5.5,5.275,0.0,10.775,2014,final
1.0,Larisa Iordache,Romania,6.4,8.6,0.0,15.0,2014,qual
2.0,Diana Bulimar,Romania,5.7,8.5,0.0,14.2,2014,qual
3.0,Ashly Lau,Singapore,5.8,8.35,0.0,14.15,2014,qual
4.0,Mary-Anne Monckton,Australia,6.1,7.9,0.0,14.0,2014,qual
5.0,Phan Thi Ha Thanh,Vietnam,6.0,7.55,0.0,13.55,2014,qual
6.0,Dorina Böczögö,Hungary,5.6,8.0,-0.1,13.5,2014,qual
7.0,Zhanerke Duisek,Kazakhstan,5.8,7.5,0.0,13.3,2014,qual
8.0,Kristyna Palesova,Czech Republic,5.2,7.7,0.0,12.9,2014,qual
9.0,Courtney McGregor,New Zealand,5.8,7.2,-0.1,12.9,2014,qual
10.0,Nicole Hitz,Switzerland,5.0,7.8,0.0,12.8,2014,qual
11.0,Janessa Dai,Singapore,5.1,7.55,0.0,12.65,2014,qual
12.0,Teja Belak,Slovenia,4.8,7.75,0.0,12.55,2014,qual
13.0,Anastasiya Yekimenka,Belarus,4.9,7.5,0.0,12.4,2014,qual
14.0,Charlotte Sullivan,New Zealand,5.3,7.0,0.0,12.3,2014,qual
15.0,Lauren Mitchell,Australia,5.7,6.45,0.0,12.15,2014,qual
16.0,Jana Sikulova,Czech Republic,5.0,7.1,0.0,12.1,2014,qual
17.0,Tjasa Kysselef,Slovenia,4.6,7.25,0.0,11.85,2014,qual
18.0,Aida Bauyrzhanova,Kazakhstan,5.2,6.55,0.0,11.75,2014,qual
19.0,Katsiaryna Fiadutsik,Belarus,4.8,6.6,0.0,11.4,2014,qual
20.0,Isabela Onyshko,Canada,5.6,5.75,0.0,11.35,2014,qual
21.0,Tünde Csillag,Hungary,4.0,7.2,0.0,11.2,2014,qual
22.0,Laura Schulte,Switzerland,5.1,6.05,0.0,11.15,2014,qual
23.0,Hiu Ying Angel Wong,Hong Kong,4.6,6.5,-0.1,11.0,2014,qual
24.0,Shaden Wohdan,Qatar,4.5,6.35,0.0,10.85,2014,qual
25.0,Kamile Ahsen Göktekin,Turkey,4.8,5.95,0.0,10.75,2014,qual
26.0,Demet Mutlu,Turkey,5.1,5.5,0.0,10.6,2014,qual
27.0,Yuen Yin Ng,Hong Kong,3.0,6.8,0.0,9.8,2014,qual
28.0,Elena Rega,Uzbekistan,4.9,5.0,-0.1,9.8,2014,qual
29.0,Ahlam Al Habshi,Qatar,2.9,4.7,0.0,7.6,2014,qual
1.0,Anastasia Grishina,RUS,6.1,8.275,0.0,14.375,2013,final
2.0,Jessica Lopez,VEN,5.7,8.45,0.0,14.15,2013,final
3.0,Maria Paula Vargas,ESP,5.9,7.65,0.0,13.55,2013,final
