Rank,Name,nation,D Score,E Score,Pen.,Total,year,round
3.0,Floor Slooff,none,5.2,7.633,0.1,12.733,2023,final
3.0,Floor Slooff,none,4.9,7.966,0.0,12.866,2023,qual
2.0,Anastasiya Smantsar,BLR,5.0,7.4,0.0,12.4,2022,final
6.0,Anastasiya Smantsar,BLR,4.8,7.433,0.4,11.833,2022,qual
7.0,Anastasiya Smantsar,BLR,4.9,6.766,0.3,11.366,2022,final
2.0,Anastasiya Smantsar,BLR,4.9,7.766,0.1,12.566,2022,qual
1.0,Julia Soares,BRA,5.3,8.133,0.0,13.433,2022,final
1.0,Julia Soares,BRA,5.3,7.933,0.0,13.233,2022,qual
20.0,Ioana Stanciulescu,ROU,5.4,6.333,0.3,11.433,2022,qual
25.0,Tara Stefanovic,none,4.3,5.9,0.4,9.8,2023,qual
16.0,Poppy Stickler,GBR,5.3,6.6,0.0,11.9,2023,qual
8.0,Ashlee Sullivan,USA,5.4,7.45,0.0,12.85,2022,AAfinal
3.0,Ashlee Sullivan,USA,5.7,7.65,0.0,13.35,2023,AAfinal
10.0,Nikolett Szilagyi,HUN,4.8,7.366,0.0,12.166,2023,qual
11.0,Nikolett Szilagyi,HUN,4.9,7.1,0.0,12.0,2023,qual
30.0,Xijing TANG,CHN,5.3,8.066,0.3,13.066,2022,qual
63.0,Derin TANRIYASUKUR,TUR,4.9,7.166,0.2,11.866,2023,qual
16.0,Derin TANRIYASUKUR,TUR,4.9,6.266,0.0,11.166,2023,qual
45.0,Kaia TANSKANEN,FIN,5.0,7.8,0.0,12.8,2022,qual
33.0,Kaia TANSKANEN,FIN,4.8,7.733,0.0,12.533,2022,qual
10.0,Kaia TANSKANEN,FIN,5.1,7.4,0.0,12.5,2023,AAfinal
20.0,Kaia TANSKANEN,FIN,5.1,7.6,0.0,12.7,2023,qual
111.0,Bilge TARHAN,TUR,4.7,5.033,0.0,9.733,2022,qual
24.0,Bilge TARHAN,TUR,4.9,6.733,0.0,11.633,2023,qual
7.0,Bilge TARHAN,TUR,4.9,7.233,0.0,12.133,2023,AAfinal
8.0,Nazanin TEYMUROVA,AZE,4.6,5.366,0.0,9.966,2023,final
5.0,Nazanin TEYMUROVA,AZE,4.9,7.666,0.0,12.566,2023,qual
7.0,Nazanin TEYMUROVA,AZE,4.7,7.566,0.0,12.266,2023,final
7.0,Nazanin TEYMUROVA,AZE,4.7,7.533,0.0,12.233,2023,qual
11.0,Nazanin TEYMUROVA,AZE,4.9,7.733,0.0,12.633,2023,qual
8.0,Nazanin TEYMUROVA,AZE,4.7,7.366,0.0,12.066,2023,final
5.0,Nazanin TEYMUROVA,AZE,4.7,7.566,0.0,12.266,2023,qual
96.0,Nazanin TEYMUROVA,AZE,4.6,6.566,0.0,11.166,2023,qual
9.0,Nazanin TEYMUROVA,AZE,4.8,7.2,0.0,12.0,2023,qual
15.0,Keira THORNTON,GBR,4.6,7.55,0.0,12.15,2022,qual
24.0,Keira THORNTON,GBR,4.7,6.65,0.0,11.35,2023,qual
66.0,Eythora THORSDOTTIR,NED,5.2,7.266,0.0,12.466,2022,qual
7.0,Eythora THORSDOTTIR,NED,5.1,7.6,0.0,12.7,2023,AAfinal
23.0,Eythora THORSDOTTIR,NED,4.9,7.7,0.0,12.6,2023,qual
14.0,Hua TING,TPE,4.5,7.633,0.0,12.133,2023,qual
12.0,Hua TING,TPE,4.7,7.2,0.0,11.9,2023,AAfinal
76.0,Hua Tien TING,TPE,4.7,7.566,0.0,12.266,2022,qual
16.0,Emily TODD,GBR,4.7,7.45,0.0,12.15,2022,qual
37.0,Emily TODD,GBR,4.4,6.2,0.0,10.6,2023,qual
71.0,Juliane TOESSEBRO,NOR,4.5,7.8,0.0,12.3,2022,qual
54.0,Juliane TOESSEBRO,NOR,4.4,7.566,0.0,11.966,2022,qual
35.0,Juliane TOESSEBRO,NOR,4.3,6.233,0.4,10.133,2023,qual
74.0,Ylea TOLLET,BEL,4.4,7.866,0.0,12.266,2022,qual
3.0,Aurelie TRAN,CAN,4.6,8.233,0.0,12.833,2023,final
8.0,Aurelie TRAN,CAN,4.7,8.1,0.0,12.8,2023,qual
10.0,Doan Quynh Nam TRAN,VIE,4.7,7.4,0.0,12.1,2023,qual
61.0,Lily TRANFIELD,GBR,3.5,6.35,0.3,9.55,2022,qual
133.0,Lucie TRNKOVA,CZE,4.5,6.6,0.0,11.1,2022,qual
46.0,Lucie TRNKOVA,CZE,4.5,7.6,0.0,12.1,2022,qual
8.0,Lucie TRNKOVA,CZE,4.5,7.466,0.0,11.966,2023,final
8.0,Lucie TRNKOVA,CZE,4.6,7.6,0.0,12.2,2023,qual
10.0,Lucie TRNKOVA,CZE,4.6,7.3,0.0,11.9,2023,qual
86.0,Lucie TRNKOVA,CZE,4.3,7.033,0.0,11.333,2023,qual
114.0,Maria TRONRUD,NOR,4.2,7.5,0.0,11.7,2022,qual
81.0,Maria TRONRUD,NOR,4.0,7.366,0.0,11.366,2022,qual
13.0,Maria TRONRUD,NOR,4.4,7.6,0.0,12.0,2023,qual
28.0,Maria TRONRUD,NOR,4.2,6.566,0.3,10.466,2023,qual
24.0,Maria TRONRUD,NOR,4.4,5.566,0.3,9.666,2023,AAfinal
21.0,Maria TRONRUD,NOR,4.9,7.766,0.0,12.666,2023,qual
124.0,Zala TRTNIK,SLO,4.1,7.4,0.0,11.5,2022,qual
73.0,Zala TRTNIK,SLO,4.5,7.133,0.0,11.633,2022,qual
14.0,Zala TRTNIK,SLO,4.5,7.6,0.0,12.1,2023,qual
27.0,Zala TRTNIK,SLO,4.6,6.466,0.0,11.066,2023,qual
19.0,Zala TRTNIK,SLO,4.5,7.766,0.1,12.166,2023,qual
14.0,Zala TRTNIK,SLO,4.5,7.033,0.0,11.533,2023,qual
89.0,Zala TRTNIK,SLO,5.0,6.566,0.3,11.266,2023,qual
103.0,Magdalini TSIORI,GRE,4.0,7.066,0.3,10.766,2023,qual
112.0,Andy TURISKI,ISR,4.6,5.833,0.0,10.433,2023,qual
18.0,Sydney TURNER,CAN,5.3,8.0,0.0,13.3,2022,qual
17.0,Sydney TURNER,CAN,4.6,7.65,0.0,12.25,2023,qual
27.0,Shraddha Talekar,IND,3.8,6.633,0.0,10.433,2022,qual
14.0,Bilge Tarhan,TUR,4.6,7.433,0.0,12.033,2023,qual
7.0,Nazanin Teymurova,AZE,4.6,8.0,0.0,12.6,2023,final
4.0,Nazanin Teymurova,AZE,4.8,8.067,0.0,12.867,2023,qual
5.0,Ylea Tollet,BEL,4.9,7.9,0.0,12.8,2023,final
5.0,Ylea Tollet,BEL,4.9,7.933,0.0,12.833,2023,qual
20.0,Brynn Torry,USA,4.7,7.15,0.0,11.85,2023,AAfinal
6.0,Lucie Trnkova,CZE,4.5,7.166,0.0,11.666,2022,final
5.0,Lucie Trnkova,CZE,4.6,7.6,0.0,12.2,2022,qual
7.0,Lucie Trnkova,CZE,4.7,7.033,0.0,11.733,2022,qual
6.0,Lucie Trnkova,CZE,4.5,7.233,0.0,11.733,2022,final
19.0,Andy Turiski,ISR,4.2,6.467,0.0,10.667,2023,qual
24.0,Juliane Tøssebro,NOR,4.5,6.366,0.0,10.866,2022,qual
27.0,Goksu UCTAS SANLI,TUR,5.1,7.6,0.1,12.6,2022,qual
110.0,Brygida URBANSKA,POL,3.7,6.2,0.0,9.9,2022,qual
87.0,Brygida URBANSKA,POL,4.4,7.1,0.2,11.3,2023,qual
98.0,Elena USAKOVA,SVK,4.0,7.0,0.0,11.0,2022,qual
6.0,Kohane USHIOKU,JPN,5.4,7.766,0.3,12.866,2023,qual
4.0,Vladislava Urazova,RUS,4.8,7.733,0.3,12.233,2022,final
1.0,Vladislava Urazova,RUS,4.8,7.933,0.1,12.633,2022,qual
10.0,Lisa VAELEN,BEL,5.1,8.266,0.0,13.366,2022,AAfinal
23.0,Lisa VAELEN,BEL,5.2,8.1,0.1,13.2,2022,qual
12.0,Lisa VAELEN,BEL,5.1,7.966,0.0,13.066,2022,qual
9.0,Lisa VAELEN,BEL,5.1,8.0,0.0,13.1,2022,TeamFinal
4.0,Lisa VAELEN,BEL,5.3,7.833,0.0,13.133,2023,AAfinal
14.0,Lisa VAELEN,BEL,5.3,7.566,0.0,12.866,2023,qual
66.0,Olivia VAETTOE,FIN,5.0,7.066,0.3,11.766,2023,qual
5.0,Yiseth VALENZUELA,COL,4.3,8.0,0.0,12.3,2023,AAfinal
5.0,Yiseth VALENZUELA,COL,4.7,7.7,0.0,12.4,2023,final
9.0,Yiseth VALENZUELA,COL,4.1,8.1,0.0,12.2,2023,qual
31.0,Shade VAN OORSCHOT,NED,5.1,7.466,0.0,12.566,2022,qual
26.0,Vera VAN POL,NED,4.8,7.833,0.0,12.633,2022,qual
14.0,Vera VAN POL,NED,4.8,8.0,0.0,12.8,2022,TeamFinal
16.0,Vera VAN POL,NED,5.0,7.833,0.1,12.733,2023,qual
28.0,Vera VAN POL,NED,4.8,7.25,0.3,11.75,2023,qual
23.0,Sanna VEERMAN,NED,5.1,7.033,0.4,11.733,2023,qual
42.0,Sanna VEERMAN,NED,4.4,7.733,0.0,12.133,2023,qual
29.0,Sanna VEERMAN,NED,4.8,7.2,0.3,11.7,2023,qual
131.0,Tara VELLA CLARK,MLT,4.2,7.333,0.4,11.133,2022,qual
87.0,Tara VELLA CLARK,MLT,4.3,7.0,0.0,11.3,2022,qual
116.0,Tara VELLA CLARK,MLT,4.2,6.133,0.4,9.933,2023,qual
63.0,Jutta VERKEST,BEL,4.8,7.733,0.0,12.533,2022,qual
29.0,Jutta VERKEST,BEL,4.8,7.766,0.0,12.566,2022,qual
20.0,Jutta VERKEST,BEL,4.8,7.5,0.0,12.3,2022,TeamFinal
33.0,Jutta VERKEST,BEL,4.6,7.7,0.0,12.3,2023,qual
6.0,Jutta VERKEST,BEL,4.6,7.066,0.0,11.666,2023,final
4.0,Jutta VERKEST,BEL,5.0,7.95,0.0,12.95,2023,qual
31.0,Maria VILLEGAS,COL,4.2,7.0,0.6,10.6,2023,qual
5.0,Naomi VISSER,NED,5.6,8.166,0.0,13.766,2022,AAfinal
5.0,Naomi VISSER,NED,5.7,7.966,0.0,13.666,2022,final
7.0,Naomi VISSER,NED,5.6,8.066,0.0,13.666,2022,qual
6.0,Naomi VISSER,NED,5.4,7.733,0.0,13.133,2022,final
3.0,Naomi VISSER,NED,5.6,8.033,0.0,13.633,2022,qual
11.0,Naomi VISSER,NED,5.4,7.633,0.0,13.033,2022,TeamFinal
3.0,Naomi VISSER,NED,5.6,7.6,0.0,13.2,2023,AAfinal
4.0,Naomi VISSER,NED,5.8,7.666,0.0,13.466,2023,final
3.0,Naomi VISSER,NED,5.8,7.866,0.0,13.666,2023,qual
12.0,Alice VLKOVA,CZE,5.0,7.533,0.0,12.533,2023,qual
17.0,Alice VLKOVA,CZE,5.0,7.233,0.0,12.233,2023,AAfinal
31.0,Alice VLKOVA,CZE,5.0,7.4,0.0,12.4,2023,qual
19.0,Tisha VOLLEMAN,NED,4.7,7.966,0.0,12.666,2022,AAfinal
24.0,Tisha VOLLEMAN,NED,5.1,8.1,0.0,13.2,2022,qual
13.0,Tisha VOLLEMAN,NED,5.0,8.0,0.0,13.0,2022,qual
7.0,Tisha VOLLEMAN,NED,5.3,7.866,0.0,13.166,2022,TeamFinal
6.0,Tisha VOLLEMAN,NED,5.0,7.9,0.1,12.8,2023,final
5.0,Tisha VOLLEMAN,NED,5.0,8.133,0.0,13.133,2023,qual
5.0,Tisha VOLLEMAN,NED,4.9,7.533,0.0,12.433,2023,final
12.0,Tisha VOLLEMAN,NED,5.1,7.55,0.0,12.65,2023,qual
4.0,Tisha Manouk Gijs VOLLEMAN,NED,5.3,7.733,0.0,13.03,2023,final
9.0,Tisha Manouk Gijs VOLLEMAN,NED,4.7,7.733,0.0,12.433,2023,qual
3.0,Tisha Manouk Gijs VOLLEMAN,NED,5.2,7.8,0.0,13.0,2023,AAfinal
44.0,Sarah VOSS,GER,4.3,7.9,0.1,12.1,2022,qual
24.0,Sarah VOSS,GER,4.9,6.966,0.6,11.266,2022,TeamFinal
13.0,Sarah VOSS,GER,5.0,7.466,0.0,12.466,2023,AAfinal
85.0,Sarah VOSS,GER,4.8,6.9,0.3,11.4,2023,qual
22.0,Truong Khanh Van,VIE,3.4,7.533,0.0,10.933,2022,qual
17.0,Gabriella Van Frayen,USA,5.1,7.0,0.0,12.1,2023,AAfinal
3.0,Claudia Villalba,ESP,4.5,7.666,0.1,12.066,2022,qual
4.0,Claudia Villalba,ESP,4.5,7.5,0.0,12.0,2022,final
7.0,Naomi Visser,NED,5.0,7.633,0.1,12.533,2022,qual
8.0,Naomi Visser,NED,5.0,6.733,0.3,11.433,2022,final
3.0,Tisha Volleman,NED,5.0,7.133,0.0,12.133,2022,final
2.0,Tisha Volleman,NED,4.9,7.866,0.0,12.766,2022,qual
25.0,Elisabeth WAGNER,GER,4.1,7.5,0.0,11.6,2023,qual
16.0,Elisabeth WAGNER,GER,4.1,7.533,0.1,11.533,2023,AAfinal
62.0,Hazuki WATANABE,JPN,4.7,7.833,0.0,12.533,2022,qual
33.0,Hazuki WATANABE,JPN,4.9,6.7,0.0,11.6,2023,qual
28.0,Hannah WAYMAN,GBR,4.0,7.65,0.0,11.65,2022,qual
47.0,Xiaoyuan WEI,CHN,5.0,7.733,0.0,12.733,2022,qual
20.0,Emelie WESTLUND,SWE,4.3,7.666,0.0,11.966,2023,AAfinal
60.0,Emelie WESTLUND,SWE,4.1,7.766,0.0,11.866,2023,qual
108.0,Nathalie WESTLUND,SWE,4.4,7.4,0.0,11.8,2022,qual
42.0,Nathalie WESTLUND,SWE,4.2,8.1,0.0,12.3,2022,qual
9.0,Nathalie WESTLUND,SWE,4.2,7.8,0.0,12.0,2023,qual
36.0,Nathalie WESTLUND,SWE,4.2,8.0,0.0,12.2,2023,qual
12.0,Emily WHITEHEAD,AUS,5.0,6.95,0.1,11.85,2022,AAfinal
3.0,Emily WHITEHEAD,AUS,5.0,8.1,0.1,13.0,2022,final
4.0,Emily WHITEHEAD,AUS,5.0,7.85,0.1,12.75,2022,qual
65.0,Anina WILDI,SUI,4.6,7.866,0.0,12.466,2022,qual
41.0,Anina WILDI,SUI,4.7,7.633,0.0,12.333,2022,qual
21.0,Harriet WINGROVE,AUS,5.0,7.4,0.3,12.1,2023,qual
39.0,Natalie WOLFGANG,GER,4.1,7.0,0.3,10.8,2023,qual
33.0,Poppy WOODHEAD,GBR,4.0,7.3,0.4,10.9,2023,qual
32.0,Jessica WRIGHT,GBR,4.1,7.5,0.0,11.6,2022,qual
10.0,Tilly WRIGHT,GBR,4.4,7.85,0.0,12.25,2023,qual
54.0,Anny WU,SUI,4.6,7.366,0.0,11.966,2023,qual
31.0,Sing WU,TPE,4.1,7.166,0.0,11.266,2023,qual
23.0,Paityn Walker,USA,4.7,6.45,0.1,11.05,2022,AAfinal
28.0,Kelise Woolford,USA,4.5,6.45,0.0,10.95,2023,AAfinal
14.0,Chiharu YAMADA,JPN,5.3,7.8,0.0,13.1,2022,AAfinal
28.0,Chiharu YAMADA,JPN,5.3,7.8,0.0,13.1,2022,qual
32.0,Chiharu YAMADA,JPN,5.1,6.65,0.1,11.65,2023,qual
24.0,Nanami YAMAMOTO,JPN,4.9,7.0,0.0,11.9,2023,qual
10.0,Emma YAP,SGP,4.4,7.45,0.0,11.85,2022,AAfinal
19.0,Emma YAP,SGP,4.5,7.6,0.1,12.0,2022,qual
19.0,Darya YASSINSKAYA,KAZ,4.7,7.4,0.1,12.0,2023,qual
32.0,Darya YASSINSKAYA,KAZ,4.4,6.3,0.6,10.1,2023,qual
16.0,Darya YASSINSKAYA,KAZ,4.3,6.833,0.0,11.133,2023,qual
54.0,Seojeong YEO,KOR,5.1,7.533,0.0,12.633,2022,qual
137.0,Korkem YERBOSSYNKYZY,KAZ,4.4,5.9,0.0,10.3,2022,qual
101.0,Bengisu YILDIZ,TUR,4.6,7.366,0.0,11.966,2022,qual
89.0,Bengisu YILDIZ,TUR,4.7,6.533,0.0,11.233,2022,qual
18.0,Bengisu YILDIZ,TUR,4.7,7.333,0.0,12.033,2023,qual
77.0,Bengisu YILDIZ,TUR,4.6,7.1,0.1,11.6,2023,qual
20.0,Boeun YUN,KOR,4.3,7.4,0.0,11.7,2023,qual
15.0,Boeun YUN,KOR,4.4,7.2,0.0,11.6,2023,AAfinal
25.0,Darya Yassinskaya,KAZ,4.2,6.466,0.0,10.666,2022,qual
68.0,Jin ZHANG,CHN,5.4,7.366,0.4,12.366,2022,qual
7.0,Jin ZHANG,CHN,5.4,6.966,0.0,12.36,2023,final
4.0,Jin ZHANG,CHN,5.4,7.866,0.0,13.266,2023,qual
30.0,Aiyu ZHU,GER,4.2,7.366,0.3,11.266,2023,qual
14.0,Aiyu ZHU,GER,4.1,7.6,0.0,11.7,2023,AAfinal
11.0,Evandra ZLOBEC,CAN,4.9,7.75,0.0,12.65,2023,qual
107.0,Christina ZWICKER,CRO,4.4,6.533,0.3,10.633,2023,qual
6.0,Lexi Zeiss,USA,5.0,8.0,0.0,13.0,2022,AAfinal
6.0,Lexi Zeiss,USA,5.2,7.95,0.0,13.15,2023,AAfinal
13.0,Alicia Zhou,USA,4.9,7.65,0.0,12.55,2023,AAfinal
7.0,Aiyu Zhu,GER,4.8,6.533,0.1,11.233,2022,final
5.0,Aiyu Zhu,GER,4.8,7.2,0.1,11.9,2022,qual
20.0,Kristina Zivadinovic,none,4.3,7.033,0.0,11.333,2023,qual
1.0,Marta Pihan-Kulesza,POL,5.8,8.425,0.0,14.225,2015,final
2.0,Andreea Munteanu,ROU,5.5,8.325,0.0,13.825,2015,final
3.0,Filipa Martins,POR,5.3,8.175,0.0,13.475,2015,final
4.0,Ayelen Tarabini,ARG,5.3,8.125,-0.1,13.325,2015,final
5.0,Lisa Ecker,AUT,5.0,7.95,0.0,12.95,2015,final
6.0,Dorina Böczögö,HUN,5.2,7.75,-0.1,12.85,2015,final
7.0,Tutya Yilmaz,TUR,5.2,7.125,-0.4,11.925,2015,final
8.0,Argyro Afrati,GRE,4.9,7.175,-0.3,11.775,2015,final
1.0,Andreea Munteanu,ROU,5.8,8.6,0.0,14.4,2015,qual
2.0,Kim Janas,GER,5.9,7.966,-0.1,13.766,2015,qual
3.0,Katarzyna Jurkowska-Kowalska,POL,5.6,8.033,-0.1,13.533,2015,qual
4.0,Caterina Barloggio,SUI,5.0,8.466,0.0,13.466,2015,qual
5.0,Tzuf Feldon,ISR,5.4,7.933,0.0,13.333,2015,qual
6.0,Ana Perez,ESP,5.4,7.9,0.0,13.3,2015,qual
7.0,Ayelen Tarabini,ARG,5.4,7.866,0.0,13.266,2015,qual
8.0,Filipa Martins,POR,5.1,8.033,0.0,13.133,2015,qual
9.0,Dorina Böczögö,HUN,5.4,7.8,-0.1,13.1,2015,qual
10.0,Pauline Schäfer,GER,5.8,7.266,0.0,13.066,2015,qual
11.0,Oksana Chusovitina,UZB,5.4,7.533,0.0,12.933,2015,qual
12.0,Veronika Cenkova,CZE,5.1,7.566,0.0,12.666,2015,qual
13.0,Paula Plichta,POL,5.4,7.3,-0.1,12.6,2015,qual
14.0,Pauline Tratz,GER,4.5,7.966,0.0,12.466,2015,qual
15.0,Dilnoza Abdusalimova,UZB,5.4,7.166,-0.1,12.466,2015,qual
16.0,Vasiliki Millousi,GRE,5.5,7.066,-0.1,12.466,2015,qual
17.0,Andreea Iridon,ROU,5.6,6.766,0.0,12.366,2015,qual
18.0,Anna Salmi,FIN,4.5,7.6,0.0,12.1,2015,qual
19.0,Dina Nygaard,NOR,4.6,7.5,-0.1,12.0,2015,qual
20.0,Mariana Pitrez,POR,4.5,7.333,0.0,11.833,2015,qual
21.0,Tutya Yilmaz,TUR,5.7,6.033,0.0,11.733,2015,qual
22.0,Lisa Ecker,AUT,4.7,6.9,0.0,11.6,2015,qual
23.0,Gaia Nesurini,SUI,4.2,7.2,0.0,11.4,2015,qual
24.0,Maria Simou,GRE,4.6,6.733,0.0,11.333,2015,qual
25.0,Boglarka Devai,HUN,4.1,7.133,-0.1,11.133,2015,qual
26.0,Gaya Giladi,ISR,4.6,6.5,0.0,11.1,2015,qual
27.0,Diana Jerofejeva,LAT,4.0,6.866,0.0,10.866,2015,qual
28.0,Ekin Morova,TUR,4.9,6.033,-0.1,10.833,2015,qual
29.0,Anastasija Dubova,LAT,4.2,6.5,0.0,10.7,2015,qual
30.0,Nora Fernandez,ESP,4.9,5.633,0.0,10.533,2015,qual
31.0,Tjasa Kysselef,SLO,4.0,6.466,0.0,10.466,2015,qual
32.0,Nato Dzidziguri,GEO,5.0,5.433,-0.1,10.333,2015,qual
33.0,Kristina Pravdina,AZE,4.8,5.466,0.0,10.266,2015,qual
34.0,Ellis O’Reilly,IRL,4.8,5.433,-0.1,10.133,2015,qual
35.0,Maria Belen Stoffel,ARG,4.3,5.733,0.0,10.033,2015,qual
36.0,Jasmin Mader,AUT,5.1,4.833,0.0,9.933,2015,qual
37.0,Tatjana Holeczek,SLO,3.8,5.733,0.0,9.533,2015,qual
1.0,Jade Carey,USA,6.2,8.266,0.0,14.466,2019,Final
2.0,Lara Mori,ITA,5.6,7.833,0.0,13.433,2019,Final
3.0,Vanessa Ferrari,ITA,5.2,8.1,0.0,13.3,2019,Final
4.0,Marta Pihan-Kulesza,POL,5.4,7.933,-0.1,13.233,2019,Final
5.0,Marine Boyer,FRA,5.0,8.2,0.0,13.2,2019,Final
6.0,Varvara Zubova,RUS,5.1,8.0,0.0,13.1,2019,Final
7.0,Kim Bui,GER,5.2,7.833,0.0,13.033,2019,Final
8.0,Coline Devillard,FRA,4.8,7.9,-0.3,12.4,2019,Final
1.0,Jade Carey,USA,5.9,8.2,-0.1,14.0,2019,Qual
2.0,Marine Boyer,FRA,5.0,8.2,0.0,13.2,2019,Qual
3.0,Kim Bui,GER,5.2,8.0,0.0,13.2,2019,Qual
4.0,Lara Mori,ITA,5.3,7.866,0.0,13.166,2019,Qual
5.0,Varvara Zubova,RUS,5.1,7.966,0.0,13.066,2019,Qual
6.0,Marta Pihan-Kulesza,POL,5.2,7.933,-0.1,13.033,2019,Qual
7.0,Vanessa Ferrari,ITA,5.3,7.833,-0.1,13.033,2019,Qual
8.0,Coline Devillard,FRA,4.8,8.033,0.0,12.833,2019,Qual
9.0,Phoebe Jakubczyk,GBR,5.0,7.833,0.0,12.833,2019,Qual
10.0,Diana Varinska,UKR,4.7,8.066,0.0,12.766,2019,Qual
11.0,Emily Thomas,GBR,4.8,7.966,0.0,12.766,2019,Qual
12.0,Ana Derek,CRO,5.0,7.833,-0.1,12.733,2019,Qual
13.0,Nazli Savranbasi,TUR,5.0,7.6,0.0,12.6,2019,Qual
14.0,Paula Mejias,PUR,5.1,7.466,-0.1,12.466,2019,Qual
15.0,Aneta Holasova,CZE,4.7,7.833,-0.1,12.433,2019,Qual
16.0,Adela Sajn,SLO,4.4,8.0,0.0,12.4,2019,Qual
17.0,Kim Son Hyang,PRK,5.3,7.2,-0.1,12.4,2019,Qual
18.0,Yumika Nakamura,JPN,4.6,7.766,0.0,12.366,2019,Qual
19.0,Soyoka Hanawa,JPN,4.8,7.466,0.0,12.266,2019,Qual
20.0,Zhao Shiting,CHN,5.1,7.1,0.0,12.2,2019,Qual
21.0,Lai Pin-Ju,TPE,4.7,7.3,0.0,12.0,2019,Qual
22.0,An Chang Ok,PRK,5.0,6.933,0.0,11.933,2019,Qual
23.0,Csenge Bacskay,HUN,4.4,7.433,-0.1,11.733,2019,Qual
24.0,Demet Mutlu,TUR,4.6,6.9,0.0,11.5,2019,Qual
25.0,Wu Sing-Fen,TPE,4.1,7.366,0.0,11.466,2019,Qual
26.0,Ominakhon Khalilova,UZB,4.6,7.166,-0.3,11.466,2019,Qual
27.0,Lucie Jirikova,CZE,4.7,6.5,0.0,11.2,2019,Qual
28.0,Gabriela Janik,POL,4.5,6.933,-0.3,11.133,2019,Qual
29.0,Marina Nekrasova,AZE,4.1,6.666,0.0,10.766,2019,Qual
30.0,Marcia Vidiaux,CUB,2.5,7.5,-0.1,9.9,2019,Qual
1.0,Larisa Iordache,eu,5.6,7.85,0.0,13.45,2020,0
2.0,Göksu Üçtaş Şanlı,eu,4.8,8.3,0.0,13.1,2020,0
3.0,Lihie Raz,eu,4.9,7.85,0.0,12.75,2020,0
4.0,Diana Varinska,eu,4.7,7.95,0.0,12.65,2020,0
5.0,Antonia Duță,eu,4.9,7.8,0.1,12.6,2020,0
6.0,Angelina Radivilova,eu,5.0,7.6,0.0,12.6,2020,0
7.0,Zója Székely,eu,4.4,8.1,0.3,12.2,2020,0
8.0,Dorina Böczögő,eu,4.9,7.2,0.0,12.1,2020,0
1.0,Carlotta Ferlito,ITA,5.3,7.9,0.0,13.2,2019,0
2.0,Aiko Sugihara,JPN,5.3,7.7,0.0,13.0,2019,0
3.0,Uliana Perebinosova,RUS,4.7,8.0,0.0,12.7,2019,0
4.0,Farah Ann Abdul Hadi,MAS,4.6,7.95,0.0,12.55,2019,0
5.0,Hitomi Hatakeda,JPN,4.7,7.85,0.0,12.55,2019,0
6.0,Lilia Akhaimova,RUS,5.5,6.75,0.0,12.25,2019,0
7.0,Jessica Dowling,CAN,4.6,7.45,0.1,11.95,2019,0
8.0,Barbora Mokosova,SVK,4.7,7.1,0.0,11.8,2019,0
1.0,Larisa Iordache,ROU,5.8,8.625,0.0,14.425,2014,final
2.0,Diana Bulimar,ROU,5.7,8.6,0.0,14.3,2014,final
3.0,Isabela Onyshko,CAN,5.5,8.325,-0.1,13.725,2014,final
4.0,Lauren Mitchell,AUS,5.5,8.075,-0.1,13.475,2014,final
5.0,Charlotte Sullivan,NZL,5.5,7.45,0.0,12.95,2014,final
6.0,Dorina Böczögö,HUN,5.5,7.8,-0.5,12.8,2014,final
7.0,Sasa Golob,SLO,5.3,7.825,-0.4,12.725,2014,final
8.0,Laura Schulte,SUI,5.0,7.675,-0.1,12.575,2014,final
1.0,Larisa Iordache,ROU,5.8,8.75,0.0,14.55,2014,qual
2.0,Diana Bulimar,ROU,5.6,8.75,0.0,14.35,2014,qual
3.0,Lauren Mitchell,AUS,5.8,8.5,0.0,14.3,2014,qual
4.0,Isabela Onyshko,CAN,5.6,8.3,0.0,13.9,2014,qual
5.0,Dorina Böczögö,HUN,5.3,8.2,0.0,13.5,2014,qual
6.0,Sasa Golob,SLO,5.4,8.25,-0.3,13.35,2014,qual
7.0,Charlotte Sullivan,NZL,5.5,7.7,0.0,13.2,2014,qual
8.0,Valerija Grisane,LAT,5.2,7.95,-0.1,13.05,2014,qual
9.0,Laura Schulte,SUI,5.0,7.85,0.0,12.85,2014,qual
10.0,Jana Sikulova,CZE,4.8,8.15,-0.2,12.75,2014,qual
11.0,Nicole Hitz,SUI,4.9,7.75,-0.1,12.55,2014,qual
12.0,Ashly Lau,SGP,4.5,7.95,0.0,12.45,2014,qual
13.0,Kristyna Palesova,CZE,5.0,7.45,0.0,12.45,2014,qual
14.0,Elena Rega,UZB,4.4,8.05,-0.1,12.35,2014,qual
15.0,Tünde Csillag,HUN,5.4,7.0,-0.1,12.3,2014,qual
16.0,Demet Mutlu,TUR,4.0,8.2,0.0,12.2,2014,qual
17.0,Alexandra Eade,AUS,5.4,6.9,-0.1,12.2,2014,qual
18.0,Katsiaryna Fiadutsik,BLR,4.0,8.15,0.0,12.15,2014,qual
19.0,Anastasiya Yekimenka,BLR,4.7,7.45,-0.1,12.05,2014,qual
20.0,Courtney McGregor,NZL,5.5,6.45,0.0,11.95,2014,qual
21.0,Janessa Dai,SGP,4.8,7.0,0.0,11.8,2014,qual
22.0,Shaden Wohdan,QAT,4.3,7.3,0.0,11.6,2014,qual
