ID,HouseType,Size,Price,LotSize,Balcony,LivingSpace,NumberRooms,YearBuilt,Locality,PostalCode
3002674058,MULTIPLE_DWELLING,L,3748500,,,,,1920,Porrentruy,2900
3002674023,MULTIPLE_DWELLING,L,5872650,2,,,,1905,Schlierbach,6231
3002673995,ROW_HOUSE,L,948150,,TRUE,220,7.5,1992,Savièse,1965
3001279744,SINGLE_HOUSE,L,2271150,240,,300,8.5,2020,Thierachern,3634
4000833088,VILLA,L,2190300,1034,FALSE,260,9.5,1947,Evilard,2533
4000830781,SINGLE_HOUSE,L,1277430,552,,220,8.5,1972,Erlinsbach SO,5015
4000829403,SINGLE_HOUSE,L,1617000,636,FALSE,230,8.5,,Pieterlen,2542
4000829400,BIFAMILIAR_HOUSE,L,1352400,456,FALSE,170,8.5,1946,Biel/Bienne,2502
4000828895,SINGLE_HOUSE,M,0,697,,140,8.5,1951,Sevelen,9475
4000828620,ROW_HOUSE,L,,209,TRUE,420,10,1990,Wangen b. Olten,4612
4000828611,SINGLE_HOUSE,M,1318590,913,FALSE,190,8.5,1988,Trimbach,4632
4000819611,SINGLE_HOUSE,M,0,912,TRUE,390,9.5,1984,Kehrsatz,3122
4000811059,SINGLE_HOUSE,M,1014300,633,TRUE,180,9.5,1987,Flums,8890
4000803135,MULTIPLE_DWELLING,L,2337300,501,TRUE,400,15,1918,Freienstein,8427
4000803134,SINGLE_HOUSE,L,2337300,501,TRUE,400,15,1918,Freienstein,8427
4000802465,FARM_HOUSE,L,2425500,843,TRUE,350,7.5,1840,Attikon,8544
4000802404,BIFAMILIAR_HOUSE,L,1174530,172,TRUE,180,9.5,1996,Diepoldsau,9444
4000801905,BIFAMILIAR_HOUSE,L,1536150,288,TRUE,190,7.5,1985,St. Gallen,9000
4000801339,BIFAMILIAR_HOUSE,L,1756650,1368,,280,9.5,1900,Rüthi (Rheintal),9464
4000799409,SINGLE_HOUSE,M,2638650,90,,220,11.5,1739,Horgen,8810
4000795072,VILLA,L,1834560,1540,TRUE,330,13,1951,Sierre,3960
4000783343,SINGLE_HOUSE,L,1492050,233,,,8.5,2024,Altishausen,8573
4000783341,SINGLE_HOUSE,L,1727250,332,,,9.5,2024,Altishausen,8573
4000783339,SINGLE_HOUSE,L,1786050,282,,,9.5,2024,Altishausen,8573
4000783337,MULTIPLE_DWELLING,L,2058000,596,,,,,Sommeri,8580
4000783336,SINGLE_HOUSE,L,2043300,704,,,7.5,2023,Wuppenau,9514
4000783333,SINGLE_HOUSE,L,1999200,557,,,9.5,2023,Wuppenau,9514
4000782594,TERRACE_HOUSE,L,955500,765,TRUE,140,8.5,1994,Oensingen,4702
4000781433,SINGLE_HOUSE,L,3087000,1728,,380,9.5,2016,Trogen,9043
4000780239,SINGLE_HOUSE,L,2587200,310,,280,9.5,2005,Lufingen,8426
4000779701,SINGLE_HOUSE,L,1690500,,TRUE,250,,1983,Altstätten SG,9450
4000771479,SINGLE_HOUSE,M,1734600,120,TRUE,230,7.5,2017,Grüsch,7214
4000768009,ROW_HOUSE,M,1205400,241,TRUE,180,8.5,1972,Hindelbank,3324
4000757460,ROW_HOUSE,L,2241750,157,TRUE,330,8.5,1568,Le Landeron,2525
4000755581,RUSTICO,L,1558200,19961,TRUE,190,8.5,,Palagnedra,6657
4000755579,VILLA,L,3087000,606,FALSE,310,8.5,1995,Gordola,6596
4000755433,CHALET,L,1455300,,TRUE,,11.5,2000,Unterbäch VS,3944
4000740680,BIFAMILIAR_HOUSE,M,0,307,,300,12.5,1998,Rorbas,8427
4000735622,SINGLE_HOUSE,L,1808100,624,,,9.5,2023,Wuppenau,9514
4000732464,BIFAMILIAR_HOUSE,L,1161120,396,,170,9.5,1947,Schaffhausen,8200
4000730430,SINGLE_HOUSE,M,1521450,617,TRUE,180,8.5,1971,Derendingen,4552
4000722687,SINGLE_HOUSE,L,1690500,549,,170,8.5,1967,Höri,8181
4000713478,ROW_HOUSE,L,1058400,254,,250,7.5,1865,Ollon VD,1867
4000712805,SINGLE_HOUSE,L,1543500,,,180,8.5,2004,Ipsach,2563
4000712437,BIFAMILIAR_HOUSE,L,1264020,442,TRUE,190,9.5,1947,Schaffhausen,8200
4000711371,ROW_HOUSE,L,867120,180,,160,8.5,1932,Schaffhausen,8200
4000706631,VILLA,M,3185490,984,TRUE,290,9.5,1959,Weggis,6353
4000720933,SINGLE_HOUSE,L,1440600,677,TRUE,320,13,,Brugg,5200
3002802325,MULTIPLE_DWELLING,L,2638650,,TRUE,,,,Biel/Bienne,2502
3002527999,SINGLE_HOUSE,L,8599500,1000,TRUE,620,16.5,1994,Grindelwald,3818
4000816400,SINGLE_HOUSE,L,3675000,1200,,360,9.5,2024,Staad SG,9422
3003447880,SINGLE_HOUSE,S,0,304,TRUE,310,,1966,Ulrichen,3988
4000719161,ROW_HOUSE,L,1146600,,,180,9,1984,Mülligen,5243
4000704784,BIFAMILIAR_HOUSE,L,1425900,344,TRUE,280,13,1975,Studen BE,2557
4000699225,SINGLE_HOUSE,L,1168650,715,TRUE,300,9.5,1929,Huttwil,4950
4000683171,BIFAMILIAR_HOUSE,L,4336500,403,TRUE,430,8.5,1989,Egg b. Zürich,8132
4000672443,BIFAMILIAR_HOUSE,L,1543500,361,TRUE,220,8.5,2003,Muolen,9313
4000666177,SINGLE_HOUSE,L,2168250,258,TRUE,190,8.5,2023,Konolfingen,3510
4000645194,SINGLE_HOUSE,M,3763200,1986,TRUE,560,,1830,Nusshof,4453
4000616724,SINGLE_HOUSE,L,1536150,880,,200,7,2001,Fétigny,1532
4000615639,SINGLE_HOUSE,L,0,684,,240,11,1899,Steckborn,8266
4000568178,MULTIPLE_DWELLING,L,3307500,,,,,1966,Ramsen,8262
4000563553,SINGLE_HOUSE,L,1609650,734,,230,8.5,1996,Payerne,1530
4000542556,SINGLE_HOUSE,L,1014300,601,,250,11,1903,Le Locle,2400
4000542555,BIFAMILIAR_HOUSE,L,2050650,554,TRUE,240,7.5,2023,Les Cullayes,1080
4000487294,SINGLE_HOUSE,L,2587200,,,510,12.5,1993,Vacallo,6833
4000444538,SINGLE_HOUSE,L,1029000,744,,160,8.5,2003,Chamoson,1955
