Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Caitlin ROOSKRANTZ,RSA,w,2022-03-29,2022 Varna World Challenge Cup,qual,FX,14.0,4.7,7.55,0.0,12.25
Caitlin ROOSKRANTZ,RSA,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,9.0,5.6,6.75,0.0,12.35
Caitlin ROOSKRANTZ,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,103.0,4.4,7.3,0.0,11.7
Caitlin ROOSKRANTZ,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,70.0,4.8,7.633,0.0,12.433
Caitlin ROOSKRANTZ,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,46.0,5.6,7.3,0.0,12.9
Caitlin ROOSKRANTZ,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,78.0,4.2,8.866,0.0,13.066
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,16.0,4.8,6.05,0.0,10.85
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,24.0,4.8,6.3,0.0,11.1
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,6.0,4.9,7.6,0.0,12.5
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,12.0,4.9,7.7,0.1,12.5
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,9.0,5.3,6.85,0.0,12.15
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,UB,3.0,5.8,7.633,0.0,13.433
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,7.0,5.8,7.55,0.0,13.35
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,9.0,4.2,8.65,0.0,12.85
Abigail ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,22.0,4.7,6.65,0.0,11.35
Abigail ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,34.0,4.4,7.2,0.0,11.6
Abigail ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,32.0,4.2,6.65,0.0,10.85
Abigail ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,33.0,4.2,8.55,0.1,12.65
Abigail ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,33.0,3.6,8.7,0.0,12.3
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,17.0,4.7,7.0,0.0,11.7
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,19.0,4.5,7.05,0.0,11.55
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,32.0,4.1,6.5,0.0,10.6
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,VT1,7.0,4.2,8.75,0.0,12.95
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,7.0,4.2,8.850000000000001,0.0,13.05
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,VT2,7.0,3.8,8.75,0.0,12.55
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT2,7.0,3.8,8.7,0.0,12.5
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,25.0,4.5,6.7,0.0,11.2
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,13.0,4.9,7.45,0.0,12.35
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,23.0,4.4,7.0,0.0,11.4
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,2.0,4.6,8.7,0.0,13.3
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,13.0,4.6,8.75,0.3,13.05
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,2.0,3.8,8.85,0.0,12.65
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,13.0,3.8,8.8,0.0,12.6
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,BB,8.0,4.6,7.25,0.0,11.85
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,8.0,4.8,7.55,0.0,12.35
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,9.0,4.9,7.5,0.1,12.3
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,12.0,4.9,7.2,0.0,12.1
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,VT1,2.0,4.6,8.85,0.0,13.45
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,1.0,4.6,8.9,0.0,13.5
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,VT2,2.0,3.8,8.7,0.0,12.5
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT2,1.0,3.8,8.899999999999999,0.0,12.7
Katelyn ROSEN,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,16.0,4.7,7.6,0.0,12.3
Katelyn ROSEN,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,6.0,5.2,7.8,0.0,13.0
Katelyn ROSEN,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,20.0,4.8,6.8,0.0,11.6
Katelyn ROSEN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,15.0,5.2,6.7,0.0,11.9
Katelyn ROSEN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,11.0,5.4,7.6,0.3,12.7
Katelyn ROSEN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,16.0,5.4,7.15,0.0,12.55
Emma ROSS,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,17.0,4.5,6.133,0.0,10.633
Emma ROSS,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,FX,9.0,5.0,7.533,0.4,12.133
Emma ROSS,AUS,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,13.0,4.6,7.533,0.0,12.133
Emma ROSS,AUS,w,2023-05-28,2023 Varna World Challenge Cup,final,FX,3.0,5.0,7.666,0.1,12.566
Emma ROSS,AUS,w,2023-05-28,2023 Varna World Challenge Cup,qual,FX,2.0,4.9,7.9,0.1,12.7
Emma ROSS,AUS,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,20.0,2.7,6.533,0.0,9.233
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,4.0,4.5,7.45,0.0,11.95
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,16.0,4.5,6.7,0.1,11.1
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,FX,10.0,3.8,7.6,0.0,11.4
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,20.0,3.8,7.65,0.0,11.45
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,14.0,3.5,7.5,0.0,11.0
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,21.0,3.5,7.6,0.0,11.1
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,13.0,3.6,8.55,0.0,12.15
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,24.0,3.6,8.6,0.0,12.2
Thantida Sophia RUECKER,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,BB,36.0,4.9,3.4,0.0,8.3
Thantida Sophia RUECKER,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,FX,33.0,4.7,5.8,0.1,10.4
Thantida Sophia RUECKER,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,34.0,3.4,3.866,0.0,7.266
Thantida Sophia RUECKER,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,VT1,19.0,4.4,7.133,0.1,11.433
Thantida Sophia RUECKER,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,VT2,19.0,3.2,8.366,0.0,11.566
Eve RUITER,NED,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,88.0,4.6,6.633,0.0,11.233
Eve RUITER,NED,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,102.0,5.0,7.2,0.3,11.9
Eve RUITER,NED,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,57.0,4.2,8.8,0.0,13.0
Cinthia RUIZ RODRIGUEZ,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,50.0,5.4,7.433,0.0,12.833
Cinthia RUIZ RODRIGUEZ,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,123.0,4.6,7.6,0.1,12.1
Cinthia RUIZ RODRIGUEZ,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,24.0,4.6,7.6,0.1,12.1
Cinthia RUIZ RODRIGUEZ,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,24.0,4.4,8.533,0.0,12.933
Hayley RUSHTON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,25.0,4.0,7.35,0.0,11.35
Hayley RUSHTON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,26.0,4.2,7.1,0.0,11.3
Hayley RUSHTON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,28.0,3.9,6.9,0.0,10.8
Hayley RUSHTON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,37.0,3.2,8.45,0.0,11.65
Ellie RUSSELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,24.0,4.5,7.3,0.0,11.8
Ellie RUSSELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,14.0,4.8,7.05,0.0,11.85
Ellie RUSSELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,29.0,4.2,8.6,0.1,12.7
Ellie RUSSELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,29.0,3.8,8.4,0.0,12.2
Adelina RYLKO,BLR,w,2022-02-27,2022 Cottbus World Cup,qual,BB,21.0,4.6,4.2,0.0,8.8
Adelina RYLKO,BLR,w,2022-02-27,2022 Cottbus World Cup,qual,FX,17.0,4.3,5.666,0.0,9.966
Adelina RYLKO,BLR,w,2022-02-27,2022 Cottbus World Cup,final,UB,8.0,4.5,7.233,0.0,11.733
Adelina RYLKO,BLR,w,2022-02-27,2022 Cottbus World Cup,qual,UB,4.0,4.4,8.133,0.0,12.533
Nina SABIC,SRB,w,2022-10-09,2022 Mersin World Challenge Cup,qual,FX,12.0,4.0,7.3,0.0,11.3
Nina SABIC,SRB,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT1,15.0,3.8,8.666,0.0,12.466
Nina SABIC,SRB,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT2,15.0,3.8,8.566,0.3,12.066
Nina SABIC,SRB,w,2023-04-16,2023 Senior European Championships,qual,BB,107.0,3.6,5.666,0.0,9.266
Nina SABIC,SRB,w,2023-04-16,2023 Senior European Championships,qual,FX,110.0,4.2,6.333,0.0,10.533
Nina SABIC,SRB,w,2023-04-16,2023 Senior European Championships,qual,UB,104.0,1.7,8.233,0.0,9.933
Nina SABIC,SRB,w,2023-04-16,2023 Senior European Championships,qual,VT1,95.0,3.6,8.766,0.3,12.066
Nina SABIC,SRB,w,2023-04-16,2023 Senior European Championships,qual,VT1,14.0,3.6,8.766,0.3,12.066
Nina SABIC,SRB,w,2023-04-16,2023 Senior European Championships,qual,VT2,14.0,3.8,8.5,0.0,12.3
Nina SABIC,SRB,w,2023-05-28,2023 Varna World Challenge Cup,qual,VT1,13.0,3.8,7.6,0.3,11.099999999999998
Nina SABIC,SRB,w,2023-05-28,2023 Varna World Challenge Cup,qual,VT2,13.0,3.8,8.5,0.0,12.3
Finja SAFKEN,GER,w,2023-08-05,2023 FISU World University Games,qual,FX,36.0,3.8,7.2,0.0,11.0
Finja SAFKEN,GER,w,2023-08-05,2023 FISU World University Games,qual,VT1,25.0,3.8,8.5,0.0,12.3
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,qual,BB,38.0,3.5,6.566,0.0,10.066
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,AAfinal,BB,10.0,4.1,7.566,0.0,11.666
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,qual,FX,21.0,4.0,7.666,0.0,11.666
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,AAfinal,FX,16.0,4.0,7.633,0.1,11.533
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,qual,UB,16.0,4.5,7.633,0.0,12.133
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,8.0,4.5,7.666,0.0,12.166
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,AAfinal,VT,10.0,4.2,8.7,0.0,12.9
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,qual,VT1,24.0,4.2,8.6,0.3,12.5
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,qual,VT1,14.0,4.2,8.6,0.0,12.8
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,qual,VT2,14.0,3.4,8.566,0.0,11.966
Ayaka SAKAGUCHI,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,7.0,5.6,7.866,0.0,13.466
Ayaka SAKAGUCHI,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,31.0,5.2,7.966,0.1,13.066
Ayaka SAKAGUCHI,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,14.0,5.0,9.0,0.0,14.0
Ayaka SAKAGUCHI,JPN,w,2023-03-12,2023 Baku World Cup,final,BB,4.0,5.6,7.766,0.0,13.366
Ayaka SAKAGUCHI,JPN,w,2023-03-12,2023 Baku World Cup,qual,BB,8.0,5.2,7.533,0.0,12.733
Ayaka SAKAGUCHI,JPN,w,2023-03-12,2023 Baku World Cup,final,FX,5.0,4.8,7.633,0.0,12.433
Ayaka SAKAGUCHI,JPN,w,2023-03-12,2023 Baku World Cup,qual,FX,3.0,5.2,7.733,0.2,12.733
Ayaka SAKAGUCHI,JPN,w,2023-03-12,2023 Baku World Cup,qual,UB,21.0,4.6,6.8,0.0,11.4
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,final,BB,3.0,5.6,7.866,0.0,13.466
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,qual,BB,4.0,5.4,8.266,0.0,13.666
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,AAfinal,BB,4.0,5.5,7.7,0.0,13.2
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,final,FX,2.0,5.2,8.133,0.0,13.332999999999998
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,qual,FX,3.0,5.2,8.066,0.0,13.266000000000002
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,AAfinal,FX,2.0,5.0,8.066,0.0,13.066
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,final,UB,4.0,5.1,7.8,0.0,12.9
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,qual,UB,8.0,5.1,8.1,0.0,13.2
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,3.0,5.1,8.033,0.0,13.133
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,AAfinal,VT,2.0,5.0,8.766,0.0,13.766
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,final,VT1,2.0,5.0,8.833,0.0,13.833
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,qual,VT1,1.0,5.0,9.066,0.0,14.066
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,qual,VT1,2.0,5.0,9.066,0.0,14.066
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,final,VT2,2.0,4.4,8.633,0.0,13.033
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,qual,VT2,2.0,4.4,8.9,0.0,13.3
Jasmin SALAMA,EGY,w,2023-04-30,2023 Cairo World Cup,qual,FX,18.0,4.4,7.233,0.0,11.633
Lahna SALEM,ALG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,126.0,4.1,6.133,0.0,10.233
Lahna SALEM,ALG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,136.0,4.2,6.533,0.0,10.733
Lahna SALEM,ALG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,128.0,4.7,5.766,0.0,10.466
Lahna SALEM,ALG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,127.0,3.6,8.433,0.0,12.033
Lahna SALEM,ALG,w,2022-03-20,2022 Cairo World Cup,qual,FX,14.0,4.2,7.0,0.1,11.1
Lahna SALEM,ALG,w,2022-03-20,2022 Cairo World Cup,qual,UB,9.0,4.3,6.733,0.0,11.033
Lahna SALEM,ALG,w,2022-03-05,2022 Doha World Cup,final,UB,7.0,4.2,6.333,0.0,10.533
Lahna SALEM,ALG,w,2022-03-05,2022 Doha World Cup,qual,UB,8.0,3.9,5.6,0.0,9.5
Lahna SALEM,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,149.0,3.7,6.466,0.0,10.166
Lahna SALEM,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,150.0,4.1,6.133,0.4,9.833
Lahna SALEM,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,143.0,4.6,5.666,0.0,10.266
Lahna SALEM,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,136.0,3.6,8.666,0.0,12.266
Lahna SALEM,ALG,w,2023-03-04,2023 Doha World Cup,qual,BB,33.0,4.6,6.166,0.0,10.766
Lahna SALEM,ALG,w,2023-03-04,2023 Doha World Cup,qual,UB,17.0,4.7,5.633,0.0,10.333
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,6.0,4.8,7.05,0.1,11.75
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,24.0,4.8,5.75,0.1,10.45
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,FX,4.0,4.7,7.7,0.0,12.4
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,final,FX,6.0,4.7,7.6,0.1,12.2
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,5.0,4.6,8.05,0.0,12.65
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,6.0,4.8,7.25,0.0,12.05
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,14.0,4.8,7.2,0.0,12.0
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,7.0,4.2,8.55,0.0,12.75
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,12.0,4.2,8.6,0.0,12.8
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,BB,23.0,4.9,5.233,0.1,10.033
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,BB,40.0,4.9,4.833,0.1,9.633
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,FX,21.0,4.5,6.966,0.0,11.466
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,FX,26.0,4.5,7.233,0.0,11.733
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,18.0,3.8,7.0,0.0,10.8
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,41.0,3.8,6.933,0.0,10.733
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,17.0,4.2,8.433,0.0,12.633
Protistha SAMANTA,IND,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,111.0,4.0,8.333,0.0,12.333
Protistha SAMANTA,IND,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,25.0,4.0,8.333,0.0,12.333
Protistha SAMANTA,IND,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,25.0,4.4,8.3,0.0,12.7
Protistha SAMANTA,IND,w,2022-04-03,2022 Baku World Cup,qual,VT1,9.0,4.0,8.633,0.0,12.633
Protistha SAMANTA,IND,w,2022-04-03,2022 Baku World Cup,qual,VT2,9.0,4.4,8.433,0.0,12.833
Protistha SAMANTA,IND,w,2022-03-20,2022 Cairo World Cup,qual,BB,24.0,4.4,4.466,0.1,8.766
Protistha SAMANTA,IND,w,2022-03-20,2022 Cairo World Cup,qual,VT1,5.0,4.0,8.6,0.0,12.6
Protistha SAMANTA,IND,w,2022-03-20,2022 Cairo World Cup,final,VT1,4.0,4.0,8.7,0.0,12.7
Protistha SAMANTA,IND,w,2022-03-20,2022 Cairo World Cup,qual,VT2,5.0,4.4,8.466,0.1,12.766
Protistha SAMANTA,IND,w,2022-03-20,2022 Cairo World Cup,final,VT2,4.0,4.4,8.533,0.0,12.933
Protistha SAMANTA,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,12.0,3.2,8.1,0.3,11.0
Ahtziri SANDOVAL,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,118.0,4.9,5.6,0.0,10.5
Ahtziri SANDOVAL,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,94.0,4.3,7.733,0.0,12.033
Ahtziri SANDOVAL,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,29.0,5.5,7.9,0.0,13.4
Ahtziri SANDOVAL,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,31.0,5.2,8.533,0.1,13.633
Ahtziri SANDOVAL,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,13.0,5.2,8.533,0.1,13.633
Ahtziri SANDOVAL,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,13.0,4.0,8.866,0.0,12.866
Ahtziri SANDOVAL,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,106.0,4.6,7.266,0.0,11.866
Ahtziri SANDOVAL,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,27.0,5.5,7.866,0.0,13.366
Ahtziri SANDOVAL,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,18.0,5.2,8.733,0.0,13.933
Ahtziri SANDOVAL,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,12.0,5.2,8.733,0.0,13.933
Ahtziri SANDOVAL,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,12.0,4.0,8.666,0.0,12.666
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,8.0,4.5,7.75,0.0,12.25
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,7.0,5.3,7.2,0.0,12.5
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,final,VT1,3.0,5.2,8.5,0.0,13.7
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,3.0,5.2,8.7,0.0,13.9
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,2.0,5.2,8.7,0.0,13.9
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,final,VT2,3.0,4.0,8.45,0.0,12.45
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,2.0,4.6,8.8,0.0,13.4
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,BB,16.0,4.7,6.5,0.0,11.2
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,BB,18.0,4.8,7.066,0.0,11.866
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,FX,15.0,4.7,7.233,0.0,11.933
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,FX,22.0,4.7,7.2,0.0,11.9
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,5.0,5.3,7.633,0.0,12.933
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,UB,4.0,5.7,7.766,0.0,13.466
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,8.0,5.5,7.833,0.0,13.333
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,5.0,5.2,8.7,0.0,13.9
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,VT1,4.0,5.2,8.633,0.0,13.833
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT1,3.0,5.2,8.666,0.0,13.866
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,VT2,4.0,4.0,8.6,0.0,12.6
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT2,3.0,4.0,8.633,0.0,12.633
Göksu Üctas SANLI,TUR,w,2022-04-03,2022 Baku World Cup,qual,BB,27.0,4.8,5.866,0.0,10.666
Göksu Üctas SANLI,TUR,w,2022-04-03,2022 Baku World Cup,qual,FX,10.0,4.8,7.866,0.3,12.366
Franchesca SANTI,CHI,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,144.0,4.6,4.233,0.0,8.833
Franchesca SANTI,CHI,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,84.0,4.8,7.4,0.0,12.2
