Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Marie ROENBECK,NOR,2023 Senior European Championships,"Antalya, Turkey",qual,FX,97.0,4.5,6.8,0.2,11.1
Marie ROENBECK,NOR,2023 Senior European Championships,"Antalya, Turkey",qual,VT,76.0,3.8,8.7,0.0,12.5
Marie ROENBECK,NOR,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,23.0,4.9,5.8,0.0,10.7
Marie ROENBECK,NOR,2023 Varna World Challenge Cup,"Varna, Bulgaria",final,FX,5.0,4.9,7.433,0.1,12.233
Marie ROENBECK,NOR,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,FX,8.0,4.8,7.266,0.0,12.066
Marie ROENBECK,NOR,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,13.0,4.1,7.366,0.0,11.466
Keira ROLSTON-LARKING,NZL,2022 Cottbus World Cup,"Cottbus, Germany",qual,BB,22.0,4.6,4.166,0.1,8.666
Keira ROLSTON-LARKING,NZL,2022 Cottbus World Cup,"Cottbus, Germany",qual,FX,12.0,4.4,6.733,0.0,11.133
Keira ROLSTON-LARKING,NZL,2022 Cottbus World Cup,"Cottbus, Germany",final,VT,7.0,3.6,8.9,0.0,12.5
Keira ROLSTON-LARKING,NZL,2022 Cottbus World Cup,"Cottbus, Germany",qual,VT,7.0,3.6,8.866,0.0,12.466
Keira ROLSTON-LARKING,NZL,2022 Cottbus World Cup,"Cottbus, Germany",final,VT,7.0,3.6,8.666,0.0,12.266
Keira ROLSTON-LARKING,NZL,2022 Cottbus World Cup,"Cottbus, Germany",qual,VT,7.0,3.6,8.666,0.3,11.966
Keira ROLSTON-LARKING,NZL,2022 Doha World Cup,"Doha, Qatar",qual,BB,13.0,4.8,5.266,0.0,10.066
Keira ROLSTON-LARKING,NZL,2022 Doha World Cup,"Doha, Qatar",qual,FX,8.0,4.4,7.4,0.0,11.8
Keira ROLSTON-LARKING,NZL,2022 Doha World Cup,"Doha, Qatar",qual,VT,9.0,3.6,8.733,0.0,12.333
Keira ROLSTON-LARKING,NZL,2022 Doha World Cup,"Doha, Qatar",qual,VT,9.0,2.0,8.4,0.0,10.4
Caitlin ROOSKRANTZ,RSA,2022 Cairo World Cup,"Cairo, Egypt",qual,BB,7.0,4.8,7.0,0.0,11.8
Caitlin ROOSKRANTZ,RSA,2022 Cairo World Cup,"Cairo, Egypt",final,BB,6.0,4.7,6.666,0.0,11.366
Caitlin ROOSKRANTZ,RSA,2022 Cairo World Cup,"Cairo, Egypt",qual,FX,17.0,4.4,6.266,0.0,10.666
Caitlin ROOSKRANTZ,RSA,2022 Cairo World Cup,"Cairo, Egypt",final,UB,1.0,5.4,6.9,0.0,12.3
Caitlin ROOSKRANTZ,RSA,2022 Cairo World Cup,"Cairo, Egypt",qual,UB,3.0,5.1,6.966,0.0,12.066
Caitlin ROOSKRANTZ,RSA,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,11.0,5.0,6.95,0.0,11.95
Caitlin ROOSKRANTZ,RSA,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,FX,14.0,4.7,7.55,0.0,12.25
Caitlin ROOSKRANTZ,RSA,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,9.0,5.6,6.75,0.0,12.35
Abigail ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,22.0,4.7,6.65,0.0,11.35
Abigail ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,34.0,4.4,7.2,0.0,11.6
Abigail ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,32.0,4.2,6.65,0.0,10.85
Abigail ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,33.0,4.2,8.55,0.1,12.65
Abigail ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,33.0,3.6,8.7,0.0,12.3
Abigail ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,17.0,4.7,7.0,0.0,11.7
Abigail ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,19.0,4.5,7.05,0.0,11.55
Abigail ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,32.0,4.1,6.5,0.0,10.6
Abigail ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",final,VT,7.0,4.2,8.75,0.0,12.95
Abigail ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,VT,7.0,4.2,8.850000000000001,0.0,13.05
Abigail ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",final,VT,7.0,3.8,8.75,0.0,12.55
Abigail ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,VT,7.0,3.8,8.7,0.0,12.5
Emily ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,25.0,4.5,6.7,0.0,11.2
Emily ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,13.0,4.9,7.45,0.0,12.35
Emily ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,23.0,4.4,7.0,0.0,11.4
Emily ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",final,VT,2.0,4.6,8.7,0.0,13.3
Emily ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,13.0,4.6,8.75,0.3,13.05
Emily ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",final,VT,2.0,3.8,8.85,0.0,12.65
Emily ROPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,13.0,3.8,8.8,0.0,12.6
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",final,BB,8.0,4.6,7.25,0.0,11.85
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,8.0,4.8,7.55,0.0,12.35
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,9.0,4.9,7.5,0.1,12.3
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,12.0,4.9,7.2,0.0,12.1
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",final,VT,2.0,4.6,8.85,0.0,13.45
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,VT,1.0,4.6,8.9,0.0,13.5
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",final,VT,2.0,3.8,8.7,0.0,12.5
Emily ROPER,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,VT,1.0,3.8,8.899999999999999,0.0,12.7
Katelyn ROSEN,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,BB,7.0,4.7,7.45,0.0,12.15
Katelyn ROSEN,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,FX,1.0,5.4,8.3,0.0,13.7
Katelyn ROSEN,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,UB,10.0,5.4,7.4,0.0,12.8
Katelyn ROSEN,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,BB,16.0,4.7,7.6,0.0,12.3
Katelyn ROSEN,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,FX,6.0,5.2,7.8,0.0,13.0
Katelyn ROSEN,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,UB,20.0,4.8,6.8,0.0,11.6
Katelyn ROSEN,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,BB,15.0,5.2,6.7,0.0,11.9
Katelyn ROSEN,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,FX,11.0,5.4,7.6,0.3,12.7
Katelyn ROSEN,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,UB,16.0,5.4,7.15,0.0,12.55
Emma ROSS,AUS,2023 Tel Aviv World Challenge Cup,"Tel Aviv, Israel",qual,BB,17.0,4.5,6.133,0.0,10.633
Emma ROSS,AUS,2023 Tel Aviv World Challenge Cup,"Tel Aviv, Israel",qual,FX,9.0,5.0,7.533,0.4,12.133
Emma ROSS,AUS,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,13.0,4.6,7.533,0.0,12.133
Emma ROSS,AUS,2023 Varna World Challenge Cup,"Varna, Bulgaria",final,FX,3.0,5.0,7.666,0.1,12.566
Emma ROSS,AUS,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,FX,2.0,4.9,7.9,0.1,12.7
Emma ROSS,AUS,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,20.0,2.7,6.533,0.0,9.233
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,BB,4.0,4.5,7.45,0.0,11.95
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,BB,16.0,4.5,6.7,0.1,11.1
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,FX,10.0,3.8,7.6,0.0,11.4
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,20.0,3.8,7.65,0.0,11.45
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,UB,14.0,3.5,7.5,0.0,11.0
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,UB,21.0,3.5,7.6,0.0,11.1
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,VT,13.0,3.6,8.55,0.0,12.15
Paola RUANO,ESA,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,24.0,3.6,8.6,0.0,12.2
Thantida Sophia RUECKER,THA,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,BB,36.0,4.9,3.4,0.0,8.3
Thantida Sophia RUECKER,THA,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,FX,33.0,4.7,5.8,0.1,10.4
Thantida Sophia RUECKER,THA,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,UB,34.0,3.4,3.866,0.0,7.266
Thantida Sophia RUECKER,THA,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,VT,19.0,4.4,7.133,0.1,11.433
Thantida Sophia RUECKER,THA,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,VT,19.0,3.2,8.366,0.0,11.566
Hayley RUSHTON,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,25.0,4.0,7.35,0.0,11.35
Hayley RUSHTON,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,26.0,4.2,7.1,0.0,11.3
Hayley RUSHTON,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,28.0,3.9,6.9,0.0,10.8
Hayley RUSHTON,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,VT,37.0,3.2,8.45,0.0,11.65
Ellie RUSSELL,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,24.0,4.5,7.3,0.0,11.8
Ellie RUSSELL,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,14.0,4.8,7.05,0.0,11.85
Ellie RUSSELL,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,29.0,4.2,8.6,0.1,12.7
Ellie RUSSELL,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,29.0,3.8,8.4,0.0,12.2
Adelina RYLKO,BLR,2022 Cottbus World Cup,"Cottbus, Germany",qual,BB,21.0,4.6,4.2,0.0,8.8
Adelina RYLKO,BLR,2022 Cottbus World Cup,"Cottbus, Germany",qual,FX,17.0,4.3,5.666,0.0,9.966
Adelina RYLKO,BLR,2022 Cottbus World Cup,"Cottbus, Germany",final,UB,8.0,4.5,7.233,0.0,11.733
Adelina RYLKO,BLR,2022 Cottbus World Cup,"Cottbus, Germany",qual,UB,4.0,4.4,8.133,0.0,12.533
Nina SABIC,SRB,2022 Mersin World Challenge Cup,"Mersin, Turkey",qual,FX,12.0,4.0,7.3,0.0,11.3
Nina SABIC,SRB,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,FX,23.0,4.1,6.9,0.0,11.0
Nina SABIC,SRB,2023 Osijek World Challenge Cup,"Osijek, Croatia.",qual,VT,15.0,3.8,8.666,0.0,12.466
Nina SABIC,SRB,2023 Osijek World Challenge Cup,"Osijek, Croatia.",qual,VT,15.0,3.8,8.566,0.3,12.066
Nina SABIC,SRB,2023 Senior European Championships,"Antalya, Turkey",qual,BB,107.0,3.6,5.666,0.0,9.266
Nina SABIC,SRB,2023 Senior European Championships,"Antalya, Turkey",qual,FX,110.0,4.2,6.333,0.0,10.533
Nina SABIC,SRB,2023 Senior European Championships,"Antalya, Turkey",qual,UB,104.0,1.7,8.233,0.0,9.933
Nina SABIC,SRB,2023 Senior European Championships,"Antalya, Turkey",qual,VT,95.0,3.6,8.766,0.3,12.066
Nina SABIC,SRB,2023 Senior European Championships,"Antalya, Turkey",qual,VT,14.0,3.6,8.766,0.3,12.066
Nina SABIC,SRB,2023 Senior European Championships,"Antalya, Turkey",qual,VT,14.0,3.8,8.5,0.0,12.3
Nina SABIC,SRB,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,VT,13.0,3.8,7.6,0.3,11.099999999999998
Nina SABIC,SRB,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,VT,13.0,3.8,8.5,0.0,12.3
Finja SAFKEN,GER,2023 FISU World University Games,"Chengdu, China",qual,FX,36.0,3.8,7.2,0.0,11.0
Finja SAFKEN,GER,2023 FISU World University Games,"Chengdu, China",qual,VT,25.0,3.8,8.5,0.0,12.3
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",qual,BB,38.0,3.5,6.566,0.0,10.066
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",AAfinal,BB,10.0,4.1,7.566,0.0,11.666
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",qual,FX,21.0,4.0,7.666,0.0,11.666
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",AAfinal,FX,16.0,4.0,7.633,0.1,11.533
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",qual,UB,16.0,4.5,7.633,0.0,12.133
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",AAfinal,UB,8.0,4.5,7.666,0.0,12.166
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",AAfinal,VT,10.0,4.2,8.7,0.0,12.9
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",qual,VT,24.0,4.2,8.6,0.3,12.5
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",qual,VT,14.0,4.2,8.6,0.0,12.8
Ilayda SAHIN,TUR,2023 FISU World University Games,"Chengdu, China",qual,VT,14.0,3.4,8.566,0.0,11.966
Ayaka SAKAGUCHI,JPN,2023 Baku World Cup,"Baku, Azerbaijan",final,BB,4.0,5.6,7.766,0.0,13.366
Ayaka SAKAGUCHI,JPN,2023 Baku World Cup,"Baku, Azerbaijan",qual,BB,8.0,5.2,7.533,0.0,12.733
Ayaka SAKAGUCHI,JPN,2023 Baku World Cup,"Baku, Azerbaijan",final,FX,5.0,4.8,7.633,0.0,12.433
Ayaka SAKAGUCHI,JPN,2023 Baku World Cup,"Baku, Azerbaijan",qual,FX,3.0,5.2,7.733,0.2,12.733
Ayaka SAKAGUCHI,JPN,2023 Baku World Cup,"Baku, Azerbaijan",qual,UB,21.0,4.6,6.8,0.0,11.4
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",final,BB,3.0,5.6,7.866,0.0,13.466
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",qual,BB,4.0,5.4,8.266,0.0,13.666
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",AAfinal,BB,4.0,5.5,7.7,0.0,13.2
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",final,FX,2.0,5.2,8.133,0.0,13.332999999999998
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",qual,FX,3.0,5.2,8.066,0.0,13.266000000000002
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",AAfinal,FX,2.0,5.0,8.066,0.0,13.066
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",final,UB,4.0,5.1,7.8,0.0,12.9
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",qual,UB,8.0,5.1,8.1,0.0,13.2
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",AAfinal,UB,3.0,5.1,8.033,0.0,13.133
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",AAfinal,VT,2.0,5.0,8.766,0.0,13.766
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",final,VT,2.0,5.0,8.833,0.0,13.833
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",qual,VT,1.0,5.0,9.066,0.0,14.066
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",qual,VT,2.0,5.0,9.066,0.0,14.066
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",final,VT,2.0,4.4,8.633,0.0,13.033
Ayaka SAKAGUCHI,JPN,2023 FISU World University Games,"Chengdu, China",qual,VT,2.0,4.4,8.9,0.0,13.3
Jasmin SALAMA,EGY,2023 Cairo World Cup,"Cairo, Egypt",qual,FX,18.0,4.4,7.233,0.0,11.633
Lahna SALEM,ALG,2022 Cairo World Cup,"Cairo, Egypt",qual,FX,14.0,4.2,7.0,0.1,11.1
Lahna SALEM,ALG,2022 Cairo World Cup,"Cairo, Egypt",qual,UB,9.0,4.3,6.733,0.0,11.033
Lahna SALEM,ALG,2022 Doha World Cup,"Doha, Qatar",final,UB,7.0,4.2,6.333,0.0,10.533
Lahna SALEM,ALG,2022 Doha World Cup,"Doha, Qatar",qual,UB,8.0,3.9,5.6,0.0,9.5
Lahna SALEM,ALG,2023 Doha World Cup,"Doha, Qatar",qual,BB,33.0,4.6,6.166,0.0,10.766
Lahna SALEM,ALG,2023 Doha World Cup,"Doha, Qatar",qual,UB,17.0,4.7,5.633,0.0,10.333
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,BB,6.0,4.8,7.05,0.1,11.75
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,BB,24.0,4.8,5.75,0.1,10.45
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,FX,4.0,4.7,7.7,0.0,12.4
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",final,FX,6.0,4.7,7.6,0.1,12.2
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,5.0,4.6,8.05,0.0,12.65
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,UB,6.0,4.8,7.25,0.0,12.05
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,UB,14.0,4.8,7.2,0.0,12.0
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,VT,7.0,4.2,8.55,0.0,12.75
Deborah SALMINA,VEN,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,12.0,4.2,8.6,0.0,12.8
Deborah SALMINA,VEN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,BB,23.0,4.9,5.233,0.1,10.033
Deborah SALMINA,VEN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,BB,40.0,4.9,4.833,0.1,9.633
Deborah SALMINA,VEN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,FX,21.0,4.5,6.966,0.0,11.466
Deborah SALMINA,VEN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,FX,26.0,4.5,7.233,0.0,11.733
Deborah SALMINA,VEN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,UB,18.0,3.8,7.0,0.0,10.8
Deborah SALMINA,VEN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,UB,41.0,3.8,6.933,0.0,10.733
Deborah SALMINA,VEN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,VT,17.0,4.2,8.433,0.0,12.633
Protistha SAMANTA,IND,2022 Cairo World Cup,"Cairo, Egypt",qual,BB,24.0,4.4,4.466,0.1,8.766
Protistha SAMANTA,IND,2022 Cairo World Cup,"Cairo, Egypt",qual,VT,5.0,4.0,8.6,0.0,12.6
Protistha SAMANTA,IND,2022 Cairo World Cup,"Cairo, Egypt",final,VT,4.0,4.0,8.7,0.0,12.7
Protistha SAMANTA,IND,2022 Cairo World Cup,"Cairo, Egypt",qual,VT,5.0,4.4,8.466,0.1,12.766
Protistha SAMANTA,IND,2022 Cairo World Cup,"Cairo, Egypt",final,VT,4.0,4.4,8.533,0.0,12.933
Protistha SAMANTA,IND,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,VT,17.0,4.0,7.8,0.0,11.8
Protistha SAMANTA,IND,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,VT,17.0,4.4,8.466,0.0,12.866
Ahtziri SANDOVAL,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,8.0,4.5,7.75,0.0,12.25
Ahtziri SANDOVAL,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,UB,7.0,5.3,7.2,0.0,12.5
Ahtziri SANDOVAL,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",final,VT,3.0,5.2,8.5,0.0,13.7
Ahtziri SANDOVAL,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,3.0,5.2,8.7,0.0,13.9
Ahtziri SANDOVAL,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,2.0,5.2,8.7,0.0,13.9
Ahtziri SANDOVAL,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",final,VT,3.0,4.0,8.45,0.0,12.45
Ahtziri SANDOVAL,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,2.0,4.6,8.8,0.0,13.4
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,BB,16.0,4.7,6.5,0.0,11.2
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,BB,18.0,4.8,7.066,0.0,11.866
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,FX,15.0,4.7,7.233,0.0,11.933
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,FX,22.0,4.7,7.2,0.0,11.9
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,UB,5.0,5.3,7.633,0.0,12.933
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,UB,4.0,5.7,7.766,0.0,13.466
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,UB,8.0,5.5,7.833,0.0,13.333
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,VT,5.0,5.2,8.7,0.0,13.9
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,VT,4.0,5.2,8.633,0.0,13.833
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,VT,3.0,5.2,8.666,0.0,13.866
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,VT,4.0,4.0,8.6,0.0,12.6
Ahtziri SANDOVAL,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,VT,3.0,4.0,8.633,0.0,12.633
Göksu Üctas SANLI,TUR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,BB,20.0,4.8,6.133,0.0,10.933
Göksu Üctas SANLI,TUR,2022 Osijek World Challenge Cup,"Osijek, Croatia",final,FX,3.0,4.9,7.9,0.0,12.8
Göksu Üctas SANLI,TUR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,FX,5.0,4.9,7.766,0.0,12.666
Franchesca SANTI,CHI,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,BB,31.0,4.6,4.166,0.1,8.666
Franchesca SANTI,CHI,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,FX,8.0,4.9,7.566,0.1,12.366
Franchesca SANTI,CHI,2022 Osijek World Challenge Cup,"Osijek, Croatia",final,FX,8.0,4.8,6.7,0.0,11.5
Franchesca SANTI,CHI,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,VT,5.0,5.0,8.7,0.0,13.7
Franchesca SANTI,CHI,2022 Osijek World Challenge Cup,"Osijek, Croatia",final,VT,5.0,5.0,8.566,0.0,13.566
Franchesca SANTI,CHI,2022 Osijek World Challenge Cup,"Osijek, Croatia",final,VT,5.0,4.4,8.6,0.1,12.9
Franchesca SANTI,CHI,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,VT,5.0,4.8,7.6,0.0,12.4
Franchesca SANTI,CHI,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,VT,5.0,5.0,7.5,0.3,12.2
Franchesca SANTI,CHI,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,VT,8.0,4.2,8.433,0.0,12.633
Franchesca SANTI,CHI,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,VT,5.0,4.4,8.366,0.0,12.766
Franchesca SANTI,CHI,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,VT,8.0,3.8,8.2,0.0,12.0
Mélanie De Jesus Dos SANTOS,FRA,2022 Paris World Challenge Cup,"Paris, France",final,BB,6.0,5.5,7.15,0.0,12.65
Mélanie De Jesus Dos SANTOS,FRA,2022 Paris World Challenge Cup,"Paris, France",qual,BB,3.0,5.3,7.95,0.0,13.25
Mélanie De Jesus Dos SANTOS,FRA,2022 Paris World Challenge Cup,"Paris, France",qual,UB,27.0,5.6,5.3,0.0,10.9
Sofia SAPORITA,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,19.0,4.7,6.75,0.0,11.45
Sofia SAPORITA,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,62.0,3.9,5.7,0.3,9.3
Sofia SAPORITA,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,52.0,2.7,6.9,0.0,9.6
Sofia SAPORITA,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,57.0,3.2,8.4,0.0,11.6
Flavia SARAIVA,BRA,2022 Paris World Challenge Cup,"Paris, France",qual,BB,20.0,5.4,6.2,0.0,11.6
Flavia SARAIVA,BRA,2022 Paris World Challenge Cup,"Paris, France",final,FX,5.0,5.8,6.95,0.0,12.75
Flavia SARAIVA,BRA,2022 Paris World Challenge Cup,"Paris, France",qual,FX,1.0,5.7,8.1,0.0,13.8
Flavia SARAIVA,BRA,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",AAfinal,BB,1.0,5.8,8.366,0.0,14.166
Flavia SARAIVA,BRA,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,BB,2.0,5.7,8.333,0.0,14.033
